stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,163,1,actual,low,m,gonogo,58,,54,54,41.65192491714515,42.15193618100784,35.6492960854,1,,1,0.36709641712,1.0,15.0,,1,1.0
m,go,11,163,2,actual,low,m,gonogo,58,,54,54,43.15184095017685,43.65184888608019,,1,,1,0.300557714747,1.0,15.0,,2,1.0
m,go,11,163,3,actual,low,m,gonogo,58,,54,54,44.65060243739572,45.15061370125841,,1,,1,0.283777120947,1.0,15.0,,3,1.0
m,go,11,163,4,actual,low,m,gonogo,58,,54,54,46.14934907679708,46.64936136464712,,1,,1,0.342232722644,1.0,15.0,,4,1.0
w,nogo,12,163,5,actual,low,m,gonogo,58,,54,54,47.64935342874378,48.149363412621824,,1,,,,1.0,19.0,,5,1.0
w,nogo,12,163,6,actual,low,m,gonogo,58,,54,54,49.14936162064441,49.6493723725107,,1,,,,1.0,19.0,,6,1.0
m,go,11,163,7,actual,low,m,gonogo,58,,54,54,50.64930837329848,51.1493163092,,1,,1,0.408874591749,1.0,15.0,,7,1.0
m,go,11,163,8,actual,low,m,gonogo,58,,54,54,52.149304277349074,52.64931707719006,,1,,1,0.367300958605,1.0,15.0,,8,1.0
m,go,11,163,9,actual,low,m,gonogo,58,,54,54,53.64932373310876,54.14933269299945,,1,,1,0.325442144966,1.0,15.0,,9,1.0
m,go,11,163,10,actual,low,m,gonogo,58,,54,54,55.149369556545935,55.64937954042398,,1,,1,0.317225413934,1.0,15.0,,10,1.0
m,go,11,163,11,actual,low,m,gonogo,58,,54,54,56.649373140502576,57.14938491635803,,1,,1,0.325486176425,1.0,15.0,,11,1.0
m,go,11,163,12,actual,low,m,gonogo,58,,54,54,58.14931758918465,58.64932629307805,,1,,1,0.27551917442,1.0,15.0,,12,1.0
w,nogo,12,163,1,actual,high,m,gonogo,58,,54,54,59.66090887075188,60.1609170626507,,2,,,,1.0,19.0,,13,1.0
w,nogo,12,163,2,actual,high,m,gonogo,58,,54,54,61.16054919517046,61.66056020303586,,2,,,,1.0,19.0,,14,1.0
m,go,11,163,3,actual,high,m,gonogo,58,,54,54,62.66061114640979,63.160620106298666,,2,,1,0.392171308999,1.0,15.0,,15,1.0
m,go,11,163,4,actual,high,m,gonogo,58,,54,54,64.1605504751551,64.6605614830205,,2,,1,0.375567609026,1.0,15.0,,16,1.0
m,go,11,163,5,actual,high,m,gonogo,58,,54,54,65.66055789906386,66.16056634695997,,2,,1,0.292113146514,1.0,15.0,,17,1.0
m,go,11,163,6,actual,high,m,gonogo,58,,54,54,67.16058733870159,67.66059834656699,,2,,1,0.308863532686,1.0,15.0,,18,1.0
m,go,11,163,7,actual,high,m,gonogo,58,,54,54,68.65937493760066,69.15938440948412,,2,,1,0.375547897267,1.0,15.0,,19,1.0
w,nogo,12,163,8,actual,high,m,gonogo,58,,54,54,70.1580678176615,70.65807908152419,,2,,,,1.0,19.0,,20,1.0
w,nogo,12,163,9,actual,high,m,gonogo,58,,54,54,71.65683928875842,72.15685336858587,,2,,,,1.0,19.0,,21,1.0
m,go,11,163,10,actual,high,m,gonogo,58,,54,54,73.15687717629226,73.656889208145,,2,,1,0.37555583317,1.0,15.0,,22,1.0
