stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
w,go,11,102,1,actual,low,w,gonogo,58,,54,54,40.474203964982735,40.97421292487343,34.4709287412,1,,1,0.342221970779,1.0,15.0,,1,1.0
w,go,11,102,2,actual,low,w,gonogo,58,,54,54,41.973198665335076,42.473208905208594,,1,,1,0.283930463065,1.0,15.0,,2,1.0
m,nogo,12,102,3,actual,low,w,gonogo,58,,54,54,43.47228501256177,43.97229653242175,,1,,,,1.0,19.0,,3,1.0
w,go,11,102,4,actual,low,w,gonogo,58,,54,54,44.97135369600801,45.471361119914945,,1,,1,0.275594437499,1.0,15.0,,4,1.0
w,go,11,102,5,actual,low,w,gonogo,58,,54,54,46.47042212345332,46.97043466729883,,1,,1,0.342221714778,1.0,15.0,,5,1.0
w,go,11,102,6,actual,low,w,gonogo,58,,54,54,47.96949899879837,48.46951026265742,,1,,1,0.292263416668,1.0,15.0,,6,1.0
m,nogo,12,102,7,actual,low,w,gonogo,58,,54,54,49.468559234344866,49.96856819423556,,1,,,,1.0,19.0,,7,1.0
w,go,11,102,8,actual,low,w,gonogo,58,,54,54,50.967608462025964,51.46761665392842,,1,,1,0.300595090288,1.0,15.0,,8,1.0
w,go,11,102,9,actual,low,w,gonogo,58,,54,54,52.46669301727525,52.96670479313252,,1,,1,0.292256504752,1.0,15.0,,9,1.0
w,go,11,102,10,actual,low,w,gonogo,58,,54,54,53.96572509317048,54.465733541066584,,1,,1,0.292266744626,1.0,15.0,,10,1.0
m,nogo,12,102,11,actual,low,w,gonogo,58,,54,54,55.4648255202228,55.96483832006561,,1,,,,1.0,19.0,,11,1.0
w,go,11,102,12,actual,low,w,gonogo,58,,54,54,56.96388165982353,57.46389471566363,,1,,1,0.267307307327,1.0,15.0,,12,1.0
w,go,11,102,1,actual,high,w,gonogo,58,,54,54,58.47485470898755,58.97486238889178,,2,,1,0.283920223188,1.0,15.0,,13,1.0
w,go,11,102,2,actual,high,w,gonogo,58,,54,54,59.973982783700194,60.47399199958818,,2,,1,0.283943262904,1.0,15.0,,14,1.0
m,nogo,12,102,3,actual,high,w,gonogo,58,,54,54,61.47305428310938,61.97306298700278,,2,,,,1.0,19.0,,15,1.0
m,nogo,12,102,4,actual,high,w,gonogo,58,,54,54,62.97215343017888,63.47216264606686,,2,,,,1.0,19.0,,16,1.0
m,nogo,12,102,5,actual,high,w,gonogo,58,,54,54,64.47118064213282,64.97119037001175,,2,,,,1.0,19.0,,17,1.0
w,go,11,102,6,actual,high,w,gonogo,58,,54,54,65.9702503495646,66.47026033344082,,2,,1,0.29222655312,1.0,15.0,,18,1.0
