stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
w,nogo,12,159,1,actual,low,m,gonogo,58,,54,54,32.08815829119794,32.58816712315547,26.0799056593,1,,,,1.0,19.0,,1,1.0
m,go,11,159,2,actual,low,m,gonogo,58,,54,54,33.587331031221765,34.0873434471614,,1,,1,0.283811227542,1.0,15.0,,2,1.0
m,go,11,159,3,actual,low,m,gonogo,58,,54,54,35.08639113179379,35.586400731746835,,1,,1,0.2171670717,1.0,15.0,,3,1.0
m,go,11,159,4,actual,low,m,gonogo,58,,54,54,36.586528475125306,37.08653756308104,,1,,1,0.242131302273,1.0,15.0,,4,1.0
w,nogo,12,159,5,actual,low,m,gonogo,58,,54,54,38.08656879492992,38.58657762688654,,1,,1,0.225506999134,1.0,16.0,,5,0.0
m,go,11,159,6,actual,low,m,gonogo,58,,54,54,39.58563785545721,40.08564668741474,,1,,1,0.308844833778,1.0,15.0,,6,1.0
m,go,11,159,7,actual,low,m,gonogo,58,,54,54,41.08473046787094,41.58474313980969,,1,,1,0.192155737355,1.0,15.0,,7,1.0
m,go,11,159,8,actual,low,m,gonogo,58,,54,54,42.5838494481568,43.08386263209195,,1,,1,0.217186527605,1.0,15.0,,8,1.0
m,go,11,159,9,actual,low,m,gonogo,58,,54,54,44.0828673089336,44.58287639688933,,1,,1,0.267159788535,1.0,15.0,,9,1.0
m,go,11,159,10,actual,low,m,gonogo,58,,54,54,45.58296036448064,46.082971244428336,,1,,1,0.408850235352,1.0,15.0,,10,1.0
m,go,11,159,11,actual,low,m,gonogo,58,,54,54,47.08303396412248,47.58304433207286,,1,,1,0.367201797931,1.0,15.0,,11,1.0
w,nogo,12,159,12,actual,low,m,gonogo,58,,54,54,48.5821519204128,49.08216203236407,,1,,,,1.0,19.0,,12,1.0
m,go,11,159,1,actual,high,m,gonogo,58,,54,54,50.092858684335624,50.59286802828956,,2,,1,0.258842644989,1.0,15.0,,13,1.0
w,nogo,12,159,2,actual,high,m,gonogo,58,,54,54,51.592280767146804,52.092289599103424,,2,,1,0.250456637779,1.0,16.0,,14,0.0
w,nogo,12,159,3,actual,high,m,gonogo,58,,54,54,53.0913080998771,53.59131923582299,,2,,,,1.0,19.0,,15,1.0
m,go,11,159,4,actual,high,m,gonogo,58,,54,54,54.590380232391,55.09039188033421,,2,,1,0.383857588917,1.0,15.0,,16,1.0
w,nogo,12,159,5,actual,high,m,gonogo,58,,54,54,56.08951508459904,56.58952622054494,,2,,,,1.0,19.0,,17,1.0
m,go,11,159,6,actual,high,m,gonogo,58,,54,54,57.58854344132487,58.088553809274345,,2,,,,1.0,18.0,,18,0.0
w,nogo,12,159,7,actual,high,m,gonogo,58,,54,54,59.08766114161608,59.58767099756824,,2,,,,1.0,19.0,,19,1.0
w,nogo,12,159,8,actual,high,m,gonogo,58,,54,54,60.586729434147855,61.08674185008749,,2,,,,1.0,19.0,,20,1.0
m,go,11,159,9,actual,high,m,gonogo,58,,54,54,62.08581641458932,62.58582601454236,,2,,1,0.267176428454,1.0,15.0,,21,1.0
m,go,11,159,10,actual,high,m,gonogo,58,,54,54,63.585901022177495,64.08591087812965,,2,,1,0.408844603379,1.0,15.0,,22,1.0
w,nogo,12,159,11,actual,high,m,gonogo,58,,54,54,65.08597564581487,65.5859880617545,,2,,,,1.0,19.0,,23,1.0
m,go,11,159,12,actual,high,m,gonogo,58,,54,54,66.58498761862029,67.0849992665635,,2,,,,1.0,18.0,,24,0.0
m,go,11,159,1,actual,low,m,gonogo,58,,54,54,68.1292545393062,68.62926362726193,,3,,1,0.333795752418,1.0,15.0,,25,1.0
m,go,11,159,2,actual,low,m,gonogo,58,,54,54,69.62818382451405,70.12819572845638,,3,,1,0.317116921544,1.0,15.0,,26,1.0
w,nogo,12,159,3,actual,low,m,gonogo,58,,54,54,71.1272705489564,71.6272816849023,,3,,,,1.0,19.0,,27,1.0
m,go,11,159,4,actual,low,m,gonogo,58,,54,54,72.62732750867872,73.12733710863267,,3,,1,0.375502045558,1.0,15.0,,28,1.0
m,go,11,159,5,actual,low,m,gonogo,58,,54,54,74.12742210021861,74.62743221216988,,3,,1,0.342207871501,1.0,15.0,,29,1.0
w,nogo,12,159,6,actual,low,m,gonogo,58,,54,54,75.62750568381216,76.12751758775448,,3,,1,0.267154924559,1.0,16.0,,30,0.0
m,go,11,159,7,actual,low,m,gonogo,58,,54,54,77.12657423234305,77.6265843442934,,3,,1,0.425575402001,1.0,15.0,,31,1.0
m,go,11,159,8,actual,low,m,gonogo,58,,54,54,78.62569602861458,79.12570716456048,,3,,1,0.425543146158,1.0,15.0,,32,1.0
m,go,11,159,9,actual,low,m,gonogo,58,,54,54,80.1247300173136,80.62473936126753,,3,,1,0.433874369635,1.0,15.0,,33,1.0
m,go,11,159,10,actual,low,m,gonogo,58,,54,54,81.62380214982659,82.1238104697859,,3,,1,0.425535210197,1.0,15.0,,34,1.0
m,go,11,159,11,actual,low,m,gonogo,58,,54,54,83.1238780534577,83.62388765341075,,3,,1,0.383922356602,1.0,15.0,,35,1.0
m,go,11,159,12,actual,low,m,gonogo,58,,54,54,84.62403254870605,85.12404291665553,,3,,1,0.367198725946,1.0,15.0,,36,1.0
w,nogo,12,159,1,actual,high,m,gonogo,58,,54,54,86.13390885266745,86.63391947661603,,4,,,,1.0,19.0,,37,1.0
m,go,11,159,2,actual,high,m,gonogo,58,,54,54,87.63314482438363,88.1331549363349,,4,,1,0.342223999422,1.0,15.0,,38,1.0
m,go,11,159,3,actual,high,m,gonogo,58,,54,54,89.13222719684745,89.6322401247844,,4,,1,0.35885086255,1.0,15.0,,39,1.0
m,go,11,159,4,actual,high,m,gonogo,58,,54,54,90.63128294544003,91.13129408138593,,4,,,,1.0,18.0,,40,0.0
m,go,11,159,5,actual,high,m,gonogo,58,,54,54,92.13030669418822,92.630317574135,,4,,1,0.317182713223,1.0,15.0,,41,1.0
m,go,11,159,6,actual,high,m,gonogo,58,,54,54,93.6294553703292,94.12946829826615,,4,,1,0.233829774652,1.0,15.0,,42,1.0
w,nogo,12,159,7,actual,high,m,gonogo,58,,54,54,95.12851393490837,95.62852532685247,,4,,,,1.0,19.0,,43,1.0
w,nogo,12,159,8,actual,high,m,gonogo,58,,54,54,96.62758248343926,97.12759285138873,,4,,,,1.0,19.0,,44,1.0
w,nogo,12,159,9,actual,high,m,gonogo,58,,54,54,98.12663439205062,98.62664603999383,,4,,,,1.0,19.0,,45,1.0
w,nogo,12,159,10,actual,high,m,gonogo,58,,54,54,99.62575900430875,100.12576783626537,,4,,,,1.0,19.0,,46,1.0
m,go,11,159,11,actual,high,m,gonogo,58,,54,54,101.12584233190319,101.62585423584551,,4,,1,0.433869505659,1.0,15.0,,47,1.0
w,nogo,12,159,12,actual,high,m,gonogo,58,,54,54,102.62586524379185,103.12587791572969,,4,,,,1.0,19.0,,48,1.0
m,go,11,159,1,actual,low,m,gonogo,58,,54,54,104.16946247173473,104.66947309568332,,5,,,,1.0,18.0,,49,0.0
w,nogo,12,159,2,actual,low,m,gonogo,58,,54,54,105.6690355938108,106.16904724175401,,5,,,,1.0,19.0,,50,1.0
m,go,11,159,3,actual,low,m,gonogo,58,,54,54,107.16817300600633,107.66818081396832,,5,,1,0.29216497891,1.0,15.0,,51,1.0
m,go,11,159,4,actual,low,m,gonogo,58,,54,54,108.66720494671517,109.16721787465212,,5,,1,0.342171519678,1.0,15.0,,52,1.0
m,go,11,159,5,actual,low,m,gonogo,58,,54,54,110.1673166901719,110.66732936210974,,5,,1,0.275417284371,1.0,15.0,,53,1.0
w,nogo,12,159,6,actual,low,m,gonogo,58,,54,54,111.66739028981374,112.1674034737498,,5,,1,0.242149734184,1.0,16.0,,54,0.0
m,go,11,159,7,actual,low,m,gonogo,58,,54,54,113.16648008624088,113.66649250218052,,5,,1,0.4255551781,1.0,15.0,,55,1.0
m,go,11,159,8,actual,low,m,gonogo,58,,54,54,114.66550997895956,115.16552034690903,,5,,,,1.0,18.0,,56,0.0
