stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
w,nogo,12,147,1,actual,low,m,gonogo,58,,54,54,34.72730724046414,35.22732016837108,28.7185247137,1,,,,1.0,19.0,,1,1.0
m,go,11,147,2,actual,low,m,gonogo,58,,54,54,36.226969962968724,36.72698391486483,,1,,1,0.417273318162,1.0,15.0,,2,1.0
w,nogo,12,147,3,actual,low,m,gonogo,58,,54,54,37.72605412977282,38.22606628968788,,1,,,,1.0,19.0,,3,1.0
m,go,11,147,4,actual,low,m,gonogo,58,,54,54,39.22513522459485,39.72514405653055,,1,,1,0.342188307593,1.0,15.0,,4,1.0
m,go,11,147,5,actual,low,m,gonogo,58,,54,54,40.72415052790893,41.224159359844634,,1,,1,0.300619848203,1.0,15.0,,5,1.0
m,go,11,147,6,actual,low,m,gonogo,58,,54,54,42.22327693439729,42.72328576633299,,1,,1,0.29226509422,1.0,15.0,,6,1.0
m,go,11,147,7,actual,low,m,gonogo,58,,54,54,43.72234881328768,44.222360717190895,,1,,1,0.300567368598,1.0,15.0,,7,1.0
m,go,11,147,8,actual,low,m,gonogo,58,,54,54,45.22142914010328,45.721437972038984,,1,,1,0.300548168729,1.0,15.0,,8,1.0
m,go,11,147,9,actual,low,m,gonogo,58,,54,54,46.72045033136965,47.220459675299935,,1,,1,0.325606030703,1.0,15.0,,9,1.0
m,go,11,147,10,actual,low,m,gonogo,58,,54,54,48.21957289788406,48.719580705830595,,1,,1,0.375604763511,1.0,15.0,,10,1.0
m,go,11,147,11,actual,low,m,gonogo,58,,54,54,49.71865680869087,50.21866845661134,,1,,1,0.358928535323,1.0,15.0,,11,1.0
w,nogo,12,147,12,actual,low,m,gonogo,58,,54,54,51.21765675210918,51.71766891202424,,1,,,,1.0,19.0,,12,1.0
w,nogo,12,147,1,actual,high,m,gonogo,58,,54,54,52.728777437558165,53.22878652549116,,2,,,,1.0,19.0,,13,1.0
w,nogo,12,147,2,actual,high,m,gonogo,58,,54,54,54.22783600454568,54.72784662846243,,2,,,,1.0,19.0,,14,1.0
m,go,11,147,3,actual,high,m,gonogo,58,,54,54,55.726904811454006,56.226914411381586,,2,,1,0.283876036498,1.0,15.0,,15,1.0
w,nogo,12,147,4,actual,high,m,gonogo,58,,54,54,57.226931563258404,57.726942187175155,,2,,,,1.0,19.0,,16,1.0
m,go,11,147,5,actual,high,m,gonogo,58,,54,54,58.72704279443133,59.22705623433285,,2,,1,0.392279967709,1.0,15.0,,17,1.0
m,go,11,147,6,actual,high,m,gonogo,58,,54,54,60.22708541811153,60.72709399404994,,2,,1,0.275457795011,1.0,15.0,,18,1.0
m,go,11,147,7,actual,high,m,gonogo,58,,54,54,61.727196905296296,62.227208297204925,,2,,1,0.317280972507,1.0,15.0,,19,1.0
w,nogo,12,147,8,actual,high,m,gonogo,58,,54,54,63.22722365708614,63.72723223302455,,2,,,,1.0,19.0,,20,1.0
w,nogo,12,147,9,actual,high,m,gonogo,58,,54,54,64.72728368864045,65.22729354456533,,2,,,,1.0,19.0,,21,1.0
m,go,11,147,10,actual,high,m,gonogo,58,,54,54,66.22741539966955,66.7274262795836,,2,,1,0.325557647055,1.0,15.0,,22,1.0
w,nogo,12,147,11,actual,high,m,gonogo,58,,54,54,67.72744727143436,68.22745917533757,,2,,,,1.0,19.0,,23,1.0
m,go,11,147,12,actual,high,m,gonogo,58,,54,54,69.22752701483842,69.72753943075077,,2,,1,0.325533071256,1.0,15.0,,24,1.0
w,nogo,12,147,1,actual,low,m,gonogo,58,,54,54,70.77298318936664,71.2729953492817,,3,,,,1.0,19.0,,25,1.0
m,go,11,147,2,actual,low,m,gonogo,58,,54,54,72.27175683047972,72.77176924637752,,3,,1,0.350595029187,1.0,15.0,,26,1.0
m,go,11,147,3,actual,low,m,gonogo,58,,54,54,73.77083203734946,74.27084368525539,,3,,,,1.0,18.0,,27,0.0
m,go,11,147,4,actual,low,m,gonogo,58,,54,54,75.26984042870754,75.769850796627,,3,,1,0.38391497382,1.0,15.0,,28,1.0
m,go,11,147,5,actual,low,m,gonogo,58,,54,54,76.76890667564294,77.26891857954615,,3,,1,0.308864522987,1.0,15.0,,29,1.0
m,go,11,147,6,actual,low,m,gonogo,58,,54,54,78.26800313034619,78.76801349826565,,3,,1,0.258930301701,1.0,15.0,,30,1.0
m,go,11,147,7,actual,low,m,gonogo,58,,54,54,79.7670742412447,80.26708742514893,,3,,1,0.29218266283,1.0,15.0,,31,1.0
m,go,11,147,8,actual,low,m,gonogo,58,,54,54,81.26614637613238,81.76615520806808,,3,,1,0.283924932141,1.0,15.0,,32,1.0
m,go,11,147,9,actual,low,m,gonogo,58,,54,54,82.76525051078352,83.26525959871651,,3,,1,0.258826622477,1.0,15.0,,33,1.0
m,go,11,147,10,actual,low,m,gonogo,58,,54,54,84.26433186160284,84.76434146153042,,3,,1,0.283962051864,1.0,15.0,,34,1.0
w,nogo,12,147,11,actual,low,m,gonogo,58,,54,54,85.7634119324357,86.26342076435685,,3,,1,0.242235385653,1.0,16.0,,35,0.0
m,go,11,147,12,actual,low,m,gonogo,58,,54,54,87.26246333146992,87.76247216340562,,3,,1,0.375597851569,1.0,15.0,,36,1.0
w,nogo,12,147,1,actual,high,m,gonogo,58,,54,54,88.77181839801779,89.27183004593826,,4,,,,1.0,19.0,,37,1.0
w,nogo,12,147,2,actual,high,m,gonogo,58,,54,54,90.27067447050649,90.77068714241614,,4,,,,1.0,19.0,,38,1.0
w,nogo,12,147,3,actual,high,m,gonogo,58,,54,54,91.76967159795458,92.26968273388047,,4,,,,1.0,19.0,,39,1.0
m,go,11,147,4,actual,high,m,gonogo,58,,54,54,93.26870046916883,93.76870955710183,,4,,1,0.292263046227,1.0,15.0,,40,1.0
m,go,11,147,5,actual,high,m,gonogo,58,,54,54,94.7678248276643,95.26783493958646,,4,,1,0.392155552647,1.0,15.0,,41,1.0
m,go,11,147,6,actual,high,m,gonogo,58,,54,54,96.26684857891814,96.76686073881865,,4,,1,0.358936215256,1.0,15.0,,42,1.0
m,go,11,147,7,actual,high,m,gonogo,58,,54,54,97.76594912959263,98.26596154550498,,4,,1,0.317188557194,1.0,15.0,,43,1.0
m,go,11,147,8,actual,high,m,gonogo,58,,54,54,99.26503790436254,99.76505006426305,,4,,1,0.30059399239,1.0,15.0,,44,1.0
w,nogo,12,147,9,actual,high,m,gonogo,58,,54,54,100.76409058339777,101.26410146331182,,4,,,,1.0,19.0,,45,1.0
w,nogo,12,147,10,actual,high,m,gonogo,58,,54,54,102.2631752621819,102.76318665410508,,4,,,,1.0,19.0,,46,1.0
m,go,11,147,11,actual,high,m,gonogo,58,,54,54,103.76221667730715,104.26222499724827,,4,,1,0.34215016388,1.0,15.0,,47,1.0
w,nogo,12,147,12,actual,high,m,gonogo,58,,54,54,105.26133565984492,105.76134705175355,,4,,1,0.267267135801,1.0,16.0,,48,0.0
m,go,11,147,1,actual,low,m,gonogo,58,,54,54,106.80566697873292,107.30567734665237,,5,,1,0.275514882582,1.0,15.0,,49,1.0
w,nogo,12,147,2,actual,low,m,gonogo,58,,54,54,108.30549993996101,108.80551184387878,,5,,,,1.0,19.0,,50,1.0
w,nogo,12,147,3,actual,low,m,gonogo,58,,54,54,109.80557558740838,110.30558825931803,,5,,,,1.0,19.0,,51,1.0
m,go,11,147,4,actual,low,m,gonogo,58,,54,54,111.3055946592649,111.80560605117353,,5,,1,0.35059477319,1.0,15.0,,52,1.0
m,go,11,147,5,actual,low,m,gonogo,58,,54,54,112.80571459437488,113.305722914316,,5,,1,0.283848900697,1.0,15.0,,53,1.0
m,go,11,147,6,actual,low,m,gonogo,58,,54,54,114.3057459541451,114.80575504207809,,5,,1,0.258900861911,1.0,15.0,,54,1.0
m,go,11,147,7,actual,low,m,gonogo,58,,54,54,115.80587459319213,116.30588726508722,,5,,1,0.258819966519,1.0,15.0,,55,1.0
m,go,11,147,8,actual,low,m,gonogo,58,,54,54,117.30588521710888,117.80589481703646,,5,,1,0.258861438211,1.0,15.0,,56,1.0
m,go,11,147,9,actual,low,m,gonogo,58,,54,54,118.80601385615591,119.30602550406184,,5,,1,0.225529205665,1.0,15.0,,57,1.0
m,go,11,147,10,actual,low,m,gonogo,58,,54,54,120.30603804797283,120.80604892788688,,5,,1,0.28385709264,1.0,15.0,,58,1.0
m,go,11,147,11,actual,low,m,gonogo,58,,54,54,121.80616207905405,122.30617526295828,,5,,1,0.258907261872,1.0,15.0,,59,1.0
m,go,11,147,12,actual,low,m,gonogo,58,,54,54,123.30617091098975,123.80618025492004,,5,,1,0.233862199806,1.0,15.0,,60,1.0
m,go,11,147,1,actual,high,m,gonogo,58,,54,54,124.81909919901227,125.31910572695779,,6,,1,0.258850686296,1.0,15.0,,61,1.0
w,nogo,12,147,2,actual,high,m,gonogo,58,,54,54,126.31835616452736,126.81836960442888,,6,,,,1.0,19.0,,62,1.0
w,nogo,12,147,3,actual,high,m,gonogo,58,,54,54,127.81739450765599,128.31740717956563,,6,,,,1.0,19.0,,63,1.0
m,go,11,147,4,actual,high,m,gonogo,58,,54,54,129.31650760224147,129.81651899416465,,6,,,,1.0,18.0,,64,0.0
m,go,11,147,5,actual,high,m,gonogo,58,,54,54,130.81558767307433,131.31560034498398,,6,,1,0.392233376057,1.0,15.0,,65,1.0
w,nogo,12,147,6,actual,high,m,gonogo,58,,54,54,132.31464572806726,132.81465711999044,,6,,,,1.0,19.0,,66,1.0
w,nogo,12,147,7,actual,high,m,gonogo,58,,54,54,133.81368944716814,134.31370263107237,,6,,,,1.0,19.0,,67,1.0
m,go,11,147,8,actual,high,m,gonogo,58,,54,54,135.31275697409,135.81276708601217,,6,,1,0.317153741446,1.0,15.0,,68,1.0
m,go,11,147,9,actual,high,m,gonogo,58,,54,54,136.81183269295434,137.31184741284233,,6,,1,0.275521282529,1.0,15.0,,69,1.0
w,nogo,12,147,10,actual,high,m,gonogo,58,,54,54,138.31194622811745,138.8119568520342,,6,,,,1.0,19.0,,70,1.0
w,nogo,12,147,11,actual,high,m,gonogo,58,,54,54,139.81197349190188,140.311987443798,,6,,,,1.0,19.0,,71,1.0
m,go,11,147,12,actual,high,m,gonogo,58,,54,54,141.31204888335196,141.81206104325247,,6,,1,0.317255372705,1.0,15.0,,72,1.0
w,nogo,12,147,1,actual,low,m,gonogo,58,,54,54,142.86117581462895,143.3611887425359,,7,,,,1.0,19.0,,73,1.0
m,go,11,147,2,actual,low,m,gonogo,58,,54,54,144.36124071014638,144.8612651579606,,7,,1,0.367232857665,1.0,15.0,,74,1.0
m,go,11,147,3,actual,low,m,gonogo,58,,54,54,145.8614210608066,146.3614324527298,,7,,1,0.350598613164,1.0,15.0,,75,1.0
m,go,11,147,4,actual,low,m,gonogo,58,,54,54,147.36040615633829,147.8604167802696,,7,,1,0.267234880055,1.0,15.0,,76,1.0
m,go,11,147,5,actual,low,m,gonogo,58,,54,54,148.86043086016434,149.36044378807128,,7,,1,0.28393619605,1.0,15.0,,77,1.0
m,go,11,147,6,actual,low,m,gonogo,58,,54,54,150.36052391547128,150.8605368433782,,7,,1,0.292265606229,1.0,15.0,,78,1.0
m,go,11,147,7,actual,low,m,gonogo,58,,54,54,151.8606528105156,152.3606959461904,,7,,1,0.325611150663,1.0,15.0,,79,1.0
w,nogo,12,147,8,actual,low,m,gonogo,58,,54,54,153.36066778640088,153.86067661833658,,7,,,,1.0,19.0,,80,1.0
m,go,11,147,9,actual,low,m,gonogo,58,,54,54,154.86074112985807,155.3607543137623,,7,,1,0.325623438577,1.0,15.0,,81,1.0
m,go,11,147,10,actual,low,m,gonogo,58,,54,54,156.360821641254,156.8608309851843,,7,,1,0.317274060551,1.0,15.0,,82,1.0
m,go,11,147,11,actual,low,m,gonogo,58,,54,54,157.8609362004063,158.36094554433657,,7,,1,0.258954877529,1.0,15.0,,83,1.0
m,go,11,147,12,actual,low,m,gonogo,58,,54,54,159.3609857360425,159.86099815195485,,7,,1,0.308738059932,1.0,15.0,,84,1.0
m,go,11,147,1,actual,high,m,gonogo,58,,54,54,160.87163717696967,161.37164908087288,,8,,1,0.33393288088,1.0,15.0,,85,1.0
w,nogo,12,147,2,actual,high,m,gonogo,58,,54,54,162.37108486106445,162.8710970209795,,8,,,,1.0,19.0,,86,1.0
m,go,11,147,3,actual,high,m,gonogo,58,,54,54,163.87021536352404,164.37022393946245,,8,,1,0.3172558847,1.0,15.0,,87,1.0
w,nogo,12,147,4,actual,high,m,gonogo,58,,54,54,165.3692362987931,165.86924461873423,,8,,,,1.0,19.0,,88,1.0
w,nogo,12,147,5,actual,high,m,gonogo,58,,54,54,166.86832174558367,167.36833211350313,,8,,,,1.0,19.0,,89,1.0
w,nogo,12,147,6,actual,high,m,gonogo,58,,54,54,168.36737621659995,168.86738991249877,,8,,,,1.0,19.0,,90,1.0
m,go,11,147,7,actual,high,m,gonogo,58,,54,54,169.86647548728797,170.3664866231993,,8,,1,0.325651854364,1.0,15.0,,91,1.0
m,go,11,147,8,actual,high,m,gonogo,58,,54,54,171.36550768646703,171.86552138236584,,8,,1,0.317263820631,1.0,15.0,,92,1.0
m,go,11,147,9,actual,high,m,gonogo,58,,54,54,172.8646230850427,173.3646319169784,,8,,1,0.317268684594,1.0,15.0,,93,1.0
m,go,11,147,10,actual,high,m,gonogo,58,,54,54,174.3636691081192,174.86368024403055,,8,,1,0.267243071983,1.0,15.0,,94,1.0
w,nogo,12,147,11,actual,high,m,gonogo,58,,54,54,175.86274559497542,176.36275468290842,,8,,,,1.0,19.0,,95,1.0
w,nogo,12,147,12,actual,high,m,gonogo,58,,54,54,177.36179929799982,177.8618088979274,,8,,,,1.0,19.0,,96,1.0
m,go,11,147,1,actual,low,m,gonogo,58,,54,54,178.9059573061677,179.4059681860963,,9,,1,0.300601928335,1.0,15.0,,97,1.0
m,go,11,147,2,actual,low,m,gonogo,58,,54,54,180.40596946608275,180.9059816259978,,9,,1,0.417151207075,1.0,15.0,,98,1.0
m,go,11,147,3,actual,low,m,gonogo,58,,54,54,181.905071552741,182.405080640674,,9,,1,0.275451139052,1.0,15.0,,99,1.0
w,nogo,12,147,4,actual,low,m,gonogo,58,,54,54,183.4041444556351,183.90415431155998,,9,,,,1.0,19.0,,100,1.0
m,go,11,147,5,actual,low,m,gonogo,58,,54,54,184.9032160785282,185.4032290064206,,9,,1,0.292177542884,1.0,15.0,,101,1.0
m,go,11,147,6,actual,low,m,gonogo,58,,54,54,186.402293077379,186.90230446928763,,9,,1,0.292268166202,1.0,15.0,,102,1.0
w,nogo,12,147,7,actual,low,m,gonogo,58,,54,54,187.90139567603183,188.40141013993707,,9,,,,1.0,19.0,,103,1.0
w,nogo,12,147,8,actual,low,m,gonogo,58,,54,54,189.40049776270462,189.90051145860343,,9,,,,1.0,19.0,,104,1.0
m,go,11,147,9,actual,low,m,gonogo,58,,54,54,190.89952791390533,191.39954186580144,,9,,1,0.317249228741,1.0,15.0,,105,1.0
m,go,11,147,10,actual,low,m,gonogo,58,,54,54,192.39859339284885,192.89860324877372,,9,,,,1.0,18.0,,106,0.0
m,go,11,147,11,actual,low,m,gonogo,58,,54,54,193.89764965584618,194.39765951177105,,9,,1,0.292221574549,1.0,15.0,,107,1.0
m,go,11,147,12,actual,low,m,gonogo,58,,54,54,195.39672947068175,195.8967418865941,,9,,1,0.300583496472,1.0,15.0,,108,1.0
m,go,11,147,1,actual,high,m,gonogo,58,,54,54,196.9094875199662,197.40949583990732,,10,,1,0.317195469135,1.0,15.0,,109,1.0
w,nogo,12,147,2,actual,high,m,gonogo,58,,54,54,198.4088545646664,198.90886467658856,,10,,1,0.258879614077,1.0,16.0,,110,0.0
w,nogo,12,147,3,actual,high,m,gonogo,58,,54,54,199.90792004359537,200.407932715505,,10,,,,1.0,19.0,,111,1.0
w,nogo,12,147,4,actual,high,m,gonogo,58,,54,54,201.40703083420522,201.90703198619303,,10,,,,1.0,19.0,,112,1.0
m,go,11,147,5,actual,high,m,gonogo,58,,54,54,202.90604690551118,203.40606085740728,,10,,1,0.375566619798,1.0,15.0,,113,1.0
w,nogo,12,147,6,actual,high,m,gonogo,58,,54,54,204.40618296849425,204.90619410442014,,10,,,,1.0,19.0,,114,1.0
m,go,11,147,7,actual,high,m,gonogo,58,,54,54,205.90521644767432,206.40523014357314,,10,,1,0.31723668483,1.0,15.0,,115,1.0
m,go,11,147,8,actual,high,m,gonogo,58,,54,54,207.40433133424085,207.90434247016674,,10,,1,0.292260230257,1.0,15.0,,116,1.0
w,nogo,12,147,9,actual,high,m,gonogo,58,,54,54,208.90336865339486,209.40338260529097,,10,,,,1.0,19.0,,117,1.0
w,nogo,12,147,10,actual,high,m,gonogo,58,,54,54,210.4024704840558,210.9024813639844,,10,,,,1.0,19.0,,118,1.0
m,go,11,147,11,actual,high,m,gonogo,58,,54,54,211.9015597708203,212.40157090673165,,10,,1,0.300567880593,1.0,15.0,,119,1.0
m,go,11,147,12,actual,high,m,gonogo,58,,54,54,213.4005850580579,213.90059824196214,,10,,1,0.325620622592,1.0,15.0,,120,1.0
