stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,144,1,actual,low,m,gonogo,58,,54,54,43.697604483837495,44.197617539673956,37.689211883,1,,,,1.0,18.0,,1,0.0
m,go,11,144,2,actual,low,m,gonogo,58,,54,54,45.19772813031523,45.697736066220386,,1,,1,0.350623787534,1.0,15.0,,2,1.0
m,go,11,144,3,actual,low,m,gonogo,58,,54,54,46.6967033749097,47.196715662757924,,1,,1,0.250519801612,1.0,15.0,,3,1.0
m,go,11,144,4,actual,low,m,gonogo,58,,54,54,48.19568809138582,48.69570012323675,,1,,1,0.317258693525,1.0,15.0,,4,1.0
m,go,11,144,5,actual,low,m,gonogo,58,,54,54,49.69488067730708,50.19488963719414,,1,,1,0.35053546862,1.0,15.0,,5,1.0
w,nogo,12,144,6,actual,low,m,gonogo,58,,54,54,51.19384465803523,51.69385489791239,,1,,,,1.0,19.0,,6,1.0
m,go,11,144,7,actual,low,m,gonogo,58,,54,54,52.69287366196659,53.192884925829276,,1,,1,0.258802323839,1.0,15.0,,7,1.0
w,nogo,12,144,8,actual,low,m,gonogo,58,,54,54,54.191922121659445,54.69193210553931,,1,,,,1.0,19.0,,8,1.0
m,go,11,144,9,actual,low,m,gonogo,58,,54,54,55.69099054910839,56.190998485009914,,1,,1,0.375522041584,1.0,15.0,,9,1.0
m,go,11,144,10,actual,low,m,gonogo,58,,54,54,57.19011631984904,57.690129887683725,,1,,,,1.0,18.0,,10,0.0
m,go,11,144,11,actual,low,m,gonogo,58,,54,54,58.68913073196018,59.18913969185087,,1,,,,1.0,18.0,,11,0.0
w,nogo,12,144,12,actual,low,m,gonogo,58,,54,54,60.188249846785766,60.68826315862316,,1,,1,0.275549638045,1.0,16.0,,12,0.0
m,go,11,144,1,actual,high,m,gonogo,58,,54,54,61.69939185387193,62.199401837748155,,2,,1,0.267192620737,1.0,15.0,,13,1.0
w,nogo,12,144,2,actual,high,m,gonogo,58,,54,54,63.198306939204485,63.69832127502741,,2,,,,1.0,19.0,,14,1.0
m,go,11,144,3,actual,high,m,gonogo,58,,54,54,64.69748774926848,65.19750029311763,,2,,1,0.225590059948,1.0,15.0,,15,1.0
w,nogo,12,144,4,actual,high,m,gonogo,58,,54,54,66.19647835367505,66.69648833755127,,2,,,,1.0,19.0,,16,1.0
w,nogo,12,144,5,actual,high,m,gonogo,58,,54,54,67.695498653713,68.19550863758923,,2,,,,1.0,19.0,,17,1.0
m,go,11,144,6,actual,high,m,gonogo,58,,54,54,69.19459754478521,69.69460957663614,,2,,1,0.267300395411,1.0,15.0,,18,1.0
m,go,11,144,7,actual,high,m,gonogo,58,,54,54,70.69363320463526,71.19364395650337,,2,,1,0.333939448552,1.0,15.0,,19,1.0
m,go,11,144,8,actual,high,m,gonogo,58,,54,54,72.19269984010316,72.69270905599114,,2,,1,0.275599813427,1.0,15.0,,20,1.0
w,nogo,12,144,9,actual,high,m,gonogo,58,,54,54,73.69175034777072,74.19176033164695,,2,,1,0.275572933762,1.0,16.0,,21,0.0
w,nogo,12,144,10,actual,high,m,gonogo,58,,54,54,75.1908763745123,75.69088507840206,,2,,1,0.292263160671,1.0,16.0,,22,0.0
w,nogo,12,144,11,actual,high,m,gonogo,58,,54,54,76.68993174611751,77.18994403396573,,2,,,,1.0,19.0,,23,1.0
m,go,11,144,12,actual,high,m,gonogo,58,,54,54,78.1890442050244,78.68905700486721,,2,,1,0.292264696651,1.0,15.0,,24,1.0
