stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,148,1,actual,low,m,gonogo,58,,54,54,36.87642801445327,37.37643799833131,30.8700559968,1,,1,0.397434860321,1.0,15.0,,1,1.0
m,go,11,148,2,actual,low,m,gonogo,58,,54,54,38.37541913085079,38.8754296267216,,1,,1,0.367214687667,1.0,15.0,,2,1.0
m,go,11,148,3,actual,low,m,gonogo,58,,54,54,39.87449472620938,40.37450573407477,,1,,1,0.342221458783,1.0,15.0,,3,1.0
m,go,11,148,4,actual,low,m,gonogo,58,,54,54,41.37355496175769,41.87356596962309,,1,,1,0.392220716392,1.0,15.0,,4,1.0
w,nogo,12,148,5,actual,low,m,gonogo,58,,54,54,42.87362075294914,43.37363124881995,,1,,,,1.0,19.0,,5,1.0
m,go,11,148,6,actual,low,m,gonogo,58,,54,54,44.37373569553711,44.87374644740521,,1,,1,0.358873542162,1.0,15.0,,6,1.0
m,go,11,148,7,actual,low,m,gonogo,58,,54,54,45.87279669907548,46.372808474930935,,1,,1,0.317244101705,1.0,15.0,,7,1.0
w,nogo,12,148,8,actual,low,m,gonogo,58,,54,54,47.37187690237806,47.87188867823352,,1,,,,1.0,19.0,,8,1.0
m,go,11,148,9,actual,low,m,gonogo,58,,54,54,48.87089285046932,49.37090539431483,,1,,1,0.425579922474,1.0,15.0,,9,1.0
m,go,11,148,10,actual,low,m,gonogo,58,,54,54,50.37001324527773,50.870046524869394,,1,,,,1.0,18.0,,10,0.0
m,go,11,148,11,actual,low,m,gonogo,58,,54,54,51.87006854059837,52.37007980446106,,1,,1,0.317205190184,1.0,15.0,,11,1.0
m,go,11,148,12,actual,low,m,gonogo,58,,54,54,53.370132795809695,53.87014277968592,,1,,1,0.308865836656,1.0,15.0,,12,1.0
w,nogo,12,148,1,actual,high,m,gonogo,58,,54,54,54.8820261536639,55.38203844151212,,2,,1,0.267226156326,1.0,16.0,,13,0.0
m,go,11,148,2,actual,high,m,gonogo,58,,54,54,56.38119390788961,56.88120542774777,,2,,1,0.283920223188,1.0,15.0,,14,1.0
m,go,11,148,3,actual,high,m,gonogo,58,,54,54,57.880257727394564,58.380267455275316,,2,,1,0.383902866601,1.0,15.0,,15,1.0
w,nogo,12,148,4,actual,high,m,gonogo,58,,54,54,59.38031199872785,59.88032147061131,,2,,,,1.0,19.0,,16,1.0
w,nogo,12,148,5,actual,high,m,gonogo,58,,54,54,60.87937786620569,61.379387338089145,,2,,,,1.0,19.0,,17,1.0
m,go,11,148,6,actual,high,m,gonogo,58,,54,54,62.37850850088762,62.87851899676025,,2,,1,0.400556229964,1.0,15.0,,18,1.0
w,nogo,12,148,7,actual,high,m,gonogo,58,,54,54,63.87753443285692,64.37754262475755,,2,,,,1.0,19.0,,19,1.0
m,go,11,148,8,actual,high,m,gonogo,58,,54,54,65.37664177182705,65.87665073171593,,2,,1,0.333895673091,1.0,15.0,,20,1.0
w,nogo,12,148,9,actual,high,m,gonogo,58,,54,54,66.87567359172317,67.37568229561657,,2,,,,1.0,19.0,,21,1.0
m,go,11,148,10,actual,high,m,gonogo,58,,54,54,68.37478886659483,68.87480217843222,,2,,1,0.317265861438,1.0,15.0,,22,1.0
m,go,11,148,11,actual,high,m,gonogo,58,,54,54,69.8738391182651,70.37385934201666,,2,,,,1.0,18.0,,23,0.0
w,nogo,12,148,12,actual,high,m,gonogo,58,,54,54,71.37390286148184,71.87391361334994,,2,,,,1.0,19.0,,24,1.0
m,go,11,148,1,actual,low,m,gonogo,58,,54,54,72.91977288983253,73.41978338570334,,3,,1,0.392210988512,1.0,15.0,,25,1.0
m,go,11,148,2,actual,low,m,gonogo,58,,54,54,74.4190901462207,74.9190988501141,,3,,1,0.42557045059,1.0,15.0,,26,1.0
m,go,11,148,3,actual,low,m,gonogo,58,,54,54,75.9181291340301,76.4181396299009,,3,,1,0.350785321551,1.0,15.0,,27,1.0
m,go,11,148,4,actual,low,m,gonogo,58,,54,54,77.41722751310954,77.91724005695505,,3,,1,0.317212358093,1.0,15.0,,28,1.0
m,go,11,148,5,actual,low,m,gonogo,58,,54,54,78.91625446906619,79.41626598892435,,3,,1,0.300511379317,1.0,15.0,,29,1.0
