stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,140,1,actual,low,m,gonogo,58,,54,54,47.36674373858841,47.866751930469036,41.3632230229,1,,1,0.417169869859,1.0,15.0,,1,1.0
m,go,11,140,2,actual,low,m,gonogo,58,,54,54,48.8665537894085,49.36656479724479,,1,,1,0.37561067893,1.0,15.0,,2,1.0
w,nogo,12,140,3,actual,low,m,gonogo,58,,54,54,50.36563194709743,50.86564090696265,,1,,,,1.0,19.0,,3,1.0
m,go,11,140,4,actual,low,m,gonogo,58,,54,54,51.86467426531817,52.36468245719516,,1,,1,0.242284274565,1.0,15.0,,4,1.0
m,go,11,140,5,actual,low,m,gonogo,58,,54,54,53.36375472697182,53.86376496681987,,1,,1,0.425585488909,1.0,15.0,,5,1.0
m,go,11,140,6,actual,low,m,gonogo,58,,54,54,54.86280830902251,55.362818548870564,,1,,1,0.38391980356,1.0,15.0,,6,1.0
m,go,11,140,7,actual,low,m,gonogo,58,,54,54,56.361871362933016,56.86188032280188,,1,,1,0.392223552262,1.0,15.0,,7,1.0
m,go,11,140,8,actual,low,m,gonogo,58,,54,54,57.86093313686433,58.3609459366744,,1,,1,0.308983060218,1.0,15.0,,8,1.0
w,nogo,12,140,9,actual,low,m,gonogo,58,,54,54,59.36000105470521,59.86001129455326,,1,,,,1.0,19.0,,9,1.0
m,go,11,140,10,actual,low,m,gonogo,58,,54,54,60.85906385262206,61.35907460446106,,1,,1,0.225610218138,1.0,15.0,,10,1.0
w,nogo,12,140,11,actual,low,m,gonogo,58,,54,54,62.358105402850924,62.85811359473155,,1,,1,0.275539716786,1.0,16.0,,11,0.0
m,go,11,140,12,actual,low,m,gonogo,58,,54,54,63.85717869661312,64.35718842446659,,1,,1,0.425623120351,1.0,15.0,,12,1.0
w,nogo,12,140,1,actual,high,m,gonogo,58,,54,54,65.36826333202771,65.86828150775546,,2,,,,1.0,19.0,,13,1.0
m,go,11,140,2,actual,high,m,gonogo,58,,54,54,66.86728030662198,67.3672923384438,,2,,,,1.0,18.0,,14,0.0
m,go,11,140,3,actual,high,m,gonogo,58,,54,54,68.36634131256505,68.8663518084104,,2,,1,0.408880968938,1.0,15.0,,15,1.0
