stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,115,1,actual,low,m,gonogo,58,,54,54,26.80781582677446,27.307828498680465,20.8019818861,1,,,,1.0,18.0,,1,0.0
m,go,11,115,2,actual,low,m,gonogo,58,,54,54,28.30725224695925,28.807264918865258,,1,,1,0.292220294556,1.0,15.0,,2,1.0
m,go,11,115,3,actual,low,m,gonogo,58,,54,54,29.807325846413733,30.30733416635121,,1,,1,0.283839428776,1.0,15.0,,3,1.0
m,go,11,115,4,actual,low,m,gonogo,58,,54,54,31.307394837902393,31.80740494982456,,1,,1,0.29226970219,1.0,15.0,,4,1.0
m,go,11,115,5,actual,low,m,gonogo,58,,54,54,32.807469461346045,33.30747957327185,,1,,1,0.258871934133,1.0,15.0,,5,1.0
m,go,11,115,6,actual,low,m,gonogo,58,,54,54,34.30754997274926,34.80755803668944,,1,,1,0.358916247409,1.0,15.0,,6,1.0
w,nogo,12,115,7,actual,low,m,gonogo,58,,54,54,35.80765633995907,36.30766619588758,,1,,,,1.0,19.0,,7,1.0
m,go,11,115,8,actual,low,m,gonogo,58,,54,54,37.30770869156913,37.80771931549316,,1,,,,1.0,18.0,,8,0.0
m,go,11,115,9,actual,low,m,gonogo,58,,54,54,38.806796698339895,39.30680732226392,,1,,1,0.350523605714,1.0,15.0,,9,1.0
w,nogo,12,115,10,actual,low,m,gonogo,58,,54,54,40.30686082586544,40.806873241774156,,1,,,,1.0,19.0,,10,1.0
w,nogo,12,115,11,actual,low,m,gonogo,58,,54,54,41.80694184926324,42.30695042520165,,1,,,,1.0,19.0,,11,1.0
m,go,11,115,12,actual,low,m,gonogo,58,,54,54,43.306999064840056,43.80701045675596,,1,,1,0.350579925296,1.0,15.0,,12,1.0
m,go,11,115,1,actual,high,m,gonogo,58,,54,54,44.81867424216398,45.318684610087075,,2,,1,0.333796689891,1.0,15.0,,13,1.0
