stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,103,1,actual,low,m,gonogo,58,,54,54,26.411989773390815,26.912006541264418,20.4018537846,1,,1,0.375619099406,1.0,15.0,,1,1.0
m,go,11,103,2,actual,low,m,gonogo,58,,54,54,27.91128513861986,28.411297810525866,,1,,1,0.292227206504,1.0,15.0,,2,1.0
w,nogo,12,103,3,actual,low,m,gonogo,58,,54,54,29.4103250177468,29.910335385669896,,1,,1,0.258791294731,1.0,16.0,,3,0.0
m,go,11,103,4,actual,low,m,gonogo,58,,54,54,30.90938793670648,31.409401120607072,,1,,1,0.25049721231,1.0,15.0,,4,1.0
m,go,11,103,5,actual,low,m,gonogo,58,,54,54,32.40845853560677,32.908466599546955,,1,,1,0.300493897132,1.0,15.0,,5,1.0
m,go,11,103,6,actual,low,m,gonogo,58,,54,54,33.90755191833523,34.407563310251135,,1,,1,0.400656481528,1.0,15.0,,6,1.0
m,go,11,103,7,actual,low,m,gonogo,58,,54,54,35.40666834089643,35.90667794082401,,1,,1,0.267140160751,1.0,15.0,,7,1.0
w,nogo,12,103,8,actual,low,m,gonogo,58,,54,54,36.90569004415738,37.40570143607329,,1,,,,1.0,19.0,,8,1.0
m,go,11,103,9,actual,low,m,gonogo,58,,54,54,38.40476960299202,38.904778946922306,,1,,1,0.225426294437,1.0,15.0,,9,1.0
m,go,11,103,10,actual,low,m,gonogo,58,,54,54,39.9038826975775,40.403894857485284,,1,,1,0.267180352454,1.0,15.0,,10,1.0
w,nogo,12,103,11,actual,low,m,gonogo,58,,54,54,41.402925136684644,41.902933968620346,,1,,,,1.0,19.0,,11,1.0
m,go,11,103,12,actual,low,m,gonogo,58,,54,54,42.902046167211665,43.402059095114964,,1,,1,0.242119162507,1.0,15.0,,12,1.0
w,nogo,12,103,1,actual,high,m,gonogo,58,,54,54,44.41362048128212,44.913630337210634,,2,,,,1.0,19.0,,13,1.0
w,nogo,12,103,2,actual,high,m,gonogo,58,,54,54,45.913089669222245,46.41310080514086,,2,,,,1.0,19.0,,14,1.0
m,go,11,103,3,actual,high,m,gonogo,58,,54,54,47.41215386817203,47.91216270010409,,2,,,,1.0,18.0,,15,0.0
m,go,11,103,4,actual,high,m,gonogo,58,,54,54,48.91129768252722,49.41131061043052,,2,,1,0.283792581122,1.0,15.0,,16,1.0
m,go,11,103,5,actual,high,m,gonogo,58,,54,54,50.41030248991592,50.910314905824634,,2,,1,0.283781061211,1.0,15.0,,17,1.0
m,go,11,103,6,actual,high,m,gonogo,58,,54,54,51.909419168474415,52.40943056039032,,2,,1,0.267199552312,1.0,15.0,,18,1.0
w,nogo,12,103,7,actual,high,m,gonogo,58,,54,54,53.40947254407729,53.909483935993194,,2,,1,0.142180832449,1.0,16.0,,19,0.0
m,go,11,103,8,actual,high,m,gonogo,58,,54,54,54.90953359962441,55.4095455035349,,2,,1,0.258870142148,1.0,15.0,,20,1.0
w,nogo,12,103,9,actual,high,m,gonogo,58,,54,54,56.40961052705461,56.909623966952495,,2,,,,1.0,19.0,,21,1.0
w,nogo,12,103,10,actual,high,m,gonogo,58,,54,54,57.90969385443532,58.409704222358414,,2,,1,0.283910340248,1.0,16.0,,22,0.0
w,nogo,12,103,11,actual,high,m,gonogo,58,,54,54,59.40976310192127,59.90977372584166,,2,,,,1.0,19.0,,23,1.0
m,go,11,103,12,actual,high,m,gonogo,58,,54,54,60.909908636840555,61.40991798077084,,2,,1,0.342254611103,1.0,15.0,,24,1.0
m,go,11,103,1,actual,low,m,gonogo,58,,54,54,62.45555629795126,62.95556692187165,,3,,1,0.358868887757,1.0,15.0,,25,1.0
m,go,11,103,2,actual,low,m,gonogo,58,,54,54,63.95499579011448,64.45500795002226,,3,,1,0.208841969557,1.0,15.0,,26,1.0
m,go,11,103,3,actual,low,m,gonogo,58,,54,54,65.45509678136295,65.95510740528334,,3,,1,0.267223104136,1.0,15.0,,27,1.0
w,nogo,12,103,4,actual,low,m,gonogo,58,,54,54,66.9551432450171,67.4551548929303,,3,,1,0.258841214363,1.0,16.0,,28,0.0
m,go,11,103,5,actual,low,m,gonogo,58,,54,54,68.45521607647606,68.95522567640728,,3,,1,0.308828171263,1.0,15.0,,29,1.0
m,go,11,103,6,actual,low,m,gonogo,58,,54,54,69.95534138754738,70.45535354745516,,3,,1,0.233829944049,1.0,15.0,,30,1.0
m,go,11,103,7,actual,low,m,gonogo,58,,54,54,71.45544365878595,71.95545351471446,,3,,1,0.242134522392,1.0,15.0,,31,1.0
m,go,11,103,8,actual,low,m,gonogo,58,,54,54,72.95543636284128,73.45544468277876,,3,,1,0.0921559878334,1.0,15.0,,32,1.0
w,nogo,12,103,9,actual,low,m,gonogo,58,,54,54,74.45557728979475,74.95558612173045,,3,,1,0.192192365164,1.0,16.0,,33,0.0
m,go,11,103,10,actual,low,m,gonogo,58,,54,54,75.95563783334728,76.45564948126048,,3,,1,0.217154227845,1.0,15.0,,34,1.0
w,nogo,12,103,11,actual,low,m,gonogo,58,,54,54,77.45567021710667,77.95568032903248,,3,,,,1.0,19.0,,35,1.0
m,go,11,103,12,actual,low,m,gonogo,58,,54,54,78.9557312726538,79.45574445655438,,3,,1,0.217174451696,1.0,15.0,,36,1.0
m,go,11,103,1,actual,high,m,gonogo,58,,54,54,80.4668125343851,80.9668229023082,,4,,1,0.242119418508,1.0,15.0,,37,1.0
m,go,11,103,2,actual,high,m,gonogo,58,,54,54,81.96587750132676,82.46588710125434,,4,,1,0.21717573169,1.0,15.0,,38,1.0
w,nogo,12,103,3,actual,high,m,gonogo,58,,54,54,83.46493350833407,83.96494592424278,,4,,1,0.250636731271,1.0,16.0,,39,0.0
m,go,11,103,4,actual,high,m,gonogo,58,,54,54,84.96399463530543,85.46400705121414,,4,,1,0.242159610207,1.0,15.0,,40,1.0
w,nogo,12,103,5,actual,high,m,gonogo,58,,54,54,86.4631348656876,86.96314344162602,,4,,1,0.20882686567,1.0,16.0,,41,0.0
m,go,11,103,6,actual,high,m,gonogo,58,,54,54,87.96216783286582,88.46217717679974,,4,,1,0.217213875403,1.0,15.0,,42,1.0
m,go,11,103,7,actual,high,m,gonogo,58,,54,54,89.46128681540722,89.9612951353447,,4,,1,0.300479817241,1.0,15.0,,43,1.0
w,nogo,12,103,8,actual,high,m,gonogo,58,,54,54,90.96130563127008,91.46131753518057,,4,,1,0.242128122441,1.0,16.0,,44,0.0
m,go,11,103,9,actual,high,m,gonogo,58,,54,54,92.46137692673801,92.96138678266652,,4,,1,0.233862711804,1.0,15.0,,45,1.0
w,nogo,12,103,10,actual,high,m,gonogo,58,,54,54,93.96148636592625,94.46149852583767,,4,,1,0.433947498375,1.0,16.0,,46,0.0
w,nogo,12,103,11,actual,high,m,gonogo,58,,54,54,95.4615300136029,95.9615401255287,,4,,1,0.250448828665,1.0,16.0,,47,0.0
w,nogo,12,103,12,actual,high,m,gonogo,58,,54,54,96.96159823709604,97.46161090900205,,4,,,,1.0,19.0,,48,1.0
m,go,11,103,1,actual,low,m,gonogo,58,,54,54,98.507139147001,99.00714746693848,,5,,1,0.300458569396,1.0,15.0,,49,1.0
m,go,11,103,2,actual,low,m,gonogo,58,,54,54,100.0067627017961,100.50677127773088,,5,,1,0.283884228444,1.0,15.0,,50,1.0
w,nogo,12,103,3,actual,low,m,gonogo,58,,54,54,101.50684935715253,102.00685844508553,,5,,,,1.0,19.0,,51,1.0
w,nogo,12,103,4,actual,low,m,gonogo,58,,54,54,103.00690708472393,103.50692103662004,,5,,,,1.0,19.0,,52,1.0
m,go,11,103,5,actual,low,m,gonogo,58,,54,54,104.50698324415862,105.00699207609068,,5,,1,0.300513352988,1.0,15.0,,53,1.0
w,nogo,12,103,6,actual,low,m,gonogo,58,,54,54,106.00705121165447,106.50706209157215,,5,,1,0.292251014329,1.0,16.0,,54,0.0
m,go,11,103,7,actual,low,m,gonogo,58,,54,54,107.50714017099381,108.00714874692858,,5,,1,0.283785413179,1.0,15.0,,55,1.0
m,go,11,103,8,actual,low,m,gonogo,58,,54,54,109.0071994345526,109.50721082646851,,5,,1,0.417268454199,1.0,15.0,,56,1.0
m,go,11,103,9,actual,low,m,gonogo,58,,54,54,110.50729991380649,111.0073084897449,,5,,1,0.317243084788,1.0,15.0,,57,1.0
m,go,11,103,10,actual,low,m,gonogo,58,,54,54,112.00741370496326,112.50742253689532,,5,,1,0.317257932675,1.0,15.0,,58,1.0
m,go,11,103,11,actual,low,m,gonogo,58,,54,54,113.50744148075682,114.00745338466731,,5,,1,0.22542015048,1.0,15.0,,59,1.0
m,go,11,103,12,actual,low,m,gonogo,58,,54,54,115.00749511235699,115.5075062482756,,5,,1,0.300595016382,1.0,15.0,,60,1.0
w,nogo,12,103,1,actual,high,m,gonogo,58,,54,54,116.52069322237367,117.02070461428957,,6,,1,0.208833777619,1.0,16.0,,61,0.0
m,go,11,103,2,actual,high,m,gonogo,58,,54,54,118.01962839828047,118.51963697421525,,6,,1,0.267230528079,1.0,15.0,,62,1.0
m,go,11,103,3,actual,high,m,gonogo,58,,54,54,119.51870667712137,120.01871653304988,,6,,1,0.225512565794,1.0,15.0,,63,1.0
m,go,11,103,4,actual,high,m,gonogo,58,,54,54,121.01777676402708,121.51778994792767,,6,,1,0.100478486049,1.0,15.0,,64,1.0
w,nogo,12,103,5,actual,high,m,gonogo,58,,54,54,122.51684787492195,123.01685593886214,,6,,1,0.217175731686,1.0,16.0,,65,0.0
w,nogo,12,103,6,actual,high,m,gonogo,58,,54,54,124.01596071351014,124.51597031343772,,6,,1,0.267273535763,1.0,16.0,,66,0.0
w,nogo,12,103,7,actual,high,m,gonogo,58,,54,54,125.51504539230518,126.01505678422109,,6,,,,1.0,19.0,,67,1.0
m,go,11,103,8,actual,high,m,gonogo,58,,54,54,127.01406120761021,127.51407157553331,,6,,1,0.217177523675,1.0,15.0,,68,1.0
w,nogo,12,103,9,actual,high,m,gonogo,58,,54,54,128.51314947037827,129.0131613742924,,6,,1,0.258873982119,1.0,16.0,,69,0.0
w,nogo,12,103,10,actual,high,m,gonogo,58,,54,54,130.01322050985254,130.51323010978012,,6,,1,0.342244371179,1.0,16.0,,70,0.0
m,go,11,103,11,actual,high,m,gonogo,58,,54,54,131.51328182139696,132.01329526129848,,6,,1,0.375517724155,1.0,15.0,,71,1.0
m,go,11,103,12,actual,high,m,gonogo,58,,54,54,133.0133679647588,133.513379612672,,6,,1,0.275574018138,1.0,15.0,,72,1.0
m,go,11,103,1,actual,low,m,gonogo,58,,54,54,134.55912237707525,135.05913325699657,,7,,1,0.28385478866,1.0,15.0,,73,1.0
m,go,11,103,2,actual,low,m,gonogo,58,,54,54,136.05852884548221,136.55854202938644,,7,,1,0.217240243208,1.0,15.0,,74,1.0
m,go,11,103,3,actual,low,m,gonogo,58,,54,54,137.55861780482155,138.05862868474287,,7,,1,0.225498741896,1.0,15.0,,75,1.0
w,nogo,12,103,4,actual,low,m,gonogo,58,,54,54,139.05868526032282,139.55869690823602,,7,,,,1.0,19.0,,76,1.0
m,go,11,103,5,actual,low,m,gonogo,58,,54,54,140.558746059869,141.05875873177501,,7,,1,0.225508469823,1.0,15.0,,77,1.0
m,go,11,103,6,actual,low,m,gonogo,58,,54,54,142.05881121138736,142.55881927532755,,7,,1,0.37551977214,1.0,15.0,,78,1.0
m,go,11,103,7,actual,low,m,gonogo,58,,54,54,143.55890810666824,144.05892026657602,,7,,1,0.40884842071,1.0,15.0,,79,1.0
m,go,11,103,8,actual,low,m,gonogo,58,,54,54,145.05901754585648,145.55903098575436,,7,,1,0.275523842512,1.0,15.0,,80,1.0
m,go,11,103,9,actual,low,m,gonogo,58,,54,54,146.5590427616662,147.0590541535821,,7,,1,0.200501807478,1.0,15.0,,81,1.0
m,go,11,103,10,actual,low,m,gonogo,58,,54,54,148.0591168731189,148.5591277530366,,7,,,,1.0,18.0,,82,0.0
m,go,11,103,11,actual,low,m,gonogo,58,,54,54,149.55923629623067,150.05924871213938,,7,,1,0.4171471111,1.0,15.0,,83,1.0
m,go,11,103,12,actual,low,m,gonogo,58,,54,54,151.05926074404852,151.5592698319815,,7,,1,0.233935671262,1.0,15.0,,84,1.0
m,go,11,103,1,actual,high,m,gonogo,58,,54,54,152.57078027452735,153.07079013045586,,8,,1,0.2253635749,1.0,15.0,,85,1.0
m,go,11,103,2,actual,high,m,gonogo,58,,54,54,154.07039717337102,154.57041010127796,,8,,1,0.233841975958,1.0,15.0,,86,1.0
m,go,11,103,3,actual,high,m,gonogo,58,,54,54,155.5694649562938,156.06947890818992,,8,,1,0.20881201778,1.0,15.0,,87,1.0
w,nogo,12,103,4,actual,high,m,gonogo,58,,54,54,157.06853913916711,157.5685487390947,,8,,,,1.0,19.0,,88,1.0
w,nogo,12,103,5,actual,high,m,gonogo,58,,54,54,158.5676148580278,159.06762855392662,,8,,,,1.0,19.0,,89,1.0
w,nogo,12,103,6,actual,high,m,gonogo,58,,54,54,160.06669083288944,160.56670299279722,,8,,1,0.217238707221,1.0,16.0,,90,0.0
w,nogo,12,103,7,actual,high,m,gonogo,58,,54,54,161.56577167171417,162.06578203963727,,8,,1,0.22547416608,1.0,16.0,,91,0.0
w,nogo,12,103,8,actual,high,m,gonogo,58,,54,54,163.06487939033832,163.564890270256,,8,,,,1.0,19.0,,92,1.0
m,go,11,103,9,actual,high,m,gonogo,58,,54,54,164.56492636598705,165.06493852589847,,8,,1,0.333871185339,1.0,15.0,,93,1.0
m,go,11,103,10,actual,high,m,gonogo,58,,54,54,166.06502428526073,166.5650338851883,,8,,1,0.250568123782,1.0,15.0,,94,1.0
m,go,11,103,11,actual,high,m,gonogo,58,,54,54,167.56508201283214,168.06509417274356,,8,,1,0.267195200344,1.0,15.0,,95,1.0
w,nogo,12,103,12,actual,high,m,gonogo,58,,54,54,169.06518735604914,169.56519593198755,,8,,1,0.233935159267,1.0,16.0,,96,0.0
m,go,11,103,1,actual,low,m,gonogo,58,,54,54,170.61021703774895,171.11022766167298,,9,,1,0.292302725942,1.0,15.0,,97,1.0
w,nogo,12,103,2,actual,low,m,gonogo,58,,54,54,172.11031726100555,172.61033018890885,,9,,,,1.0,19.0,,98,1.0
m,go,11,103,3,actual,low,m,gonogo,58,,54,54,173.61036910062103,174.1103799805387,,9,,1,0.292220550553,1.0,15.0,,99,1.0
m,go,11,103,4,actual,low,m,gonogo,58,,54,54,175.1104457720503,175.6104556279788,,9,,1,0.317199821111,1.0,15.0,,100,1.0
m,go,11,103,5,actual,low,m,gonogo,58,,54,54,176.61051399554708,177.11052410746925,,9,,1,0.292314757855,1.0,15.0,,101,1.0
w,nogo,12,103,6,actual,low,m,gonogo,58,,54,54,178.11058247503752,178.61059514694352,,9,,1,0.300569928571,1.0,16.0,,102,0.0
m,go,11,103,7,actual,low,m,gonogo,58,,54,54,179.61066426643083,180.11067668233954,,9,,1,0.208847601516,1.0,15.0,,103,1.0
m,go,11,103,8,actual,low,m,gonogo,58,,54,54,181.11073248992398,181.61074413783717,,9,,1,0.425582760476,1.0,15.0,,104,1.0
m,go,11,103,9,actual,low,m,gonogo,58,,54,54,182.61085677700248,183.11086868091297,,9,,1,0.267187776401,1.0,15.0,,105,1.0
m,go,11,103,10,actual,low,m,gonogo,58,,54,54,184.11090298465933,184.61091386457701,,9,,1,0.225544821555,1.0,15.0,,106,1.0
m,go,11,103,11,actual,low,m,gonogo,58,,54,54,185.61095866424512,186.11096877617092,,9,,1,0.23379845628,1.0,15.0,,107,1.0
m,go,11,103,12,actual,low,m,gonogo,58,,54,54,187.11102560774816,187.61103392768564,,9,,1,0.267252543916,1.0,15.0,,108,1.0
w,nogo,12,103,1,actual,high,m,gonogo,58,,54,54,188.62474851387014,189.12476067377793,,10,,1,0.300542792767,1.0,16.0,,109,0.0
m,go,11,103,2,actual,high,m,gonogo,58,,54,54,190.1241577982546,190.6241681661777,,10,,1,0.258948221566,1.0,15.0,,110,1.0
