stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,nogo,12,106,1,actual,low,w,gonogo,58,,54,54,88.59437278896803,89.09438136492827,82.5841981185,1,,,,1.0,19.0,,1,1.0
w,go,11,106,2,actual,low,w,gonogo,58,,54,54,90.09362693659568,90.59363576855321,,1,,1,0.333885095984,1.0,15.0,,2,1.0
m,nogo,12,106,3,actual,low,w,gonogo,58,,54,54,91.59271033305413,92.09272223699736,,1,,,,1.0,19.0,,3,1.0
m,nogo,12,106,4,actual,low,w,gonogo,58,,54,54,93.09279007666919,93.59279967662223,,1,,,,1.0,19.0,,4,1.0
w,go,11,106,5,actual,low,w,gonogo,58,,54,54,94.5928754522538,95.09288658819787,,1,,1,0.267231212187,1.0,15.0,,5,1.0
w,go,11,106,6,actual,low,w,gonogo,58,,54,54,96.09195500873102,96.59196640067603,,1,,1,0.333865640077,1.0,15.0,,6,1.0
w,go,11,106,7,actual,low,w,gonogo,58,,54,54,97.5910081973343,98.09102086927305,,1,,1,0.308882977592,1.0,15.0,,7,1.0
w,go,11,106,8,actual,low,w,gonogo,58,,54,54,99.0901031137364,99.59011578567515,,1,,1,0.275528387832,1.0,15.0,,8,1.0
w,go,11,106,9,actual,low,w,gonogo,58,,54,54,100.58917396625839,101.08918740619265,,1,,1,0.283791259641,1.0,15.0,,9,1.0
w,go,11,106,10,actual,low,w,gonogo,58,,54,54,102.08925626985729,102.58926484581389,,1,,1,0.258853908934,1.0,15.0,,10,1.0
w,go,11,106,11,actual,low,w,gonogo,58,,54,54,103.58933882945348,104.08935175739316,,1,,1,0.300497226384,1.0,15.0,,11,1.0
w,go,11,106,12,actual,low,w,gonogo,58,,54,54,105.08841454594949,105.5884228659088,,1,,1,0.317215737065,1.0,15.0,,12,1.0
w,go,11,106,1,actual,high,w,gonogo,58,,54,54,106.59960565951769,107.09961602746625,,2,,1,0.267133676662,1.0,15.0,,13,1.0
m,nogo,12,106,2,actual,high,w,gonogo,58,,54,54,108.09853443272732,108.59854377668307,,2,,,,1.0,19.0,,14,1.0
m,nogo,12,106,3,actual,high,w,gonogo,58,,54,54,109.59760886922959,110.09763280511106,,2,,,,1.0,19.0,,15,1.0
w,go,11,106,4,actual,high,w,gonogo,58,,54,54,111.09668023374616,111.59669034569743,,2,,1,0.358893358345,1.0,15.0,,16,1.0
w,go,11,106,5,actual,high,w,gonogo,58,,54,54,112.59576107021712,113.09577348615494,,2,,1,0.283774619718,1.0,15.0,,17,1.0
m,nogo,12,106,6,actual,high,w,gonogo,58,,54,54,114.09483499472117,114.59484664266347,,2,,,,1.0,19.0,,18,1.0
w,go,11,106,7,actual,high,w,gonogo,58,,54,54,115.5939176231841,116.09393029512285,,2,,1,0.267141100627,1.0,15.0,,19,1.0
m,nogo,12,106,8,actual,high,w,gonogo,58,,54,54,117.09297516376682,117.5929883477038,,2,,,,1.0,19.0,,20,1.0
w,go,11,106,9,actual,high,w,gonogo,58,,54,54,118.5920695681707,119.09208147211393,,2,,1,0.433819073904,1.0,15.0,,21,1.0
w,go,11,106,10,actual,high,w,gonogo,58,,54,54,120.09113760470427,120.59114874065199,,2,,1,0.35889182235,1.0,15.0,,22,1.0
m,nogo,12,106,11,actual,high,w,gonogo,58,,54,54,121.59123142825047,122.09123898021062,,2,,1,0.275502531957,1.0,16.0,,23,0.0
m,nogo,12,106,12,actual,high,w,gonogo,58,,54,54,123.09131117186189,123.59132153981045,,2,,,,1.0,19.0,,24,1.0
w,go,11,106,1,actual,low,w,gonogo,58,,54,54,124.63547697303875,125.13548606099357,,3,,1,0.333870248054,1.0,15.0,,25,1.0
w,go,11,106,2,actual,low,w,gonogo,58,,54,54,126.1344863858576,126.63449624180794,,3,,,,1.0,18.0,,26,0.0
w,go,11,106,3,actual,low,w,gonogo,58,,54,54,127.63356415034286,128.13357579828516,,3,,1,0.283833499434,1.0,15.0,,27,1.0
w,go,11,106,4,actual,low,w,gonogo,58,,54,54,129.13364568594625,129.6336586138823,,3,,1,0.300619849786,1.0,15.0,,28,1.0
w,go,11,106,5,actual,low,w,gonogo,58,,54,54,130.63372542955767,131.13373477351342,,3,,1,0.342185087611,1.0,15.0,,29,1.0
m,nogo,12,106,6,actual,low,w,gonogo,58,,54,54,132.13377778130234,132.6337904532411,,3,,,,1.0,19.0,,30,1.0
