stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
w,go,11,158,1,actual,low,w,gonogo,58,,54,54,111.76813323475653,112.26814245061905,105.759100153,1,,,,1.0,18.0,,1,0.0
w,go,11,158,2,actual,low,w,gonogo,58,,54,54,113.26787135064296,113.76787954252359,,1,,,,1.0,18.0,,2,0.0
m,nogo,12,158,3,actual,low,w,gonogo,58,,54,54,114.76788978237164,115.26789874223687,,1,,,,1.0,19.0,,3,1.0
w,go,11,158,4,actual,low,w,gonogo,58,,54,54,116.2666469208234,116.7666569046778,,1,,1,0.408915784421,1.0,15.0,,4,1.0
w,go,11,158,5,actual,low,w,gonogo,58,,54,54,117.7653943314217,118.26540354728786,,1,,,,1.0,18.0,,5,0.0
w,go,11,158,6,actual,low,w,gonogo,58,,54,54,119.26538204360622,119.7653943314217,,1,,1,0.392224832245,1.0,15.0,,6,1.0
w,go,11,158,7,actual,low,w,gonogo,58,,54,54,120.76538869950673,121.2653974033783,,1,,1,0.408889928804,1.0,15.0,,7,1.0
w,go,11,158,8,actual,low,w,gonogo,58,,54,54,122.26538127561798,122.76539381943076,,1,,1,0.333887650439,1.0,15.0,,8,1.0
w,go,11,158,9,actual,low,w,gonogo,58,,54,54,123.76538690753296,124.26539996334031,,1,,1,0.367216819563,1.0,15.0,,9,1.0
w,go,11,158,10,actual,low,w,gonogo,58,,54,54,125.26538946749497,125.7653976593756,,1,,1,0.342218022746,1.0,15.0,,10,1.0
w,go,11,158,11,actual,low,w,gonogo,58,,54,54,126.76537026778169,127.26537948364421,,1,,1,0.325580061784,1.0,15.0,,11,1.0
w,go,11,158,12,actual,low,w,gonogo,58,,54,54,128.26538562755377,128.76539509941358,,1,,1,0.375562295652,1.0,15.0,,12,1.0
w,go,11,158,1,actual,high,w,gonogo,58,,54,54,129.77737674550735,130.27739338526226,,2,,1,0.292241676794,1.0,15.0,,13,1.0
w,go,11,158,2,actual,high,w,gonogo,58,,54,54,131.27785059447342,131.777859298345,,2,,1,0.275539972783,1.0,15.0,,14,1.0
m,nogo,12,158,3,actual,high,w,gonogo,58,,54,54,132.7778562263884,133.2778656982482,,2,,1,0.333860770836,1.0,16.0,,15,0.0
m,nogo,12,158,4,actual,high,w,gonogo,58,,54,54,134.27784086661632,134.77784905849694,,2,,,,1.0,19.0,,16,1.0
w,go,11,158,5,actual,high,w,gonogo,58,,54,54,135.77785033847613,136.27786109031513,,2,,,,1.0,18.0,,17,0.0
