stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,120,1,actual,low,m,gonogo,58,,54,54,38.72918988771471,39.2291998715923,32.7117406301,1,,1,0.350510380928,1.0,15.0,,1,1.0
m,go,11,120,2,actual,low,m,gonogo,58,,54,54,40.22913868834394,40.72914764823372,,1,,1,0.317213638079,1.0,15.0,,2,1.0
w,nogo,12,120,3,actual,low,m,gonogo,58,,54,54,41.72821428370298,42.228225035571086,,1,,,,1.0,19.0,,3,1.0
w,nogo,12,120,4,actual,low,m,gonogo,58,,54,54,43.227274263254,43.727282199156434,,1,,,,1.0,19.0,,4,1.0
m,go,11,120,5,actual,low,m,gonogo,58,,54,54,44.726327330889944,45.22633501079554,,1,,1,0.275603397385,1.0,15.0,,5,1.0
m,go,11,120,6,actual,low,m,gonogo,58,,54,54,46.225412910126124,46.72542622196261,,1,,1,0.308834349044,1.0,15.0,,6,1.0
m,go,11,120,7,actual,low,m,gonogo,58,,54,54,47.724482873554734,48.22449157744768,,1,,1,0.275563461876,1.0,15.0,,7,1.0
m,go,11,120,8,actual,low,m,gonogo,58,,54,54,49.223520581379034,49.72353210123765,,1,,1,0.300564370665,1.0,15.0,,8,1.0
m,go,11,120,9,actual,low,m,gonogo,58,,54,54,50.72259336077286,51.22260513662832,,1,,1,0.283833952249,1.0,15.0,,9,1.0
m,go,11,120,10,actual,low,m,gonogo,58,,54,54,52.22166844413823,52.72168021999369,,1,,1,0.292244984894,1.0,15.0,,10,1.0
m,go,11,120,11,actual,low,m,gonogo,58,,54,54,53.72074122353206,54.220750951412356,,1,,1,0.233834438643,1.0,15.0,,11,1.0
w,nogo,12,120,12,actual,low,m,gonogo,58,,54,54,55.219782515312545,55.719794803161676,,1,,,,1.0,19.0,,12,1.0
w,nogo,12,120,1,actual,high,m,gonogo,58,,54,54,56.73095728999715,57.23096573789326,,2,,,,1.0,19.0,,13,1.0
m,go,11,120,2,actual,high,m,gonogo,58,,54,54,58.22990821488793,58.72991615079036,,2,,1,0.325562719485,1.0,15.0,,14,1.0
