stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,135,1,actual,low,m,gonogo,58,,54,54,26.22091842390364,26.720930071816838,20.2150752673,1,,,,1.0,18.0,,1,0.0
m,go,11,135,2,actual,low,m,gonogo,58,,54,54,27.72046031530408,28.220473755205603,,1,,1,0.358916503403,1.0,15.0,,2,1.0
w,nogo,12,135,3,actual,low,m,gonogo,58,,54,54,29.220556186592148,29.720566810512537,,1,,,,1.0,19.0,,3,1.0
m,go,11,135,4,actual,low,m,gonogo,58,,54,54,30.720624666082585,31.22063247402548,,1,,1,0.317298124377,1.0,15.0,,4,1.0
m,go,11,135,5,actual,low,m,gonogo,58,,54,54,32.22069647355238,32.72071016944756,,1,,1,0.37560194753,1.0,15.0,,5,1.0
m,go,11,135,6,actual,low,m,gonogo,58,,54,54,33.720776216960076,34.220788120870566,,1,,1,0.358938007244,1.0,15.0,,6,1.0
m,go,11,135,7,actual,low,m,gonogo,58,,54,54,35.220825496591715,35.720837656503136,,1,,1,0.342278162927,1.0,15.0,,7,1.0
m,go,11,135,8,actual,low,m,gonogo,58,,54,54,36.72091650391667,37.22092635984518,,1,,1,0.275490306758,1.0,15.0,,8,1.0
w,nogo,12,135,9,actual,low,m,gonogo,58,,54,54,38.22098447141252,38.7209940713401,,1,,,,1.0,19.0,,9,1.0
m,go,11,135,10,actual,low,m,gonogo,58,,54,54,39.72105064692005,40.221063574826985,,1,,1,0.258965885434,1.0,15.0,,10,1.0
m,go,11,135,11,actual,low,m,gonogo,58,,54,54,41.2211186144159,41.72113205431742,,1,,1,0.408889380404,1.0,15.0,,11,1.0
m,go,11,135,12,actual,low,m,gonogo,58,,54,54,42.721192469867674,43.22120514177368,,1,,1,0.333935952862,1.0,15.0,,12,1.0
m,go,11,135,1,actual,high,m,gonogo,58,,54,54,44.23333433172593,44.73334751563016,,2,,1,0.300600904338,1.0,15.0,,13,1.0
m,go,11,135,2,actual,high,m,gonogo,58,,54,54,45.73232582721539,46.23233440315016,,2,,1,0.267251263926,1.0,15.0,,14,1.0
