stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
w,nogo,12,155,1,actual,low,m,gonogo,58,,54,54,38.65468325564143,39.154702839445235,32.6489524969,1,,,,1.0,19.0,,1,1.0
m,go,11,155,2,actual,low,m,gonogo,58,,54,54,40.155190770576155,40.655202930454834,,1,,1,0.333940729935,1.0,15.0,,2,1.0
m,go,11,155,3,actual,low,m,gonogo,58,,54,54,41.65521624232133,42.1552237942451,,1,,1,0.267179924478,1.0,15.0,,3,1.0
m,go,11,155,4,actual,low,m,gonogo,58,,54,54,43.155212274359656,43.65522238625999,,1,,1,0.233859553144,1.0,15.0,,4,1.0
m,go,11,155,5,actual,low,m,gonogo,58,,54,54,44.65521931428884,45.155230962172936,,1,,1,0.308810740833,1.0,15.0,,5,1.0
m,go,11,155,6,actual,low,m,gonogo,58,,54,54,46.15524376204485,46.65525412994248,,1,,1,0.225508660522,1.0,15.0,,6,1.0
w,nogo,12,155,7,actual,low,m,gonogo,58,,54,54,47.65521598632404,48.15522353824781,,1,,,,1.0,19.0,,7,1.0
m,go,11,155,8,actual,low,m,gonogo,58,,54,54,49.15524504203131,49.65525464193706,,1,,1,0.200554797659,1.0,15.0,,8,1.0
m,go,11,155,9,actual,low,m,gonogo,58,,54,54,50.65524875399569,51.15526168186625,,1,,1,0.22547973281,1.0,15.0,,9,1.0
m,go,11,155,10,actual,low,m,gonogo,58,,54,54,52.155248369999754,52.6552569459127,,1,,1,0.183918803756,1.0,15.0,,10,1.0
m,go,11,155,11,actual,low,m,gonogo,58,,54,54,53.65527307375305,54.15528216166058,,1,,1,0.258836967772,1.0,15.0,,11,1.0
m,go,11,155,12,actual,low,m,gonogo,58,,54,54,55.15525092997268,55.65526436984146,,1,,1,0.325634892859,1.0,15.0,,12,1.0
m,go,11,155,1,actual,high,m,gonogo,58,,54,54,56.6677532051508,57.16776408504302,,2,,1,0.208832731012,1.0,15.0,,13,1.0
m,go,11,155,2,actual,high,m,gonogo,58,,54,54,58.16779045277872,58.6678026126574,,2,,1,0.25887203942,1.0,15.0,,14,1.0
w,nogo,12,155,3,actual,high,m,gonogo,58,,54,54,59.66779979668718,60.167812724557734,,2,,,,1.0,19.0,,15,1.0
m,go,11,155,4,actual,high,m,gonogo,58,,54,54,61.1678042766398,61.66781464453743,,2,,1,0.200582445384,1.0,15.0,,16,1.0
m,go,11,155,5,actual,high,m,gonogo,58,,54,54,62.667761141070514,63.167770740976266,,2,,1,0.242160526272,1.0,15.0,,17,1.0
m,go,11,155,6,actual,high,m,gonogo,58,,54,54,64.16779224475977,64.66780056467906,,2,,1,0.200540461807,1.0,15.0,,18,1.0
m,go,11,155,7,actual,high,m,gonogo,58,,54,54,65.66776600502271,66.16777867689598,,2,,1,0.308876788175,1.0,15.0,,19,1.0
w,nogo,12,155,8,actual,high,m,gonogo,58,,54,54,67.16779454873904,67.66780670861772,,2,,,,1.0,19.0,,20,1.0
w,nogo,12,155,9,actual,high,m,gonogo,58,,54,54,68.66778853279902,69.16779915669395,,2,,1,0.167111547558,1.0,16.0,,21,0.0
w,nogo,12,155,10,actual,high,m,gonogo,58,,54,54,70.16780018068312,70.66781336455097,,2,,,,1.0,19.0,,22,1.0
w,nogo,12,155,11,actual,high,m,gonogo,58,,54,54,71.66661094455412,72.16662028846258,,2,,,,1.0,19.0,,23,1.0
w,nogo,12,155,12,actual,high,m,gonogo,58,,54,54,73.16654553720946,73.66655667309897,,2,,,,1.0,19.0,,24,1.0
m,go,11,155,1,actual,low,m,gonogo,58,,54,54,74.71177657362205,75.21178694151968,,3,,1,0.292168602991,1.0,15.0,,25,1.0
m,go,11,155,2,actual,low,m,gonogo,58,,54,54,76.21163948699177,76.71165215886504,,3,,1,0.183921107731,1.0,15.0,,26,1.0
m,go,11,155,3,actual,low,m,gonogo,58,,54,54,77.71159148747029,78.21160211136521,,3,,,,1.0,18.0,,27,0.0
w,nogo,12,155,4,actual,low,m,gonogo,58,,54,54,79.2116108152768,79.71162476713653,,3,,,,1.0,19.0,,28,1.0
w,nogo,12,155,5,actual,low,m,gonogo,58,,54,54,80.71160684731512,81.21161951918839,,3,,,,1.0,19.0,,29,1.0
m,go,11,155,6,actual,low,m,gonogo,58,,54,54,82.21161670321817,82.71162963108873,,3,,1,0.225564467964,1.0,15.0,,30,1.0
m,go,11,155,7,actual,low,m,gonogo,58,,54,54,83.71163321505446,84.21164307095387,,3,,1,0.183804372897,1.0,15.0,,31,1.0
