stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,nogo,12,114,1,actual,low,w,gonogo,58,,54,54,37.05983571577963,37.55984531570721,31.0528746155,1,,,,1.0,19.0,,1,1.0
w,go,11,114,2,actual,low,w,gonogo,58,,54,54,38.55929005582948,39.05929965575888,,1,,1,0.342201363497,1.0,15.0,,2,1.0
w,go,11,114,3,actual,low,w,gonogo,58,,54,54,40.059349575389206,40.559359175316786,,1,,1,0.333838161585,1.0,15.0,,3,1.0
w,go,11,114,4,actual,low,w,gonogo,58,,54,54,41.55942445483197,42.05943200677575,,1,,1,0.267254079907,1.0,15.0,,4,1.0
w,go,11,114,5,actual,low,w,gonogo,58,,54,54,43.05953440601661,43.55954528593611,,1,,1,0.375849753691,1.0,15.0,,5,1.0
m,nogo,12,114,6,actual,low,w,gonogo,58,,54,54,44.55956909375891,45.0595784376892,,1,,,,1.0,19.0,,6,1.0
m,nogo,12,114,7,actual,low,w,gonogo,58,,54,54,46.05964269321157,46.55965101315087,,1,,,,1.0,19.0,,7,1.0
w,go,11,114,8,actual,low,w,gonogo,58,,54,54,47.55971859664896,48.05972870857295,,1,,1,0.258910333849,1.0,15.0,,8,1.0
w,go,11,114,9,actual,low,w,gonogo,58,,54,54,49.05978810013221,49.5597979560589,,1,,1,0.333836369598,1.0,15.0,,9,1.0
w,go,11,114,10,actual,low,w,gonogo,58,,54,54,50.55986374757049,51.05987590748009,,1,,1,0.325570190967,1.0,15.0,,10,1.0
w,go,11,114,11,actual,low,w,gonogo,58,,54,54,52.059940163004285,52.559951042923785,,1,,1,0.275503618661,1.0,15.0,,11,1.0
w,go,11,114,12,actual,low,w,gonogo,58,,54,54,53.559993026610755,54.06000185854646,,1,,1,0.333891921186,1.0,15.0,,12,1.0
m,nogo,12,114,1,actual,high,w,gonogo,58,,54,54,55.071179503562234,55.57118884749434,,2,,,,1.0,19.0,,13,1.0
m,nogo,12,114,2,actual,high,w,gonogo,58,,54,54,56.57014155926845,57.070155255167265,,2,,,,1.0,19.0,,14,1.0
m,nogo,12,114,3,actual,high,w,gonogo,58,,54,54,58.06921676613456,58.56922636606396,,2,,,,1.0,19.0,,15,1.0
w,go,11,114,4,actual,high,w,gonogo,58,,54,54,59.56824230936945,60.06825395728265,,2,,1,0.283856836648,1.0,15.0,,16,1.0
w,go,11,114,5,actual,high,w,gonogo,58,,54,54,61.06736973984698,61.567382155753876,,2,,1,0.32552001534,1.0,15.0,,17,1.0
w,go,11,114,6,actual,high,w,gonogo,58,,54,54,62.56646517056288,63.066477842468885,,2,,1,0.317098445861,1.0,15.0,,18,1.0
m,nogo,12,114,7,actual,high,w,gonogo,58,,54,54,64.0655204095765,64.56553000950407,,2,,,,1.0,19.0,,19,1.0
w,go,11,114,8,actual,high,w,gonogo,58,,54,54,65.56557327318296,66.06558287311236,,2,,1,0.342171155722,1.0,15.0,,20,1.0
m,nogo,12,114,9,actual,high,w,gonogo,58,,54,54,67.06564277666803,67.56565442458123,,2,,,,1.0,19.0,,21,1.0
w,go,11,114,10,actual,high,w,gonogo,58,,54,54,68.5647108155863,69.0647214395085,,2,,1,0.325513103389,1.0,15.0,,22,1.0
m,nogo,12,114,11,actual,high,w,gonogo,58,,54,54,70.06380650229949,70.56381687022258,,2,,,,1.0,19.0,,23,1.0
w,go,11,114,12,actual,high,w,gonogo,58,,54,54,71.56385757392127,72.06386512586505,,2,,1,0.275522306523,1.0,15.0,,24,1.0
w,go,11,114,1,actual,low,w,gonogo,58,,54,54,73.10868757710341,73.6086999930103,,3,,1,0.267165248566,1.0,15.0,,25,1.0
w,go,11,114,2,actual,low,w,gonogo,58,,54,54,74.60806998168846,75.10808137360436,,3,,1,0.275562754221,1.0,15.0,,26,1.0
w,go,11,114,3,actual,low,w,gonogo,58,,54,54,76.10713571662382,76.60714685254061,,3,,1,0.275488514773,1.0,15.0,,27,1.0
w,go,11,114,4,actual,low,w,gonogo,58,,54,54,77.60720829208549,78.10721738001848,,3,,1,0.3588765677,1.0,15.0,,28,1.0
m,nogo,12,114,5,actual,low,w,gonogo,58,,54,54,79.10627607500646,79.60628388294754,,3,,,,1.0,19.0,,29,1.0
w,go,11,114,6,actual,low,w,gonogo,58,,54,54,80.60533873796521,81.1053473139018,,3,,1,0.400566626195,1.0,15.0,,30,1.0
w,go,11,114,7,actual,low,w,gonogo,58,,54,54,82.10440549689338,82.60441586481647,,3,,1,0.317232588864,1.0,15.0,,31,1.0
m,nogo,12,114,8,actual,low,w,gonogo,58,,54,54,83.60346867184853,84.10347673578872,,3,,,,1.0,19.0,,32,1.0
w,go,11,114,9,actual,low,w,gonogo,58,,54,54,85.10256512655542,85.60257600647492,,3,,1,0.292211846619,1.0,15.0,,33,1.0
w,go,11,114,10,actual,low,w,gonogo,58,,54,54,86.60162420554116,87.10163508546066,,3,,1,0.275552514298,1.0,15.0,,34,1.0
w,go,11,114,11,actual,low,w,gonogo,58,,54,54,88.10072578021209,88.60073691612888,,3,,1,0.292232070469,1.0,15.0,,35,1.0
w,go,11,114,12,actual,low,w,gonogo,58,,54,54,89.59979330713395,90.09980521104626,,3,,1,0.300535880822,1.0,15.0,,36,1.0
m,nogo,12,114,1,actual,high,w,gonogo,58,,54,54,91.10973230534728,91.60974344126407,,4,,,,1.0,19.0,,37,1.0
m,nogo,12,114,2,actual,high,w,gonogo,58,,54,54,92.60889762354418,93.10890978345378,,4,,,,1.0,19.0,,38,1.0
m,nogo,12,114,3,actual,high,w,gonogo,58,,54,54,94.10796745444895,94.60797910236215,,4,,,,1.0,19.0,,39,1.0
m,nogo,12,114,4,actual,high,w,gonogo,58,,54,54,95.6070526452404,96.10706480515,,4,,,,1.0,19.0,,40,1.0
w,go,11,114,5,actual,high,w,gonogo,58,,54,54,97.10612273214429,97.60613105208358,,4,,1,0.283821252911,1.0,15.0,,41,1.0
m,nogo,12,114,6,actual,high,w,gonogo,58,,54,54,98.60523096276484,99.10524184268434,,4,,,,1.0,19.0,,42,1.0
w,go,11,114,7,actual,high,w,gonogo,58,,54,54,100.10424677807168,100.60425637800108,,4,,1,0.258867838165,1.0,15.0,,43,1.0
w,go,11,114,8,actual,high,w,gonogo,58,,54,54,101.60335014472912,102.1033602566531,,4,,1,0.325535119226,1.0,15.0,,44,1.0
m,nogo,12,114,9,actual,high,w,gonogo,58,,54,54,103.10244583144231,103.6024569673591,,4,,,,1.0,19.0,,45,1.0
w,go,11,114,10,actual,high,w,gonogo,58,,54,54,104.60148827055127,105.10149659048875,,4,,1,0.383867358169,1.0,15.0,,46,1.0
w,go,11,114,11,actual,high,w,gonogo,58,,54,54,106.10056578139847,106.60057845330448,,4,,1,0.392269471791,1.0,15.0,,47,1.0
w,go,11,114,12,actual,high,w,gonogo,58,,54,54,107.59963535630595,108.09964316424885,,4,,1,0.250427068828,1.0,15.0,,48,1.0
m,nogo,12,114,1,actual,low,w,gonogo,58,,54,54,109.14396821117953,109.64397755510981,,5,,,,1.0,19.0,,49,1.0
w,go,11,114,2,actual,low,w,gonogo,58,,54,54,110.6428291476368,111.1428390035635,,5,,1,0.267180352452,1.0,15.0,,50,1.0
w,go,11,114,3,actual,low,w,gonogo,58,,54,54,112.14190051453079,112.64191165044758,,5,,1,0.325564047012,1.0,15.0,,51,1.0
w,go,11,114,4,actual,low,w,gonogo,58,,54,54,113.64096343348683,114.14097303341623,,5,,1,0.300457033407,1.0,15.0,,52,1.0
w,go,11,114,5,actual,low,w,gonogo,58,,54,54,115.14005912020002,115.64006923212582,,5,,1,0.300493897133,1.0,15.0,,53,1.0
w,go,11,114,6,actual,low,w,gonogo,58,,54,54,116.63911640719925,117.13912856710886,,5,,1,0.283889348406,1.0,15.0,,54,1.0
w,go,11,114,7,actual,low,w,gonogo,58,,54,54,118.13819289405546,118.63820351797767,,5,,1,0.383909085858,1.0,15.0,,55,1.0
w,go,11,114,8,actual,low,w,gonogo,58,,54,54,119.63728115682352,120.13729075675292,,5,,1,0.317176525281,1.0,15.0,,56,1.0
m,nogo,12,114,9,actual,low,w,gonogo,58,,54,54,121.13633383585693,121.63634189979712,,5,,1,0.300491337153,1.0,16.0,,57,0.0
w,go,11,114,10,actual,low,w,gonogo,58,,54,54,122.63541518667807,123.13542427460925,,5,,1,0.275505666645,1.0,15.0,,58,1.0
w,go,11,114,11,actual,low,w,gonogo,58,,54,54,124.13446888970248,124.63447746563907,,5,,1,0.308941834415,1.0,15.0,,59,1.0
w,go,11,114,12,actual,low,w,gonogo,58,,54,54,125.63353718461985,126.13354627255285,,5,,1,0.350511573801,1.0,15.0,,60,1.0
m,nogo,12,114,1,actual,high,w,gonogo,58,,54,54,127.14498605962399,127.64499540355428,,6,,,,1.0,19.0,,61,1.0
m,nogo,12,114,2,actual,high,w,gonogo,58,,54,54,128.64368674126854,129.14369736519075,,6,,1,0.325608078685,1.0,16.0,,62,0.0
m,nogo,12,114,3,actual,high,w,gonogo,58,,54,54,130.14276118014095,130.64277103606764,,6,,,,1.0,19.0,,63,1.0
w,go,11,114,4,actual,high,w,gonogo,58,,54,54,131.64183357102775,132.14184547493824,,6,,1,0.367152218261,1.0,15.0,,64,1.0
w,go,11,114,5,actual,high,w,gonogo,58,,54,54,133.14088573806475,133.64089405800223,,6,,1,0.317180365253,1.0,15.0,,65,1.0
w,go,11,114,6,actual,high,w,gonogo,58,,54,54,134.6399499370109,135.1399585129475,,6,,1,0.350501077881,1.0,15.0,,66,1.0
w,go,11,114,7,actual,high,w,gonogo,58,,54,54,136.13900415203352,136.6390119599746,,6,,,,1.0,18.0,,67,0.0
m,nogo,12,114,8,actual,high,w,gonogo,58,,54,54,137.63814771039142,138.13815935830462,,6,,,,1.0,19.0,,68,1.0
w,go,11,114,9,actual,high,w,gonogo,58,,54,54,139.1371955254599,139.6372087093623,,6,,1,0.300541000785,1.0,15.0,,69,1.0
m,nogo,12,114,10,actual,high,w,gonogo,58,,54,54,140.63625998040516,141.13626855634175,,6,,,,1.0,19.0,,70,1.0
m,nogo,12,114,11,actual,high,w,gonogo,58,,54,54,142.13533825924787,142.63534657918717,,6,,1,0.300569928568,1.0,16.0,,71,0.0
w,go,11,114,12,actual,high,w,gonogo,58,,54,54,143.63437711438382,144.1343859463177,,6,,1,0.400520290537,1.0,15.0,,72,1.0
m,nogo,12,114,1,actual,low,w,gonogo,58,,54,54,145.1800608712274,145.6800712391505,,7,,,,1.0,19.0,,73,1.0
w,go,11,114,2,actual,low,w,gonogo,58,,54,54,146.6795925227052,147.1796026346292,,7,,1,0.308822795301,1.0,15.0,,74,1.0
w,go,11,114,3,actual,low,w,gonogo,58,,54,54,148.17965741822263,148.67966625015833,,7,,,,1.0,18.0,,75,0.0
w,go,11,114,4,actual,low,w,gonogo,58,,54,54,149.67873646506087,150.17874555299204,,7,,1,0.333784657982,1.0,15.0,,76,1.0
m,nogo,12,114,5,actual,low,w,gonogo,58,,54,54,151.17780501597554,151.67781717588514,,7,,,,1.0,19.0,,77,1.0
w,go,11,114,6,actual,low,w,gonogo,58,,54,54,152.67685743900984,153.17686806293204,,7,,1,0.425558184656,1.0,15.0,,78,1.0
w,go,11,114,7,actual,low,w,gonogo,58,,54,54,154.1759482617599,154.6759599096731,,7,,1,0.333851985484,1.0,15.0,,79,1.0
w,go,11,114,8,actual,low,w,gonogo,58,,54,54,155.6750183486638,156.17502666860128,,7,,1,0.30056839258,1.0,15.0,,80,1.0
m,nogo,12,114,9,actual,low,w,gonogo,58,,54,54,157.17407563566303,157.67408779557263,,7,,,,1.0,19.0,,81,1.0
w,go,11,114,10,actual,low,w,gonogo,58,,54,54,158.673148026548,159.1731578824747,,7,,1,0.383859678226,1.0,15.0,,82,1.0
w,go,11,114,11,actual,low,w,gonogo,58,,54,54,160.17225318519195,160.67226380911234,,7,,1,0.358893207576,1.0,15.0,,83,1.0
w,go,11,114,12,actual,low,w,gonogo,58,,54,54,161.67131866413,162.1713267280702,,7,,1,0.317179597258,1.0,15.0,,84,1.0
m,nogo,12,114,1,actual,high,w,gonogo,58,,54,54,163.18085548932868,163.68086662524547,,8,,,,1.0,19.0,,85,1.0
m,nogo,12,114,2,actual,high,w,gonogo,58,,54,54,164.6804401324116,165.180449732341,,8,,,,1.0,19.0,,86,1.0
m,nogo,12,114,3,actual,high,w,gonogo,58,,54,54,166.1805201318184,166.6805281957586,,8,,,,1.0,19.0,,87,1.0
m,nogo,12,114,4,actual,high,w,gonogo,58,,54,54,167.6805763234006,168.1805841313435,,8,,,,1.0,19.0,,88,1.0
w,go,11,114,5,actual,high,w,gonogo,58,,54,54,169.18064915485957,169.68065747479886,,8,,1,0.300506697038,1.0,15.0,,89,1.0
w,go,11,114,6,actual,high,w,gonogo,58,,54,54,170.6807140503788,171.1807239063055,,8,,1,0.300511561001,1.0,15.0,,90,1.0
w,go,11,114,7,actual,high,w,gonogo,58,,54,54,172.18080224172445,172.68081312164395,,8,,,,1.0,18.0,,91,0.0
w,go,11,114,8,actual,high,w,gonogo,58,,54,54,173.68080748968532,174.180817345612,,8,,1,0.30051309699,1.0,15.0,,92,1.0
m,nogo,12,114,9,actual,high,w,gonogo,58,,54,54,175.1809520006118,175.6809633925277,,8,,1,0.275517186559,1.0,16.0,,93,0.0
m,nogo,12,114,10,actual,high,w,gonogo,58,,54,54,176.68102099210046,177.18102905604064,,8,,,,1.0,19.0,,94,1.0
w,go,11,114,11,actual,high,w,gonogo,58,,54,54,178.18110636746678,178.68111519940067,,8,,1,0.300571720556,1.0,15.0,,95,1.0
w,go,11,114,12,actual,high,w,gonogo,58,,54,54,179.68117331096983,180.1811839348902,,8,,1,0.358823832092,1.0,15.0,,96,1.0
w,go,11,114,1,actual,low,w,gonogo,58,,54,54,181.22604657782904,181.7260438898502,,9,,1,0.425558440655,1.0,15.0,,97,1.0
w,go,11,114,2,actual,low,w,gonogo,58,,54,54,182.72535397497268,183.22536152691646,,9,,1,0.333866577375,1.0,15.0,,98,1.0
w,go,11,114,3,actual,low,w,gonogo,58,,54,54,184.2244330218091,184.72444082975016,,9,,1,0.317166541356,1.0,15.0,,99,1.0
w,go,11,114,4,actual,low,w,gonogo,58,,54,54,185.72347878889377,186.22348838882135,,9,,1,0.308887818817,1.0,15.0,,100,1.0
w,go,11,114,5,actual,low,w,gonogo,58,,54,54,187.22257114763124,187.72258356353996,,9,,1,0.317183181232,1.0,15.0,,101,1.0
m,nogo,12,114,6,actual,low,w,gonogo,58,,54,54,188.72165224245327,189.22165979439706,,9,,,,1.0,19.0,,102,1.0
w,go,11,114,7,actual,low,w,gonogo,58,,54,54,190.22069186558292,190.7207004415195,,9,,1,0.383921117769,1.0,15.0,,103,1.0
m,nogo,12,114,8,actual,low,w,gonogo,58,,54,54,191.71979395225026,192.21980636815715,,9,,,,1.0,19.0,,104,1.0
w,go,11,114,9,actual,low,w,gonogo,58,,54,54,193.21886019918202,193.71887312708532,,9,,1,0.283876548501,1.0,15.0,,105,1.0
w,go,11,114,10,actual,low,w,gonogo,58,,54,54,194.71794922994377,195.21796164585248,,9,,1,0.300504649054,1.0,15.0,,106,1.0
w,go,11,114,11,actual,low,w,gonogo,58,,54,54,196.2170070289394,196.7170150928796,,9,,1,0.308880650871,1.0,15.0,,107,1.0
w,go,11,114,12,actual,low,w,gonogo,58,,54,54,197.71609196373356,198.21610181966025,,9,,1,0.342183699628,1.0,15.0,,108,1.0
w,go,11,114,1,actual,high,w,gonogo,58,,54,54,199.2277087734892,199.727716325433,,10,,1,0.292169094935,1.0,15.0,,109,1.0
w,go,11,114,2,actual,high,w,gonogo,58,,54,54,200.72720432923416,201.22721367316626,,10,,1,0.408788005159,1.0,15.0,,110,1.0
w,go,11,114,3,actual,high,w,gonogo,58,,54,54,202.2262820960823,202.72629067201706,,10,,1,0.342189075589,1.0,15.0,,111,1.0
w,go,11,114,4,actual,high,w,gonogo,58,,54,54,203.72534911100774,204.22536792686878,,10,,1,0.300522312922,1.0,15.0,,112,1.0
m,nogo,12,114,5,actual,high,w,gonogo,58,,54,54,205.22440716600067,205.72441497394357,,10,,,,1.0,19.0,,113,1.0
w,go,11,114,6,actual,high,w,gonogo,58,,54,54,206.72350157272376,207.22351168464957,,10,,1,0.333866065377,1.0,15.0,,114,1.0
m,nogo,12,114,7,actual,high,w,gonogo,58,,54,54,208.22257293961775,208.72258484353006,,10,,,,1.0,19.0,,115,1.0
m,nogo,12,114,8,actual,high,w,gonogo,58,,54,54,209.72165045046677,210.22166261037637,,10,,,,1.0,19.0,,116,1.0
w,go,11,114,9,actual,high,w,gonogo,58,,54,54,211.2207115774363,211.72072399334502,,10,,1,0.308861963009,1.0,15.0,,117,1.0
m,nogo,12,114,10,actual,high,w,gonogo,58,,54,54,212.7197803843501,213.2197904962759,,10,,,,1.0,19.0,,118,1.0
m,nogo,12,114,11,actual,high,w,gonogo,58,,54,54,214.21884842326835,214.71885827919505,,10,,,,1.0,19.0,,119,1.0
m,nogo,12,114,12,actual,high,w,gonogo,58,,54,54,215.7179059662667,216.2179176141799,,10,,,,1.0,19.0,,120,1.0
