stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
w,go,11,121,1,actual,low,w,gonogo,58,,54,54,28.78424296944104,29.28425231339679,22.7770650204,1,,1,0.308828449859,1.0,15.0,,1,1.0
m,nogo,12,121,2,actual,low,w,gonogo,58,,54,54,30.28339497356683,30.783403549525246,,1,,,,1.0,19.0,,2,1.0
m,nogo,12,121,3,actual,low,w,gonogo,58,,54,54,31.782496033938514,32.28250665788801,,1,,,,1.0,19.0,,3,1.0
w,go,11,121,4,actual,low,w,gonogo,58,,54,54,33.28156970244527,33.7815790463992,,1,,1,0.317173241268,1.0,15.0,,4,1.0
m,nogo,12,121,5,actual,low,w,gonogo,58,,54,54,34.78064439494483,35.28065706688358,,1,,,,1.0,19.0,,5,1.0
w,go,11,121,6,actual,low,w,gonogo,58,,54,54,36.280724650554475,36.78073271451649,,1,,1,0.325507024732,1.0,15.0,,6,1.0
w,go,11,121,7,actual,low,w,gonogo,58,,54,54,37.78079620220706,38.28080682615473,,1,,,,1.0,18.0,,7,0.0
w,go,11,121,8,actual,low,w,gonogo,58,,54,54,39.28087236183637,39.78088221778853,,1,,1,0.358930222163,1.0,15.0,,8,1.0
w,go,11,121,9,actual,low,w,gonogo,58,,54,54,40.780954921434386,41.28096196139995,,1,,1,0.300488010425,1.0,15.0,,9,1.0
w,go,11,121,10,actual,low,w,gonogo,58,,54,54,42.28104720898591,42.78105552894522,,1,,1,0.392113804757,1.0,15.0,,10,1.0
w,go,11,121,11,actual,low,w,gonogo,58,,54,54,43.78110519270376,44.28111786464251,,1,,,,1.0,18.0,,11,0.0
w,go,11,121,12,actual,low,w,gonogo,58,,54,54,45.28117188037868,45.78118378432191,,1,,1,0.400565859649,1.0,15.0,,12,1.0
