stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,107,1,actual,low,m,gonogo,58,,54,54,35.8746582105523,36.37466909043724,29.8696713676,1,,1,0.408860708587,1.0,15.0,,1,1.0
m,go,11,107,2,actual,low,m,gonogo,58,,54,54,37.37402167124674,37.874031527200714,,1,,1,0.292213894601,1.0,15.0,,2,1.0
m,go,11,107,3,actual,low,m,gonogo,58,,54,54,38.87311198201496,39.373123373952694,,1,,1,0.258859902213,1.0,15.0,,3,1.0
m,go,11,107,4,actual,low,m,gonogo,58,,54,54,40.3721661970485,40.872175796946976,,1,,1,0.30051770492,1.0,15.0,,4,1.0
w,nogo,12,107,5,actual,low,m,gonogo,58,,54,54,41.87125676381402,42.37126687570708,,1,,,,1.0,19.0,,5,1.0
m,go,11,107,6,actual,low,m,gonogo,58,,54,54,43.370324290706776,43.87036179442657,,1,,1,0.233872951707,1.0,15.0,,6,1.0
m,go,11,107,7,actual,low,m,gonogo,58,,54,54,44.86940589750884,45.36941498547094,,1,,1,0.275550722261,1.0,15.0,,7,1.0
m,go,11,107,8,actual,low,m,gonogo,58,,54,54,46.36847265646793,46.868483280355576,,1,,1,0.250527676078,1.0,15.0,,8,1.0
w,nogo,12,107,9,actual,low,m,gonogo,58,,54,54,47.867544791370165,48.36755311128218,,1,,,,1.0,19.0,,9,1.0
m,go,11,107,10,actual,low,m,gonogo,58,,54,54,49.366606686322484,49.8666150062345,,1,,1,0.292250502331,1.0,15.0,,10,1.0
m,go,11,107,11,actual,low,m,gonogo,58,,54,54,50.86569034110289,51.365703781018965,,1,,1,0.308896778792,1.0,15.0,,11,1.0
w,nogo,12,107,12,actual,low,m,gonogo,58,,54,54,52.365768036514055,52.865777380473446,,1,,,,1.0,19.0,,12,1.0
m,go,11,107,1,actual,high,m,gonogo,58,,54,54,53.87682753842091,54.37683816236677,,2,,1,0.258830718405,1.0,15.0,,13,1.0
m,go,11,107,2,actual,high,m,gonogo,58,,54,54,55.37586946552619,55.87588060146663,,2,,1,0.250538428023,1.0,15.0,,14,1.0
w,nogo,12,107,3,actual,high,m,gonogo,58,,54,54,56.87495798431337,57.37496988824569,,2,,,,1.0,19.0,,15,1.0
m,go,11,107,4,actual,high,m,gonogo,58,,54,54,58.374039847112726,58.87404867907753,,2,,1,0.300521032943,1.0,15.0,,16,1.0
w,nogo,12,107,5,actual,high,m,gonogo,58,,54,54,59.87310583807994,60.373117485956755,,2,,,,1.0,19.0,,17,1.0
w,nogo,12,107,6,actual,high,m,gonogo,58,,54,54,61.37218155694427,61.87219320482109,,2,,,,1.0,19.0,,18,1.0
w,nogo,12,107,7,actual,high,m,gonogo,58,,54,54,62.87124447588576,63.37125689181266,,2,,,,1.0,19.0,,19,1.0
m,go,11,107,8,actual,high,m,gonogo,58,,54,54,64.3703232667176,64.87033517064992,,2,,1,0.267206720309,1.0,15.0,,20,1.0
m,go,11,107,9,actual,high,m,gonogo,58,,54,54,65.86939591361443,66.36940653750207,,2,,1,0.26720774424,1.0,15.0,,21,1.0
w,nogo,12,107,10,actual,high,m,gonogo,58,,54,54,67.36948666494573,67.86949472886045,,2,,,,1.0,19.0,,22,1.0
m,go,11,107,11,actual,high,m,gonogo,58,,54,54,68.86952621664386,69.369533768564,,2,,1,0.383927773742,1.0,15.0,,23,1.0
w,nogo,12,107,12,actual,high,m,gonogo,58,,54,54,70.3686160154175,70.86862561531598,,2,,,,1.0,19.0,,24,1.0
m,go,11,107,1,actual,low,m,gonogo,58,,54,54,71.91379468800733,72.41380479990039,,3,,1,0.258829950413,1.0,15.0,,25,1.0
m,go,11,107,2,actual,low,m,gonogo,58,,54,54,73.4127943754429,73.91280499933055,,3,,1,0.300558408664,1.0,15.0,,26,1.0
m,go,11,107,3,actual,low,m,gonogo,58,,54,54,74.91187751822872,75.41188583814073,,3,,1,0.300559432653,1.0,15.0,,27,1.0
m,go,11,107,4,actual,low,m,gonogo,58,,54,54,76.41096322098747,76.91097307694145,,3,,1,0.275551490311,1.0,15.0,,28,1.0
m,go,11,107,5,actual,low,m,gonogo,58,,54,54,77.91001846001018,78.41002754797228,,3,,1,0.250546875934,1.0,15.0,,29,1.0
m,go,11,107,6,actual,low,m,gonogo,58,,54,54,79.40913283458212,79.90914678649278,,3,,1,0.267190336366,1.0,15.0,,30,1.0
m,go,11,107,7,actual,low,m,gonogo,58,,54,54,80.908178601705,81.40818564163055,,3,,1,0.367136090412,1.0,15.0,,31,1.0
m,go,11,107,8,actual,low,m,gonogo,58,,54,54,82.40724792057881,82.90726059250301,,3,,1,0.292172678863,1.0,15.0,,32,1.0
w,nogo,12,107,9,actual,low,m,gonogo,58,,54,54,83.90630341559881,84.40631122357445,,3,,,,1.0,19.0,,33,1.0
m,go,11,107,10,actual,low,m,gonogo,58,,54,54,85.40538348641712,85.90539283037651,,3,,1,0.342234387237,1.0,15.0,,34,1.0
w,nogo,12,107,11,actual,low,m,gonogo,58,,54,54,86.90446611726657,87.40447802114068,,3,,,,1.0,19.0,,35,1.0
w,nogo,12,107,12,actual,low,m,gonogo,58,,54,54,88.40353671612684,88.90354938805103,,3,,,,1.0,19.0,,36,1.0
m,go,11,107,1,actual,high,m,gonogo,58,,54,54,89.9128846147214,90.41289267869433,,4,,1,0.283889092389,1.0,15.0,,37,1.0
m,go,11,107,2,actual,high,m,gonogo,58,,54,54,91.41164955194108,91.91166043182602,,4,,1,0.283872452506,1.0,15.0,,38,1.0
m,go,11,107,3,actual,high,m,gonogo,58,,54,54,92.91073371871607,93.41074434266193,,4,,1,0.300555848691,1.0,15.0,,39,1.0
w,nogo,12,107,4,actual,high,m,gonogo,58,,54,54,94.40979407768464,94.9098044456332,,4,,,,1.0,19.0,,40,1.0
m,go,11,107,5,actual,high,m,gonogo,58,,54,54,95.90885315666674,96.40886096464237,,4,,1,0.317137357546,1.0,15.0,,41,1.0
w,nogo,12,107,6,actual,high,m,gonogo,58,,54,54,97.407963435282,97.90797713119537,,4,,,,1.0,19.0,,42,1.0
m,go,11,107,7,actual,high,m,gonogo,58,,54,54,98.90702123427764,99.40702904219506,,4,,1,0.292148615117,1.0,15.0,,43,1.0
w,nogo,12,107,8,actual,high,m,gonogo,58,,54,54,100.40609157719882,100.9061047610594,,4,,,,1.0,19.0,,44,1.0
w,nogo,12,107,9,actual,high,m,gonogo,58,,54,54,101.90515321615385,102.40516512008617,,4,,,,1.0,19.0,,45,1.0
w,nogo,12,107,10,actual,high,m,gonogo,58,,54,54,103.40424455091124,103.90425517479889,,4,,,,1.0,19.0,,46,1.0
m,go,11,107,11,actual,high,m,gonogo,58,,54,54,104.90330977382837,105.40332090976881,,4,,1,0.33390600112,1.0,15.0,,47,1.0
w,nogo,12,107,12,actual,high,m,gonogo,58,,54,54,106.4023785807658,106.9023871566751,,4,,,,1.0,19.0,,48,1.0
w,nogo,12,107,1,actual,low,m,gonogo,58,,54,54,107.94589889765484,108.44591028959258,,5,,,,1.0,19.0,,49,1.0
m,go,11,107,2,actual,low,m,gonogo,58,,54,54,109.4455710920738,109.94558171601966,,5,,1,0.342187795613,1.0,15.0,,50,1.0
m,go,11,107,3,actual,low,m,gonogo,58,,54,54,110.94564213155536,111.44565352349309,,5,,1,0.292217478564,1.0,15.0,,51,1.0
m,go,11,107,4,actual,low,m,gonogo,58,,54,54,112.44569525116822,112.94570510706399,,5,,1,0.308879882854,1.0,15.0,,52,1.0
m,go,11,107,5,actual,low,m,gonogo,58,,54,54,113.94577857851982,114.44578971446026,,5,,1,0.333858641447,1.0,15.0,,53,1.0
m,go,11,107,6,actual,low,m,gonogo,58,,54,54,115.44587931380374,115.94589172973065,,5,,1,0.300533576868,1.0,15.0,,54,1.0
m,go,11,107,7,actual,low,m,gonogo,58,,54,54,116.94595956918783,117.44597147312015,,5,,1,0.26722182415,1.0,15.0,,55,1.0
m,go,11,107,8,actual,low,m,gonogo,58,,54,54,118.44601038482506,118.94602305674925,,5,,1,0.275503106648,1.0,15.0,,56,1.0
m,go,11,107,9,actual,low,m,gonogo,58,,54,54,119.94607323233504,120.44608641625382,,5,,1,0.258883966075,1.0,15.0,,57,1.0
m,go,11,107,10,actual,low,m,gonogo,58,,54,54,121.44613838387886,121.94615259178681,,5,,1,0.258860670205,1.0,15.0,,58,1.0
w,nogo,12,107,11,actual,low,m,gonogo,58,,54,54,122.9462278552237,123.44624078308698,,5,,,,1.0,19.0,,59,1.0
w,nogo,12,107,12,actual,low,m,gonogo,58,,54,54,124.4462935187039,124.946302606666,,5,,,,1.0,19.0,,60,1.0
