stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,107,1,actual,low,m,gonogo,58,,54,54,25.535348601581063,26.035358457476832,19.5180354501,1,,1,0.33383483364,1.0,15.0,,1,1.0
m,go,11,107,2,actual,low,m,gonogo,58,,54,54,27.035469304653816,27.535479672602378,,1,,1,0.342212883465,1.0,15.0,,2,1.0
m,go,11,107,3,actual,low,m,gonogo,58,,54,54,28.534554239478894,29.03456486336654,,1,,1,0.30887834687,1.0,15.0,,3,1.0
m,go,11,107,4,actual,low,m,gonogo,58,,54,54,30.033623046358116,30.533632390317507,,1,,1,0.267175744521,1.0,15.0,,4,1.0
m,go,11,107,5,actual,low,m,gonogo,58,,54,54,31.532694669265766,32.0327060612035,,1,,1,0.300555592694,1.0,15.0,,5,1.0
m,go,11,107,6,actual,low,m,gonogo,58,,54,54,33.03176962013822,33.53177768405294,,1,,1,0.292224902543,1.0,15.0,,6,1.0
m,go,11,107,7,actual,low,m,gonogo,58,,54,54,34.53082665114198,35.030835227051284,,1,,1,0.333881169267,1.0,15.0,,7,1.0
w,nogo,12,107,8,actual,low,m,gonogo,58,,54,54,36.0299136339454,36.52992348984117,,1,,,,1.0,19.0,,8,1.0
m,go,11,107,9,actual,low,m,gonogo,58,,54,54,37.52899216877995,38.02900202467572,,1,,1,0.350558165461,1.0,15.0,,9,1.0
m,go,11,107,10,actual,low,m,gonogo,58,,54,54,39.028049455781,39.52806084766053,,1,,1,0.358831768041,1.0,15.0,,10,1.0
m,go,11,107,11,actual,low,m,gonogo,58,,54,54,40.52707858296344,41.02708587888628,,1,,1,0.30052410491,1.0,15.0,,11,1.0
m,go,11,107,12,actual,low,m,gonogo,58,,54,54,42.02615046186838,42.52616236574249,,1,,1,0.308880650904,1.0,15.0,,12,1.0
w,nogo,12,107,1,actual,high,m,gonogo,58,,54,54,43.53707172477152,44.037081324728206,,2,,,,1.0,19.0,,13,1.0
m,go,11,107,2,actual,high,m,gonogo,58,,54,54,45.036280050640926,45.53632241836749,,2,,1,0.325585038867,1.0,15.0,,14,1.0
m,go,11,107,3,actual,high,m,gonogo,58,,54,54,46.535400825203396,47.03540837712353,,2,,1,0.283855044632,1.0,15.0,,15,1.0
w,nogo,12,107,4,actual,high,m,gonogo,58,,54,54,48.03442457644269,48.53443340834929,,2,,,,1.0,19.0,,16,1.0
w,nogo,12,107,5,actual,high,m,gonogo,58,,54,54,49.53354304697132,50.033555718895514,,2,,,,1.0,19.0,,17,1.0
w,nogo,12,107,6,actual,high,m,gonogo,58,,54,54,51.032574222190306,51.53258561406983,,2,,,,1.0,19.0,,18,1.0
m,go,11,107,7,actual,high,m,gonogo,58,,54,54,52.53170395659981,53.03171560453484,,2,,1,0.317205709056,1.0,15.0,,19,1.0
m,go,11,107,8,actual,high,m,gonogo,58,,54,54,54.03071644395823,54.53072578791762,,2,,1,0.292174470902,1.0,15.0,,20,1.0
w,nogo,12,107,9,actual,high,m,gonogo,58,,54,54,55.529836706467904,56.02985014638398,,2,,,,1.0,19.0,,21,1.0
w,nogo,12,107,10,actual,high,m,gonogo,58,,54,54,57.028857385739684,57.52886903367471,,2,,,,1.0,19.0,,22,1.0
m,go,11,107,11,actual,high,m,gonogo,58,,54,54,58.5279942881898,59.02800465608016,,2,,1,0.308845323103,1.0,15.0,,23,1.0
m,go,11,107,12,actual,high,m,gonogo,58,,54,54,60.02701547945617,60.52702559134923,,2,,1,0.300532296882,1.0,15.0,,24,1.0
w,nogo,12,107,1,actual,low,m,gonogo,58,,54,54,61.57037912547821,62.070386677456554,,3,,,,1.0,19.0,,25,1.0
m,go,11,107,2,actual,low,m,gonogo,58,,54,54,63.070184182957746,63.5701945508481,,3,,1,0.33380411379,1.0,15.0,,26,1.0
m,go,11,107,3,actual,low,m,gonogo,58,,54,54,64.5703084700508,65.07031960593304,,3,,1,0.300471625291,1.0,15.0,,27,1.0
m,go,11,107,4,actual,low,m,gonogo,58,,54,54,66.0703815575107,66.57039346138481,,3,,1,0.283972803794,1.0,15.0,,28,1.0
m,go,11,107,5,actual,low,m,gonogo,58,,54,54,67.57041317323456,68.07042149320478,,3,,1,0.267093313101,1.0,15.0,,29,1.0
m,go,11,107,6,actual,low,m,gonogo,58,,54,54,69.06948402815033,69.56949183606775,,3,,1,0.283891140367,1.0,15.0,,30,1.0
w,nogo,12,107,7,actual,low,m,gonogo,58,,54,54,70.56956786755472,71.06957951543154,,3,,,,1.0,19.0,,31,1.0
m,go,11,107,8,actual,low,m,gonogo,58,,54,54,72.069705466507,72.5697145544109,,3,,1,0.283872196509,1.0,15.0,,32,1.0
m,go,11,107,9,actual,low,m,gonogo,58,,54,54,73.56969509855844,74.06970674649347,,3,,1,0.325504399429,1.0,15.0,,33,1.0
m,go,11,107,10,actual,low,m,gonogo,58,,54,54,75.06978456990328,75.5697964738356,,3,,1,0.242228985648,1.0,15.0,,34,1.0
m,go,11,107,11,actual,low,m,gonogo,58,,54,54,76.56985048943898,77.0698618813185,,3,,1,0.250530748046,1.0,15.0,,35,1.0
m,go,11,107,12,actual,low,m,gonogo,58,,54,54,78.06992664886639,78.5699349687784,,3,,1,0.258870142163,1.0,15.0,,36,1.0
w,nogo,12,107,1,actual,high,m,gonogo,58,,54,54,79.57924971566536,80.0792570115882,,4,,1,0.233882167668,1.0,16.0,,37,0.0
m,go,11,107,2,actual,high,m,gonogo,58,,54,54,81.07805382052902,81.57807545235846,,4,,1,0.33387425734,1.0,15.0,,38,1.0
w,nogo,12,107,3,actual,high,m,gonogo,58,,54,54,82.57712288346374,83.07713427534327,,4,,,,1.0,19.0,,39,1.0
w,nogo,12,107,4,actual,high,m,gonogo,58,,54,54,84.07717344304547,84.57718534697779,,4,,,,1.0,19.0,,40,1.0
w,nogo,12,107,5,actual,high,m,gonogo,58,,54,54,85.57625351386378,86.07627079373924,,4,,,,1.0,19.0,,41,1.0
w,nogo,12,107,6,actual,high,m,gonogo,58,,54,54,87.07533537672134,87.57534420862794,,4,,,,1.0,19.0,,42,1.0
m,go,11,107,7,actual,high,m,gonogo,58,,54,54,88.57440571958432,89.07441275956808,,4,,1,0.317225420906,1.0,15.0,,43,1.0
w,nogo,12,107,8,actual,high,m,gonogo,58,,54,54,90.07351983815897,90.573531486094,,4,,,,1.0,19.0,,44,1.0
m,go,11,107,9,actual,high,m,gonogo,58,,54,54,91.57252643757965,92.07253834145376,,4,,1,0.317176781246,1.0,15.0,,45,1.0
m,go,11,107,10,actual,high,m,gonogo,58,,54,54,93.07162519625854,93.5716353081516,,4,,1,0.317203661078,1.0,15.0,,46,1.0
m,go,11,107,11,actual,high,m,gonogo,58,,54,54,94.57069707516348,95.07070718705654,,4,,1,0.292130951246,1.0,15.0,,47,1.0
m,go,11,107,12,actual,high,m,gonogo,58,,54,54,96.06981554569211,96.56982924160548,,4,,1,0.30051488895,1.0,15.0,,48,1.0
m,go,11,107,1,actual,low,m,gonogo,58,,54,54,97.61306706460891,98.11307896848302,,5,,1,0.325597326737,1.0,15.0,,49,1.0
m,go,11,107,2,actual,low,m,gonogo,58,,54,54,99.11201222444652,99.61202259233687,,5,,1,0.275488002808,1.0,15.0,,50,1.0
w,nogo,12,107,3,actual,low,m,gonogo,58,,54,54,100.61102496774402,101.11103482369799,,5,,,,1.0,19.0,,51,1.0
m,go,11,107,4,actual,low,m,gonogo,58,,54,54,102.11010657454608,102.61011796648381,,5,,1,0.392296351609,1.0,15.0,,52,1.0
m,go,11,107,5,actual,low,m,gonogo,58,,54,54,103.60916846955661,104.10917832545238,,5,,1,0.342227987305,1.0,15.0,,53,1.0
w,nogo,12,107,6,actual,low,m,gonogo,58,,54,54,105.10825673228828,105.60826479626121,,5,,,,1.0,19.0,,54,1.0
m,go,11,107,7,actual,low,m,gonogo,58,,54,54,106.60738006682368,107.10739017871674,,5,,1,0.308875274903,1.0,15.0,,55,1.0
w,nogo,12,107,8,actual,low,m,gonogo,58,,54,54,108.10645860165823,108.60647024953505,,5,,,,1.0,19.0,,56,1.0
m,go,11,107,9,actual,low,m,gonogo,58,,54,54,109.60550564870937,110.10551627265522,,5,,1,0.292214406596,1.0,15.0,,57,1.0
m,go,11,107,10,actual,low,m,gonogo,58,,54,54,111.1045421998715,111.60454975184985,,5,,1,0.292244102398,1.0,15.0,,58,1.0
m,go,11,107,11,actual,low,m,gonogo,58,,54,54,112.60361817473313,113.10362572665326,,5,,1,0.292211590626,1.0,15.0,,59,1.0
m,go,11,107,12,actual,low,m,gonogo,58,,54,54,114.10268518968951,114.60269376559881,,5,,1,0.283881668467,1.0,15.0,,60,1.0
m,go,11,107,1,actual,high,m,gonogo,58,,54,54,115.61366379616084,116.11367314006202,,6,,1,0.258896253945,1.0,15.0,,61,1.0
