stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
w,go,11,109,1,actual,low,w,gonogo,58,,54,54,28.99975603382336,29.499763841740787,22.9960046377,1,,1,0.408892452368,1.0,15.0,,1,1.0
w,go,11,109,2,actual,low,w,gonogo,58,,54,54,30.49895539978752,30.998968583648093,,1,,1,0.367210841796,1.0,15.0,,2,1.0
m,nogo,12,109,3,actual,low,w,gonogo,58,,54,54,31.998035982600413,32.498048142530024,,1,,,,1.0,19.0,,3,1.0
w,go,11,109,4,actual,low,w,gonogo,58,,54,54,33.49710606952431,33.99711413343903,,1,,1,0.292202374665,1.0,15.0,,4,1.0
w,go,11,109,5,actual,low,w,gonogo,58,,54,54,34.9961759003927,35.49618601234397,,1,,1,0.317208013032,1.0,15.0,,5,1.0
w,go,11,109,6,actual,low,w,gonogo,58,,54,54,36.49624105193652,36.99624885985395,,1,,1,0.308910858643,1.0,15.0,,6,1.0
w,go,11,109,7,actual,low,w,gonogo,58,,54,54,37.99631029937882,38.49632066732738,,1,,1,0.383916509803,1.0,15.0,,7,1.0
w,go,11,109,8,actual,low,w,gonogo,58,,54,54,39.49639157881029,39.99640245869523,,1,,1,0.41721443861,1.0,15.0,,8,1.0
m,nogo,12,109,9,actual,low,w,gonogo,58,,54,54,40.99646389827831,41.496476570144296,,1,,1,0.292160902987,1.0,16.0,,9,0.0
w,go,11,109,10,actual,low,w,gonogo,58,,54,54,42.496534425765276,42.996546073642094,,1,,1,0.358909335453,1.0,15.0,,10,1.0
w,go,11,109,11,actual,low,w,gonogo,58,,54,54,43.996616985125,44.496625305037014,,1,,1,0.367203417874,1.0,15.0,,11,1.0
w,go,11,109,12,actual,low,w,gonogo,58,,54,54,45.49668828060385,45.996698904491495,,1,,1,0.358933399257,1.0,15.0,,12,1.0
w,go,11,109,1,actual,high,w,gonogo,58,,54,54,47.00937823439017,47.50938937033061,,2,,1,0.325546383159,1.0,15.0,,13,1.0
m,nogo,12,109,2,actual,high,w,gonogo,58,,54,54,48.5088026226731,49.00881273456616,,2,,,,1.0,19.0,,14,1.0
m,nogo,12,109,3,actual,high,w,gonogo,58,,54,54,50.00788166950224,50.50789152539801,,2,,,,1.0,19.0,,15,1.0
m,nogo,12,109,4,actual,high,w,gonogo,58,,54,54,51.50695329240989,52.00696417229483,,2,,,,1.0,19.0,,16,1.0
w,go,11,109,5,actual,high,w,gonogo,58,,54,54,53.00601800333243,53.50602709129453,,2,,1,0.333855313424,1.0,15.0,,17,1.0
m,nogo,12,109,6,actual,high,w,gonogo,58,,54,54,54.505099866131786,55.005110746074934,,2,,,,1.0,19.0,,18,1.0
w,go,11,109,7,actual,high,w,gonogo,58,,54,54,56.004176096990705,56.50418697693385,,2,,1,0.350570197392,1.0,15.0,,19,1.0
m,nogo,12,109,8,actual,high,w,gonogo,58,,54,54,57.50324464793084,58.00325655186316,,2,,,,1.0,19.0,,20,1.0
w,go,11,109,9,actual,high,w,gonogo,58,,54,54,59.00232190277893,59.50233457470313,,2,,1,0.392193952342,1.0,15.0,,21,1.0
w,go,11,109,10,actual,high,w,gonogo,58,,54,54,60.501384309725836,61.001391605706885,,2,,1,0.417191654793,1.0,15.0,,22,1.0
