stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,nogo,12,129,1,actual,low,w,gonogo,58,,54,54,27.527157243905094,28.02716965984655,21.5046907932,1,,,,1.0,19.0,,1,1.0
w,go,11,129,2,actual,low,w,gonogo,58,,54,54,29.026134144882235,29.52614246484154,,1,,1,0.350592854717,1.0,15.0,,2,1.0
w,go,11,129,3,actual,low,w,gonogo,58,,54,54,30.52522010132816,31.02522918928298,,1,,1,0.333890727954,1.0,15.0,,3,1.0
w,go,11,129,4,actual,low,w,gonogo,58,,54,54,32.025274757063016,32.52528538101251,,1,,1,0.275620291384,1.0,15.0,,4,1.0
m,nogo,12,129,5,actual,low,w,gonogo,58,,54,54,33.52537907655642,34.02539174849517,,1,,,,1.0,19.0,,5,1.0
w,go,11,129,6,actual,low,w,gonogo,58,,54,54,35.025441668251005,35.52545331619331,,1,,1,0.30063367372,1.0,15.0,,6,1.0
w,go,11,129,7,actual,low,w,gonogo,58,,54,54,36.52551449989551,37.025525123845,,1,,1,0.283875995225,1.0,15.0,,7,1.0
w,go,11,129,8,actual,low,w,gonogo,58,,54,54,38.025581699570466,38.52559232351632,,1,,1,0.283962778802,1.0,15.0,,8,1.0
w,go,11,129,9,actual,low,w,gonogo,58,,54,54,39.525665027165815,40.02567821109915,,1,,1,0.30055738609,1.0,15.0,,9,1.0
w,go,11,129,10,actual,low,w,gonogo,58,,54,54,41.02574912275668,41.52576077069898,,1,,1,0.317250552896,1.0,15.0,,10,1.0
w,go,11,129,11,actual,low,w,gonogo,58,,54,54,42.52582707437614,43.02583897831937,,1,,1,0.317214457067,1.0,15.0,,11,1.0
w,go,11,129,12,actual,low,w,gonogo,58,,54,54,44.025900418018864,44.525910785967426,,1,,1,0.27564153928,1.0,15.0,,12,1.0
