stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,nogo,12,113,1,actual,low,w,gonogo,58,,54,54,37.1174616559656,37.61747048789948,31.1131068723,1,,,,1.0,19.0,,1,1.0
w,go,11,113,2,actual,low,w,gonogo,58,,54,54,38.61648207923645,39.116494751142454,,1,,1,0.408927524122,1.0,15.0,,2,1.0
w,go,11,113,3,actual,low,w,gonogo,58,,54,54,40.115612837689696,40.61562064563259,,1,,1,0.358871703736,1.0,15.0,,3,1.0
m,nogo,12,113,4,actual,low,w,gonogo,58,,54,54,41.61469854047755,42.114707884409654,,1,,,,1.0,19.0,,4,1.0
w,go,11,113,5,actual,low,w,gonogo,58,,54,54,43.11371051581409,43.613719347747974,,1,,,,1.0,18.0,,5,0.0
w,go,11,113,6,actual,low,w,gonogo,58,,54,54,44.61384606680622,45.11385592273291,,1,,1,0.383916509803,1.0,15.0,,6,1.0
w,go,11,113,7,actual,low,w,gonogo,58,,54,54,46.11391761827508,46.61392568221527,,1,,,,1.0,18.0,,7,0.0
w,go,11,113,8,actual,low,w,gonogo,58,,54,54,47.61398942574306,48.11399723368413,,1,,1,0.392244127979,1.0,15.0,,8,1.0
w,go,11,113,9,actual,low,w,gonogo,58,,54,54,49.114060465215516,49.614072369126006,,1,,1,0.433802091453,1.0,15.0,,9,1.0
m,nogo,12,113,10,actual,low,w,gonogo,58,,54,54,50.614083633043265,51.11409502495917,,1,,,,1.0,19.0,,10,1.0
w,go,11,113,11,actual,low,w,gonogo,58,,54,54,52.11322463142096,52.613234487347654,,1,,1,0.367198553919,1.0,15.0,,11,1.0
w,go,11,113,12,actual,low,w,gonogo,58,,54,54,53.61323039137824,54.11323922331212,,1,,1,0.32553742321,1.0,15.0,,12,1.0
m,nogo,12,113,1,actual,high,w,gonogo,58,,54,54,55.12518281464327,55.625194462556465,,2,,,,1.0,19.0,,13,1.0
w,go,11,113,2,actual,high,w,gonogo,58,,54,54,56.624400100454295,57.12440816439448,,2,,1,0.408893220376,1.0,15.0,,14,1.0
w,go,11,113,3,actual,high,w,gonogo,58,,54,54,58.12342436369727,58.62343293963386,,2,,1,0.42556970457,1.0,15.0,,15,1.0
m,nogo,12,113,4,actual,high,w,gonogo,58,,54,54,59.62255256217031,60.1225619061006,,2,,,,1.0,19.0,,16,1.0
m,nogo,12,113,5,actual,high,w,gonogo,58,,54,54,61.12158757733414,61.62159717726354,,2,,1,0.333826385673,1.0,16.0,,17,0.0
m,nogo,12,113,6,actual,high,w,gonogo,58,,54,54,62.6206988799313,63.120709503853504,,2,,,,1.0,19.0,,18,1.0
m,nogo,12,113,7,actual,high,w,gonogo,58,,54,54,64.11971674322376,64.61972480716395,,2,,,,1.0,19.0,,19,1.0
w,go,11,113,8,actual,high,w,gonogo,58,,54,54,65.61878273415641,66.1187925900831,,2,,1,0.408917796196,1.0,15.0,,20,1.0
w,go,11,113,9,actual,high,w,gonogo,58,,54,54,67.11790939664024,67.61791797257683,,2,,1,0.408891428391,1.0,15.0,,21,1.0
w,go,11,113,10,actual,high,w,gonogo,58,,54,54,68.61692367595788,69.11693481187649,,2,,1,0.367241305601,1.0,15.0,,22,1.0
m,nogo,12,113,11,actual,high,w,gonogo,58,,54,54,70.11600451478262,70.61601462670842,,2,,,,1.0,19.0,,23,1.0
w,go,11,113,12,actual,high,w,gonogo,58,,54,54,71.61508100163883,72.11509213755562,,2,,,,1.0,18.0,,24,0.0
w,go,11,113,1,actual,low,w,gonogo,58,,54,54,73.15935062498102,73.65936150490052,,3,,1,0.392231072075,1.0,15.0,,25,1.0
w,go,11,113,2,actual,low,w,gonogo,58,,54,54,74.65931542524231,75.15932502517171,,3,,1,0.392198816317,1.0,15.0,,26,1.0
w,go,11,113,3,actual,low,w,gonogo,58,,54,54,76.15834148047361,76.6583518483967,,3,,1,0.342222099343,1.0,15.0,,27,1.0
w,go,11,113,4,actual,low,w,gonogo,58,,54,54,77.6574640469862,78.15747697489132,,3,,1,0.408946979978,1.0,15.0,,28,1.0
w,go,11,113,5,actual,low,w,gonogo,58,,54,54,79.15652542995485,79.65653835785997,,3,,1,0.325539215197,1.0,15.0,,29,1.0
m,nogo,12,113,6,actual,low,w,gonogo,58,,54,54,80.65555788513848,81.15556646107507,,3,,,,1.0,19.0,,30,1.0
w,go,11,113,7,actual,low,w,gonogo,58,,54,54,82.15463513998839,82.65464294793128,,3,,1,0.350517461758,1.0,15.0,,31,1.0
w,go,11,113,8,actual,low,w,gonogo,58,,54,54,83.65370778687429,84.15371892279109,,3,,1,0.317324492184,1.0,15.0,,32,1.0
w,go,11,113,9,actual,low,w,gonogo,58,,54,54,85.15375450652755,85.65376641043804,,3,,1,0.308848651108,1.0,15.0,,33,1.0
m,nogo,12,113,10,actual,low,w,gonogo,58,,54,54,86.65287835303207,87.15288846495605,,3,,,,1.0,19.0,,34,1.0
w,go,11,113,11,actual,low,w,gonogo,58,,54,54,88.1519650798109,88.6519728877538,,3,,1,0.392191648369,1.0,15.0,,35,1.0
m,nogo,12,113,12,actual,low,w,gonogo,58,,54,54,89.65099702299813,90.15100611093112,,3,,,,1.0,19.0,,36,1.0
w,go,11,113,1,actual,high,w,gonogo,58,,54,54,91.16047240865373,91.66048047259392,,4,,,,1.0,18.0,,37,0.0
m,nogo,12,113,2,actual,high,w,gonogo,58,,54,54,92.6601574029919,93.1601700748979,,4,,,,1.0,19.0,,38,1.0
w,go,11,113,3,actual,high,w,gonogo,58,,54,54,94.15918448221419,94.65919331414989,,4,,,,1.0,18.0,,39,0.0
m,nogo,12,113,4,actual,high,w,gonogo,58,,54,54,95.65825149714146,96.15826340105195,,4,,,,1.0,19.0,,40,1.0
