stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
w,go,11,125,1,actual,low,w,gonogo,58,,54,54,30.687412752646196,31.187423632567516,24.6788962079,1,,1,0.273477137707,1.0,15.0,,1,1.0
w,go,11,125,2,actual,low,w,gonogo,58,,54,54,32.187302801463375,32.687315729366674,,1,,1,0.267156032634,1.0,15.0,,2,1.0
w,go,11,125,3,actual,low,w,gonogo,58,,54,54,33.68637596034387,34.18638863224987,,1,,1,0.317178829264,1.0,15.0,,3,1.0
m,nogo,12,125,4,actual,low,w,gonogo,58,,54,54,35.18543657532064,35.685448223233834,,1,,,,1.0,19.0,,4,1.0
w,go,11,125,5,actual,low,w,gonogo,58,,54,54,36.684539941976254,37.18455286987955,,1,,1,0.300554312686,1.0,15.0,,5,1.0
w,go,11,125,6,actual,low,w,gonogo,58,,54,54,38.18358494106724,38.68359607698221,,1,,1,0.292177030879,1.0,15.0,,6,1.0
m,nogo,12,125,7,actual,low,w,gonogo,58,,54,54,39.68266168392074,40.18266974786093,,1,,,,1.0,19.0,,7,1.0
w,go,11,125,8,actual,low,w,gonogo,58,,54,54,41.181738426774245,41.681749050694634,,1,,1,0.250614459437,1.0,15.0,,8,1.0
w,go,11,125,9,actual,low,w,gonogo,58,,54,54,42.68081286564484,43.18082348956523,,1,,1,0.300522312922,1.0,15.0,,9,1.0
w,go,11,125,10,actual,low,w,gonogo,58,,54,54,44.17989856843269,44.67991072834411,,1,,1,0.300534856829,1.0,15.0,,10,1.0
w,go,11,125,11,actual,low,w,gonogo,58,,54,54,45.67894279952816,46.178953167451255,,1,,1,0.258871166141,1.0,15.0,,11,1.0
m,nogo,12,125,12,actual,low,w,gonogo,58,,54,54,47.178038230245875,47.67805064615095,,1,,,,1.0,19.0,,12,1.0
w,go,11,125,1,actual,high,w,gonogo,58,,54,54,48.68888704570418,49.188918149473466,,2,,1,0.275549442322,1.0,15.0,,13,1.0
m,nogo,12,125,2,actual,high,w,gonogo,58,,54,54,50.18813581928043,50.6881446512125,,2,,,,1.0,19.0,,14,1.0
w,go,11,125,3,actual,high,w,gonogo,58,,54,54,51.68723278598554,52.18724545789155,,2,,1,0.283845828726,1.0,15.0,,15,1.0
w,go,11,125,4,actual,high,w,gonogo,58,,54,54,53.18629980090918,53.68631170482331,,2,,1,0.300525384901,1.0,15.0,,16,1.0
