stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
w,nogo,12,128,1,actual,low,m,gonogo,58,,54,54,62.200031282969576,62.70004267488548,56.1933016049,1,,,,1.0,19.0,,1,1.0
m,go,11,128,2,actual,low,m,gonogo,58,,54,54,63.69964510983482,64.19965547775791,,1,,1,0.358927255325,1.0,15.0,,2,1.0
w,nogo,12,128,3,actual,low,m,gonogo,58,,54,54,65.19967851758702,65.69969221348583,,1,,,,1.0,19.0,,3,1.0
w,nogo,12,128,4,actual,low,m,gonogo,58,,54,54,66.6997981966997,67.1998113806003,,1,,,,1.0,19.0,,4,1.0
m,go,11,128,5,actual,low,m,gonogo,58,,54,54,68.19986642019285,68.69987755611146,,1,,1,0.292234118453,1.0,15.0,,5,1.0
m,go,11,128,6,actual,low,m,gonogo,58,,54,54,69.69997611537838,70.19998597130689,,1,,1,0.400597089967,1.0,15.0,,6,1.0
m,go,11,128,7,actual,low,m,gonogo,58,,54,54,71.20002001905232,71.70003013097812,,1,,1,0.358986390886,1.0,15.0,,7,1.0
m,go,11,128,8,actual,low,m,gonogo,58,,54,54,72.7000936185068,73.2001037304326,,1,,1,0.25883251043,1.0,15.0,,8,1.0
m,go,11,128,9,actual,low,m,gonogo,58,,54,54,74.20015928201974,74.70016708996263,,1,,1,0.300626760145,1.0,15.0,,9,1.0
m,go,11,128,10,actual,low,m,gonogo,58,,54,54,75.70023569745172,76.200245041382,,1,,1,0.267202624287,1.0,15.0,,10,1.0
m,go,11,128,11,actual,low,m,gonogo,58,,54,54,77.20031160088911,77.70032248080679,,1,,1,0.225487477983,1.0,15.0,,11,1.0
m,go,11,128,12,actual,low,m,gonogo,58,,54,54,78.70041643211152,79.200424752049,,1,,1,0.275525634497,1.0,15.0,,12,1.0
m,go,11,128,1,actual,high,m,gonogo,58,,54,54,80.2124320869043,80.71244271082833,,2,,1,0.300532040848,1.0,15.0,,13,1.0
w,nogo,12,128,2,actual,high,m,gonogo,58,,54,54,81.71151113374435,82.21152124566652,,2,,,,1.0,19.0,,14,1.0
w,nogo,12,128,3,actual,high,m,gonogo,58,,54,54,83.2106022124899,83.71061462839862,,2,,,,1.0,19.0,,15,1.0
m,go,11,128,4,actual,high,m,gonogo,58,,54,54,84.70966717943156,85.20967652336185,,2,,1,0.325570446963,1.0,15.0,,16,1.0
w,nogo,12,128,5,actual,high,m,gonogo,58,,54,54,86.20872702641282,86.70873457835478,,2,,,,1.0,19.0,,17,1.0
m,go,11,128,6,actual,high,m,gonogo,58,,54,54,87.70783372104415,88.20784639295016,,2,,1,0.267263039837,1.0,15.0,,18,1.0
m,go,11,128,7,actual,high,m,gonogo,58,,54,54,89.20688435209377,89.70689164803844,,2,,1,0.350525909696,1.0,15.0,,19,1.0
w,nogo,12,128,8,actual,high,m,gonogo,58,,54,54,90.70595162301834,91.20596250293602,,2,,,,1.0,19.0,,20,1.0
m,go,11,128,9,actual,high,m,gonogo,58,,54,54,92.20602291848627,92.70603277441478,,2,,1,0.258844286342,1.0,15.0,,21,1.0
w,nogo,12,128,10,actual,high,m,gonogo,58,,54,54,93.706104197885,94.20611635779278,,2,,,,1.0,19.0,,22,1.0
m,go,11,128,11,actual,high,m,gonogo,58,,54,54,95.20619136523601,95.70619994117442,,2,,1,0.233874743713,1.0,15.0,,23,1.0
w,nogo,12,128,12,actual,high,m,gonogo,58,,54,54,96.7062442288443,97.2062545967674,,2,,,,1.0,19.0,,24,1.0
m,go,11,128,1,actual,low,m,gonogo,58,,54,54,98.25243716590921,98.75244599784128,,3,,1,0.22542271046,1.0,15.0,,25,1.0
m,go,11,128,2,actual,low,m,gonogo,58,,54,54,99.75243831790067,100.25245124580397,,3,,1,0.392232608065,1.0,15.0,,26,1.0
m,go,11,128,3,actual,low,m,gonogo,58,,54,54,101.25251114935963,101.75251946929711,,3,,1,0.32551617537,1.0,15.0,,27,1.0
m,go,11,128,4,actual,low,m,gonogo,58,,54,54,102.75257886085456,103.25258897278036,,3,,1,0.258869374153,1.0,15.0,,28,1.0
m,go,11,128,5,actual,low,m,gonogo,58,,54,54,104.25274999558678,104.75276113150176,,3,,1,0.217261235051,1.0,15.0,,29,1.0
m,go,11,128,6,actual,low,m,gonogo,58,,54,54,105.75272452377612,106.25273233171538,,3,,1,0.308861963007,1.0,15.0,,30,1.0
w,nogo,12,128,7,actual,low,m,gonogo,58,,54,54,107.25279402725937,107.75280285919143,,3,,,,1.0,19.0,,31,1.0
w,nogo,12,128,8,actual,low,m,gonogo,58,,54,54,108.75286173875429,109.25287005869541,,3,,,,1.0,19.0,,32,1.0
m,go,11,128,9,actual,low,m,gonogo,58,,54,54,110.25293354622409,110.75294237815615,,3,,1,0.375564315811,1.0,15.0,,33,1.0
m,go,11,128,10,actual,low,m,gonogo,58,,54,54,111.75301840959219,112.25302980150809,,3,,1,0.333864785389,1.0,15.0,,34,1.0
m,go,11,128,11,actual,low,m,gonogo,58,,54,54,113.25309303303948,113.75310109697966,,3,,1,0.325585038856,1.0,15.0,,35,1.0
w,nogo,12,128,12,actual,low,m,gonogo,58,,54,54,114.7531553685767,115.25316727248719,,3,,1,0.275545602348,1.0,16.0,,36,0.0
w,nogo,12,128,1,actual,high,m,gonogo,58,,54,54,116.26353826749255,116.76354684343096,,4,,,,1.0,19.0,,37,1.0
w,nogo,12,128,2,actual,high,m,gonogo,58,,54,54,117.76327036548173,118.26327894142014,,4,,,,1.0,19.0,,38,1.0
m,go,11,128,3,actual,high,m,gonogo,58,,54,54,119.26235171630105,119.76236080423405,,4,,1,0.425582760472,1.0,15.0,,39,1.0
w,nogo,12,128,4,actual,high,m,gonogo,58,,54,54,120.76142666716987,121.26143857108036,,4,,,,1.0,19.0,,40,1.0
m,go,11,128,5,actual,high,m,gonogo,58,,54,54,122.26047857820959,122.76049176211018,,4,,1,0.358946967179,1.0,15.0,,41,1.0
m,go,11,128,6,actual,high,m,gonogo,58,,54,54,123.75957324092815,124.25958565683686,,4,,1,0.417205990663,1.0,15.0,,42,1.0
w,nogo,12,128,7,actual,high,m,gonogo,58,,54,54,125.2586510077781,125.75865932771558,,4,,,,1.0,19.0,,43,1.0
m,go,11,128,8,actual,high,m,gonogo,58,,54,54,126.75773747855783,127.25774682248812,,4,,1,0.24219288996,1.0,15.0,,44,1.0
w,nogo,12,128,9,actual,high,m,gonogo,58,,54,54,128.2577841982129,128.75779303014497,,4,,,,1.0,19.0,,45,1.0
w,nogo,12,128,10,actual,high,m,gonogo,58,,54,54,129.75785421369073,130.25786662959945,,4,,,,1.0,19.0,,46,1.0
m,go,11,128,11,actual,high,m,gonogo,58,,54,54,131.2579306291227,131.75794227703955,,4,,1,0.342211859417,1.0,15.0,,47,1.0
m,go,11,128,12,actual,high,m,gonogo,58,,54,54,132.75801216451873,133.25801997246163,,4,,1,0.38391164584,1.0,15.0,,48,1.0
m,go,11,128,1,actual,low,m,gonogo,58,,54,54,134.30292280710273,134.8029311270402,,5,,1,0.317311180283,1.0,15.0,,49,1.0
m,go,11,128,2,actual,low,m,gonogo,58,,54,54,135.80220102046223,136.30221241237814,,5,,1,0.292272006172,1.0,15.0,,50,1.0
m,go,11,128,3,actual,low,m,gonogo,58,,54,54,137.30227948387983,137.8022903637975,,5,,1,0.250588859628,1.0,15.0,,51,1.0
w,nogo,12,128,4,actual,low,m,gonogo,58,,54,54,138.80234105142154,139.30235346733025,,5,,,,1.0,19.0,,52,1.0
m,go,11,128,5,actual,low,m,gonogo,58,,54,54,140.30240569094167,140.80241657085935,,5,,1,0.292235910441,1.0,15.0,,53,1.0
m,go,11,128,6,actual,low,m,gonogo,58,,54,54,141.80248057038625,142.30248914632102,,5,,1,0.367225177721,1.0,15.0,,54,1.0
m,go,11,128,7,actual,low,m,gonogo,58,,54,54,143.30258258562753,143.80259346554885,,5,,1,0.242256377489,1.0,15.0,,55,1.0
m,go,11,128,8,actual,low,m,gonogo,58,,54,54,144.8026346812403,145.3026473531463,,5,,1,0.267240256009,1.0,15.0,,56,1.0
m,go,11,128,9,actual,low,m,gonogo,58,,54,54,146.302714424648,146.80272684055672,,5,,1,0.21730629072,1.0,15.0,,57,1.0
w,nogo,12,128,10,actual,low,m,gonogo,58,,54,54,147.8027951920485,148.3028045359788,,5,,1,0.258843262345,1.0,16.0,,58,0.0
w,nogo,12,128,11,actual,low,m,gonogo,58,,54,54,149.3028483116541,149.8028617515556,,5,,,,1.0,19.0,,59,1.0
m,go,11,128,12,actual,low,m,gonogo,58,,54,54,150.80293650300155,151.30294610292913,,5,,1,0.325555087078,1.0,15.0,,60,1.0
w,nogo,12,128,1,actual,high,m,gonogo,58,,54,54,152.31506121298662,152.81507030091961,,6,,,,1.0,19.0,,61,1.0
w,nogo,12,128,2,actual,high,m,gonogo,58,,54,54,153.8140393965732,154.3140502764909,,6,,,,1.0,19.0,,62,1.0
m,go,11,128,3,actual,high,m,gonogo,58,,54,54,155.3131340592954,155.8131449392131,,6,,1,0.408949027962,1.0,15.0,,63,1.0
m,go,11,128,4,actual,high,m,gonogo,58,,54,54,156.81219953823165,157.31220811417006,,6,,1,0.417248998343,1.0,15.0,,64,1.0
w,nogo,12,128,5,actual,high,m,gonogo,58,,54,54,158.3112598972075,158.8112702651306,,6,,,,1.0,19.0,,65,1.0
m,go,11,128,6,actual,high,m,gonogo,58,,54,54,159.8103351040736,160.31034214402098,,6,,1,0.325512335396,1.0,15.0,,66,1.0
m,go,11,128,7,actual,high,m,gonogo,58,,54,54,161.30942029486687,161.80942912679893,,6,,1,0.325609870673,1.0,15.0,,67,1.0
w,nogo,12,128,8,actual,high,m,gonogo,58,,54,54,162.8094903103447,163.3095017022606,,6,,,,1.0,19.0,,68,1.0
m,go,11,128,9,actual,high,m,gonogo,58,,54,54,164.3095477819188,164.80955763784732,,6,,1,0.358951319147,1.0,15.0,,69,1.0
w,nogo,12,128,10,actual,high,m,gonogo,58,,54,54,165.80963878924376,166.30964787717676,,6,,,,1.0,19.0,,70,1.0
m,go,11,128,11,actual,high,m,gonogo,58,,54,54,167.30970522074858,167.8097153326744,,6,,1,0.267190592378,1.0,15.0,,71,1.0
w,nogo,12,128,12,actual,high,m,gonogo,58,,54,54,168.80977011626965,169.30978074019004,,6,,,,1.0,19.0,,72,1.0
m,go,11,128,1,actual,low,m,gonogo,58,,54,54,170.35557496021283,170.8555832801503,,7,,1,0.267199040314,1.0,15.0,,73,1.0
m,go,11,128,2,actual,low,m,gonogo,58,,54,54,171.85495787679247,172.35496824471556,,7,,1,0.383868126162,1.0,15.0,,74,1.0
m,go,11,128,3,actual,low,m,gonogo,58,,54,54,173.35502584428832,173.85503774820245,,7,,1,0.267210048234,1.0,15.0,,75,1.0
m,go,11,128,4,actual,low,m,gonogo,58,,54,54,174.85509253179407,175.35510238772258,,7,,1,0.308829195252,1.0,15.0,,76,1.0
w,nogo,12,128,5,actual,low,m,gonogo,58,,54,54,176.3551740671901,176.85518392311496,,7,,1,0.258827902464,1.0,16.0,,77,0.0
m,go,11,128,6,actual,low,m,gonogo,58,,54,54,177.85525790656538,178.3552692984813,,7,,,,1.0,18.0,,78,0.0
m,go,11,128,7,actual,low,m,gonogo,58,,54,54,179.35532664205675,179.85533752197443,,7,,1,0.400587362037,1.0,15.0,,79,1.0
w,nogo,12,128,8,actual,low,m,gonogo,58,,54,54,180.85538411363086,181.35539627353864,,7,,,,1.0,19.0,,80,1.0
m,go,11,128,9,actual,low,m,gonogo,58,,54,54,182.3554554090988,182.85547652894456,,7,,1,0.325490831554,1.0,15.0,,81,1.0
m,go,11,128,10,actual,low,m,gonogo,58,,54,54,183.85554488043636,184.35555243238196,,7,,1,0.317267916605,1.0,15.0,,82,1.0
m,go,11,128,11,actual,low,m,gonogo,58,,54,54,185.35560363200057,185.85561732789938,,7,,1,0.283876548499,1.0,15.0,,83,1.0
w,nogo,12,128,12,actual,low,m,gonogo,58,,54,54,186.85567825544786,187.3556873433772,,7,,,,1.0,19.0,,84,1.0
w,nogo,12,128,1,actual,high,m,gonogo,58,,54,54,188.36637449603586,188.86638486395896,,8,,,,1.0,19.0,,85,1.0
w,nogo,12,128,2,actual,high,m,gonogo,58,,54,54,189.86581194021346,190.36582102814646,,8,,,,1.0,19.0,,86,1.0
m,go,11,128,3,actual,high,m,gonogo,58,,54,54,191.36487665115783,191.86488727507822,,8,,1,0.283852484677,1.0,15.0,,87,1.0
m,go,11,128,4,actual,high,m,gonogo,58,,54,54,192.86397771383054,193.36398526577614,,8,,1,0.367226969705,1.0,15.0,,88,1.0
m,go,11,128,5,actual,high,m,gonogo,58,,54,54,194.3630198969404,194.86302898487338,,8,,1,0.333888849207,1.0,15.0,,89,1.0
