stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
w,nogo,12,116,1,actual,low,m,gonogo,58,,54,54,38.79491019458874,39.29491979451632,32.7864599533,1,,,,1.0,19.0,,1,1.0
m,go,11,116,2,actual,low,m,gonogo,58,,54,54,40.29485989096065,40.79486949089187,,1,,1,0.325569934968,1.0,15.0,,2,1.0
w,nogo,12,116,3,actual,low,m,gonogo,58,,54,54,41.79400780128708,42.294018169210176,,1,,,,1.0,19.0,,3,1.0
m,go,11,116,4,actual,low,m,gonogo,58,,54,54,43.29299187282959,43.793002240752685,,1,,1,0.342179347659,1.0,15.0,,4,1.0
m,go,11,116,5,actual,low,m,gonogo,58,,54,54,44.792144135124545,45.29215168706651,,1,,1,0.317183949228,1.0,15.0,,5,1.0
m,go,11,116,6,actual,low,m,gonogo,58,,54,54,46.29114459054472,46.791154958467814,,1,,1,0.300575048532,1.0,15.0,,6,1.0
m,go,11,116,7,actual,low,m,gonogo,58,,54,54,47.790271765024954,48.29028443693096,,1,,1,0.333839697574,1.0,15.0,,7,1.0
m,go,11,116,8,actual,low,m,gonogo,58,,54,54,49.28933365998819,49.7893435159167,,1,,1,0.342207251455,1.0,15.0,,8,1.0
w,nogo,12,116,9,actual,low,m,gonogo,58,,54,54,50.78837405111335,51.288381859052606,,1,,,,1.0,19.0,,9,1.0
m,go,11,116,10,actual,low,m,gonogo,58,,54,54,52.28744439401271,52.78745399394393,,1,,,,1.0,18.0,,10,0.0
m,go,11,116,11,actual,low,m,gonogo,58,,54,54,53.78655083264675,54.28656043257797,,1,,1,0.392212384217,1.0,15.0,,11,1.0
m,go,11,116,12,actual,low,m,gonogo,58,,54,54,55.28557637588165,55.78558546381464,,1,,1,0.342224659322,1.0,15.0,,12,1.0
m,go,11,116,1,actual,high,m,gonogo,58,,54,54,56.79657571822463,57.29658531815221,,2,,1,0.375506716238,1.0,15.0,,13,1.0
m,go,11,116,2,actual,high,m,gonogo,58,,54,54,58.29574666837652,58.795758828287944,,2,,1,0.342187283604,1.0,15.0,,14,1.0
w,nogo,12,116,3,actual,high,m,gonogo,58,,54,54,59.79487717083248,60.294886514762766,,2,,,,1.0,19.0,,15,1.0
w,nogo,12,116,4,actual,high,m,gonogo,58,,54,54,61.29385893839208,61.79387161029808,,2,,1,0.317158861413,1.0,16.0,,16,0.0
m,go,11,116,5,actual,high,m,gonogo,58,,54,54,62.79290931344076,63.29291942536656,,2,,1,0.375539995992,1.0,15.0,,17,1.0
w,nogo,12,116,6,actual,high,m,gonogo,58,,54,54,64.29199066426372,64.7919989842012,,2,,,,1.0,19.0,,18,1.0
w,nogo,12,116,7,actual,high,m,gonogo,58,,54,54,65.79106587112983,66.29107495905919,,2,,,,1.0,19.0,,19,1.0
w,nogo,12,116,8,actual,high,m,gonogo,58,,54,54,67.29014568595812,67.79015835786413,,2,,1,0.283861956606,1.0,16.0,,20,0.0
m,go,11,116,9,actual,high,m,gonogo,58,,54,54,68.78926953246264,69.28927990038574,,2,,1,0.33384046557,1.0,15.0,,21,1.0
m,go,11,116,10,actual,high,m,gonogo,58,,54,54,70.28830147565168,70.78830928359457,,2,,1,0.425615016236,1.0,15.0,,22,1.0
m,go,11,116,11,actual,high,m,gonogo,58,,54,54,71.78739997834418,72.28740932227447,,2,,1,0.383876830099,1.0,15.0,,23,1.0
w,nogo,12,116,12,actual,high,m,gonogo,58,,54,54,73.2864390894756,73.78644740941672,,2,,,,1.0,19.0,,24,1.0
m,go,11,116,1,actual,low,m,gonogo,58,,54,54,74.83000062207793,75.33001278198572,,3,,,,1.0,18.0,,25,0.0
m,go,11,116,2,actual,low,m,gonogo,58,,54,54,76.32961009697465,76.82962328087888,,3,,,,1.0,18.0,,26,0.0
m,go,11,116,3,actual,low,m,gonogo,58,,54,54,77.82971416020155,78.32972632011297,,3,,,,1.0,18.0,,27,0.0
m,go,11,116,4,actual,low,m,gonogo,58,,54,54,79.32974040000772,79.82975051193353,,3,,,,1.0,18.0,,28,0.0
w,nogo,12,116,5,actual,low,m,gonogo,58,,54,54,80.82982065541364,81.32983255932413,,3,,,,1.0,19.0,,29,1.0
m,go,11,116,6,actual,low,m,gonogo,58,,54,54,82.32991908668191,82.82992740661939,,3,,,,1.0,18.0,,30,0.0
m,go,11,116,7,actual,low,m,gonogo,58,,54,54,83.82997041429917,84.32998155021778,,3,,1,0.4255658646,1.0,15.0,,31,1.0
m,go,11,116,8,actual,low,m,gonogo,58,,54,54,85.33009342138757,85.83010250932057,,3,,1,0.400575074131,1.0,15.0,,32,1.0
m,go,11,116,9,actual,low,m,gonogo,58,,54,54,86.83016650884383,87.33017534077953,,3,,1,0.375525404099,1.0,15.0,,33,1.0
m,go,11,116,10,actual,low,m,gonogo,58,,54,54,88.33018122873546,88.83019082866304,,3,,1,0.383874014118,1.0,15.0,,34,1.0
w,nogo,12,116,11,actual,low,m,gonogo,58,,54,54,89.83031549973748,90.33032535566599,,3,,,,1.0,19.0,,35,1.0
m,go,11,116,12,actual,low,m,gonogo,58,,54,54,91.33033508359222,91.83034391552792,,3,,1,0.400651873562,1.0,15.0,,36,1.0
w,nogo,12,116,1,actual,high,m,gonogo,58,,54,54,92.84136975367073,93.34138242557674,,4,,,,1.0,19.0,,37,1.0
m,go,11,116,2,actual,high,m,gonogo,58,,54,54,94.3404577604415,94.8404653123871,,4,,1,0.367208537846,1.0,15.0,,38,1.0
m,go,11,116,3,actual,high,m,gonogo,58,,54,54,95.83959440685067,96.33960375078459,,4,,1,0.350534357633,1.0,15.0,,39,1.0
w,nogo,12,116,4,actual,high,m,gonogo,58,,54,54,97.33867370968801,97.83868330961559,,4,,,,1.0,19.0,,40,1.0
w,nogo,12,116,5,actual,high,m,gonogo,58,,54,54,98.8377468685685,99.3377585164817,,4,,,,1.0,19.0,,41,1.0
w,nogo,12,116,6,actual,high,m,gonogo,58,,54,54,100.33676191588165,100.83677279579933,,4,,,,1.0,19.0,,42,1.0
w,nogo,12,116,7,actual,high,m,gonogo,58,,54,54,101.83588653037805,102.33589689830114,,4,,,,1.0,19.0,,43,1.0
m,go,11,116,8,actual,high,m,gonogo,58,,54,54,103.33590022627686,103.83591085019725,,4,,1,0.233862711804,1.0,15.0,,44,1.0
