stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,143,1,actual,low,m,gonogo,58,,54,54,32.428797290940565,32.92880983478608,26.4264999752,1,,1,0.358907589743,1.0,15.0,,1,1.0
m,go,11,143,2,actual,low,m,gonogo,58,,54,54,33.92781554300382,34.42782501488546,,1,,1,0.392254251983,1.0,15.0,,2,1.0
w,nogo,12,143,3,actual,low,m,gonogo,58,,54,54,35.426917762033554,35.926932609851065,,1,,,,1.0,19.0,,3,1.0
m,go,11,143,4,actual,low,m,gonogo,58,,54,54,36.92598644547979,37.42599566136414,,1,,1,0.317249477637,1.0,15.0,,4,1.0
w,nogo,12,143,5,actual,low,m,gonogo,58,,54,54,38.42504975299016,38.92505999286368,,1,,,,1.0,19.0,,5,1.0
w,nogo,12,143,6,actual,low,m,gonogo,58,,54,54,39.925116056172556,40.42512552805783,,1,,,,1.0,19.0,,6,1.0
m,go,11,143,7,actual,low,m,gonogo,58,,54,54,41.42517570343989,41.925184919327876,,1,,1,0.383935378202,1.0,15.0,,7,1.0
m,go,11,143,8,actual,low,m,gonogo,58,,54,54,42.925238934665686,43.42524815055003,,1,,1,0.275647940838,1.0,15.0,,8,1.0
m,go,11,143,9,actual,low,m,gonogo,58,,54,54,44.42530523784808,44.92533058154004,,1,,1,0.275601861405,1.0,15.0,,9,1.0
m,go,11,143,10,actual,low,m,gonogo,58,,54,54,45.9254176204704,46.425436564237316,,1,,1,0.28395734273,1.0,15.0,,10,1.0
m,go,11,143,11,actual,low,m,gonogo,58,,54,54,47.42445046435387,47.924463264196675,,1,,1,0.333933304628,1.0,15.0,,11,1.0
m,go,11,143,12,actual,low,m,gonogo,58,,54,54,48.924507551651914,49.42451599954802,,1,,1,0.29226725662,1.0,15.0,,12,1.0
m,go,11,143,1,actual,high,m,gonogo,58,,54,54,50.43677287293394,50.936784392793925,,2,,1,0.383952785989,1.0,15.0,,13,1.0
m,go,11,143,2,actual,high,m,gonogo,58,,54,54,51.935618071125646,52.43563087096845,,2,,1,0.325612126879,1.0,15.0,,14,1.0
