stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
w,nogo,12,153,1,actual,low,m,gonogo,58,,54,54,45.795110385101,46.29512228901149,39.7864827372,1,,,,1.0,19.0,,1,1.0
m,go,11,153,2,actual,low,m,gonogo,58,,54,54,47.294903666635946,47.79491352256082,,1,,1,0.392198048325,1.0,15.0,,2,1.0
m,go,11,153,3,actual,low,m,gonogo,58,,54,54,48.79395634566754,49.29396748158615,,1,,1,0.325552271101,1.0,15.0,,3,1.0
m,go,11,153,4,actual,low,m,gonogo,58,,54,54,50.29303948847519,50.793049856398284,,1,,1,0.342173203706,1.0,15.0,,4,1.0
m,go,11,153,5,actual,low,m,gonogo,58,,54,54,51.79207987960035,52.29209178351084,,1,,1,0.32553102326,1.0,15.0,,5,1.0
m,go,11,153,6,actual,low,m,gonogo,58,,54,54,53.29115943843135,53.791170830347255,,1,,1,0.41731043789,1.0,15.0,,6,1.0
m,go,11,153,7,actual,low,m,gonogo,58,,54,54,54.79124686178329,55.291255693718995,,1,,1,0.308892938781,1.0,15.0,,7,1.0
w,nogo,12,153,8,actual,low,m,gonogo,58,,54,54,56.290326932612516,56.79033806853113,,1,,,,1.0,19.0,,8,1.0
m,go,11,153,9,actual,low,m,gonogo,58,,54,54,57.78941033141746,58.28942069934055,,1,,1,0.283878596485,1.0,15.0,,9,1.0
m,go,11,153,10,actual,low,m,gonogo,58,,54,54,59.28848784226648,59.78850025817519,,1,,1,0.283817668937,1.0,15.0,,10,1.0
m,go,11,153,11,actual,low,m,gonogo,58,,54,54,60.78755895316135,61.28757162506736,,1,,1,0.250537148011,1.0,15.0,,11,1.0
m,go,11,153,12,actual,low,m,gonogo,58,,54,54,62.28661163219658,62.78662328010978,,1,,1,0.275510786607,1.0,15.0,,12,1.0
w,nogo,12,153,1,actual,high,m,gonogo,58,,54,54,63.79838127281619,64.29839164073928,,2,,1,0.208847857513,1.0,16.0,,13,0.0
w,nogo,12,153,2,actual,high,m,gonogo,58,,54,54,65.29774345355327,65.79775305348085,,2,,,,1.0,19.0,,14,1.0
