stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,153,1,actual,low,m,gonogo,58,,54,54,38.44879513214619,38.94880268408815,32.4390065328,1,,1,0.408874532517,1.0,15.0,,1,1.0
w,nogo,12,153,2,actual,low,m,gonogo,58,,54,54,39.94839871908698,40.4484095990083,,1,,,,1.0,19.0,,2,1.0
m,go,11,153,3,actual,low,m,gonogo,58,,54,54,41.44758554112559,41.947597701033374,,1,,1,0.308839947171,1.0,15.0,,3,1.0
m,go,11,153,4,actual,low,m,gonogo,58,,54,54,42.94655604476793,43.44656769268113,,1,,1,0.317259468666,1.0,15.0,,4,1.0
m,go,11,153,5,actual,low,m,gonogo,58,,54,54,44.44561973171949,44.94563265962279,,1,,1,0.333811025786,1.0,15.0,,5,1.0
w,nogo,12,153,6,actual,low,m,gonogo,58,,54,54,45.944713882443466,46.44472604235489,,1,,,,1.0,19.0,,6,1.0
m,go,11,153,7,actual,low,m,gonogo,58,,54,54,47.44479208986377,47.94480296978145,,1,,1,0.350467542128,1.0,15.0,,7,1.0
m,go,11,153,8,actual,low,m,gonogo,58,,54,54,48.94392310431431,49.44393296024282,,1,,1,0.40892112417,1.0,15.0,,8,1.0
m,go,11,153,9,actual,low,m,gonogo,58,,54,54,50.44296323944218,50.942972583372466,,1,,1,0.392180640451,1.0,15.0,,9,1.0
m,go,11,153,10,actual,low,m,gonogo,58,,54,54,51.94198852667614,52.44199940659746,,1,,1,0.36718908199,1.0,15.0,,10,1.0
m,go,11,153,11,actual,low,m,gonogo,58,,54,54,53.44106731751526,53.94107691744648,,1,,1,0.375522844119,1.0,15.0,,11,1.0
m,go,11,153,12,actual,low,m,gonogo,58,,54,54,54.94020370792714,55.44021330785472,,1,,1,0.325525391301,1.0,15.0,,12,1.0
m,go,11,153,1,actual,high,m,gonogo,58,,54,54,56.45152560787392,56.9515364877916,,2,,1,0.350473174087,1.0,15.0,,13,1.0
w,nogo,12,153,2,actual,high,m,gonogo,58,,54,54,57.950266993218975,58.45027838513488,,2,,,,1.0,19.0,,14,1.0
w,nogo,12,153,3,actual,high,m,gonogo,58,,54,54,59.44938239178373,59.94939352770234,,2,,,,1.0,19.0,,15,1.0
m,go,11,153,4,actual,high,m,gonogo,58,,54,54,60.94846041463097,61.44847283053605,,2,,1,0.350554581481,1.0,15.0,,16,1.0
m,go,11,153,5,actual,high,m,gonogo,58,,54,54,62.44746727000165,62.94747789392568,,2,,1,0.300477769255,1.0,15.0,,17,1.0
w,nogo,12,153,6,actual,high,m,gonogo,58,,54,54,63.94655450878054,64.44656359671353,,2,,,,1.0,19.0,,18,1.0
m,go,11,153,7,actual,high,m,gonogo,58,,54,54,65.44667597987791,65.94668429981539,,2,,1,0.300539720796,1.0,15.0,,19,1.0
w,nogo,12,153,8,actual,high,m,gonogo,58,,54,54,66.94669863570743,67.44670900363053,,2,,,,1.0,19.0,,20,1.0
m,go,11,153,9,actual,high,m,gonogo,58,,54,54,68.44580609833429,68.94582721818006,,2,,1,0.317124045672,1.0,15.0,,21,1.0
w,nogo,12,153,10,actual,high,m,gonogo,58,,54,54,69.94489026513475,70.44489807307764,,2,,,,1.0,19.0,,22,1.0
m,go,11,153,11,actual,high,m,gonogo,58,,54,54,71.44390710443258,71.94391849634849,,2,,1,0.28385683665,1.0,15.0,,23,1.0
w,nogo,12,153,12,actual,high,m,gonogo,58,,54,54,72.94299331921866,73.44300138315884,,2,,,,1.0,19.0,,24,1.0
m,go,11,153,1,actual,low,m,gonogo,58,,54,54,74.48870651584366,74.98871355579104,,3,,1,0.350462934162,1.0,15.0,,25,1.0
