stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,161,1,actual,low,m,gonogo,58,,54,54,45.3333468158653,45.8333582077521,39.3282540027,1,,,,1.0,18.0,,1,0.0
m,go,11,161,2,actual,low,m,gonogo,58,,54,54,46.83253722394875,47.33254682385268,,1,,1,0.275505729351,1.0,15.0,,2,1.0
m,go,11,161,3,actual,low,m,gonogo,58,,54,54,48.331603985267066,48.83161563315116,,1,,1,0.24220455783,1.0,15.0,,3,1.0
m,go,11,161,4,actual,low,m,gonogo,58,,54,54,49.83167937651342,50.33168795242818,,1,,1,0.292179098884,1.0,15.0,,4,1.0
m,go,11,161,5,actual,low,m,gonogo,58,,54,54,51.331780111508124,51.83178791943101,,1,,1,0.308837364568,1.0,15.0,,5,1.0
m,go,11,161,6,actual,low,m,gonogo,58,,54,54,52.83081615313313,53.330833944954065,,1,,1,0.283856877973,1.0,15.0,,6,1.0
m,go,11,161,7,actual,low,m,gonogo,58,,54,54,54.32987625851638,54.82988560242302,,1,,1,0.292156059113,1.0,15.0,,7,1.0
m,go,11,161,8,actual,low,m,gonogo,58,,54,54,55.828970155562274,56.3289800114635,,1,,1,0.267230611969,1.0,15.0,,8,1.0
w,nogo,12,161,9,actual,low,m,gonogo,58,,54,54,57.32803282092027,57.828044468804364,,1,,,,1.0,19.0,,9,1.0
m,go,11,161,10,actual,low,m,gonogo,58,,54,54,58.828091572335325,59.32810296422031,,1,,1,0.300526663541,1.0,15.0,,10,1.0
m,go,11,161,11,actual,low,m,gonogo,58,,54,54,60.328164403606934,60.82817400351087,,1,,1,0.250489403114,1.0,15.0,,11,1.0
m,go,11,161,12,actual,low,m,gonogo,58,,54,54,61.827250108735825,62.32726278060909,,1,,1,0.325571405494,1.0,15.0,,12,1.0
m,go,11,161,1,actual,high,m,gonogo,58,,54,54,63.33922630916459,63.83923795704868,,2,,1,0.308860660334,1.0,15.0,,13,1.0
m,go,11,161,2,actual,high,m,gonogo,58,,54,54,64.83833403007338,65.33834286198544,,2,,1,0.317219232884,1.0,15.0,,14,1.0
w,nogo,12,161,3,actual,high,m,gonogo,58,,54,54,66.33739387946116,66.83740655133442,,2,,1,0.242200461871,1.0,16.0,,15,0.0
w,nogo,12,161,4,actual,high,m,gonogo,58,,54,54,67.8364903364818,68.33650044838032,,2,,,,1.0,19.0,,16,1.0
m,go,11,161,5,actual,high,m,gonogo,58,,54,54,69.33655011188421,69.83655919979356,,2,,,,1.0,18.0,,17,0.0
m,go,11,161,6,actual,high,m,gonogo,58,,54,54,70.83563965697431,71.33565232884757,,2,,1,0.4172174665,1.0,15.0,,18,1.0
w,nogo,12,161,7,actual,high,m,gonogo,58,,54,54,72.33469157044055,72.83470424231382,,2,,,,1.0,19.0,,19,1.0
w,nogo,12,161,8,actual,high,m,gonogo,58,,54,54,73.83374962784364,74.33376127572774,,2,,,,1.0,19.0,,20,1.0
w,nogo,12,161,9,actual,high,m,gonogo,58,,54,54,75.33282202110604,75.83283238900185,,2,,,,1.0,19.0,,21,1.0
m,go,11,161,10,actual,high,m,gonogo,58,,54,54,76.8318729105813,77.33188353447622,,2,,1,0.350529620311,1.0,15.0,,22,1.0
w,nogo,12,161,11,actual,high,m,gonogo,58,,54,54,78.3319506058051,78.8319622536892,,2,,,,1.0,19.0,,23,1.0
m,go,11,161,12,actual,high,m,gonogo,58,,54,54,79.83203879692519,80.33205044480928,,2,,1,0.350577491834,1.0,15.0,,24,1.0
m,go,11,161,1,actual,low,m,gonogo,58,,54,54,81.37703354769837,81.87704109962215,,3,,1,0.300498247825,1.0,15.0,,25,1.0
m,go,11,161,2,actual,low,m,gonogo,58,,54,54,82.87620808393876,83.37622049981474,,3,,1,0.383903751104,1.0,15.0,,26,1.0
w,nogo,12,161,3,actual,low,m,gonogo,58,,54,54,84.37527970920746,84.87528751713035,,3,,1,0.317176481309,1.0,16.0,,27,0.0
w,nogo,12,161,4,actual,low,m,gonogo,58,,54,54,85.87533948461169,86.37534857252103,,3,,1,0.4005307851,1.0,16.0,,28,0.0
m,go,11,161,5,actual,low,m,gonogo,58,,54,54,87.37540207598613,87.87541090789819,,3,,1,0.433834004602,1.0,15.0,,29,1.0
m,go,11,161,6,actual,low,m,gonogo,58,,54,54,88.875495643053,89.37550575495152,,3,,1,0.333882362518,1.0,15.0,,30,1.0
m,go,11,161,7,actual,low,m,gonogo,58,,54,54,90.37455472444708,90.87456765231764,,3,,1,0.325510478104,1.0,15.0,,31,1.0
m,go,11,161,8,actual,low,m,gonogo,58,,54,54,91.8736248137302,92.37363748560347,,3,,1,0.325587277335,1.0,15.0,,32,1.0
m,go,11,161,9,actual,low,m,gonogo,58,,54,54,93.37267570320728,93.87268709509226,,3,,1,0.292196762708,1.0,15.0,,33,1.0
m,go,11,161,10,actual,low,m,gonogo,58,,54,54,94.87176473630097,95.37177433620673,,3,,1,0.33390028234,1.0,15.0,,34,1.0
w,nogo,12,161,11,actual,low,m,gonogo,58,,54,54,96.37084301750474,96.87085440938972,,3,,,,1.0,19.0,,35,1.0
m,go,11,161,12,actual,low,m,gonogo,58,,54,54,97.86990337888528,98.36991195480005,,3,,1,0.433879572147,1.0,15.0,,36,1.0
m,go,11,161,1,actual,high,m,gonogo,58,,54,54,99.37993476673182,99.8799425746547,,4,,1,0.29216348304,1.0,15.0,,37,1.0
w,nogo,12,161,2,actual,high,m,gonogo,58,,54,54,100.87901253593918,101.3790231598341,,4,,,,1.0,19.0,,38,1.0
w,nogo,12,161,3,actual,high,m,gonogo,58,,54,54,102.37807801726922,102.87808889716143,,4,,,,1.0,19.0,,39,1.0
w,nogo,12,161,4,actual,high,m,gonogo,58,,54,54,103.87716167441795,104.37717050633,,4,,,,1.0,19.0,,40,1.0
m,go,11,161,5,actual,high,m,gonogo,58,,54,54,105.37625505947108,105.87626414738043,,4,,1,0.358849025251,1.0,15.0,,41,1.0
w,nogo,12,161,6,actual,high,m,gonogo,58,,54,54,106.87529340507172,107.37530479695852,,4,,,,1.0,19.0,,42,1.0
m,go,11,161,7,actual,high,m,gonogo,58,,54,54,108.37435043848564,108.87436055038597,,4,,1,0.383889415247,1.0,15.0,,43,1.0
m,go,11,161,8,actual,high,m,gonogo,58,,54,54,109.87343511962536,110.37344497552658,,4,,1,0.317213344943,1.0,15.0,,44,1.0
w,nogo,12,161,9,actual,high,m,gonogo,58,,54,54,111.37247807317908,111.8724889530713,,4,,1,0.333863930702,1.0,16.0,,45,0.0
m,go,11,161,10,actual,high,m,gonogo,58,,54,54,112.87157222622409,113.37159129803331,,4,,,,1.0,18.0,,46,0.0
m,go,11,161,11,actual,high,m,gonogo,58,,54,54,114.37163737757328,114.87165004944654,,4,,1,0.325502286185,1.0,15.0,,47,1.0
w,nogo,12,161,12,actual,high,m,gonogo,58,,54,54,115.87171097683859,116.37172032074523,,4,,,,1.0,19.0,,48,1.0
m,go,11,161,1,actual,low,m,gonogo,58,,54,54,117.41697554891653,117.91698514882046,,5,,1,0.242166926204,1.0,15.0,,49,1.0
m,go,11,161,2,actual,low,m,gonogo,58,,54,54,118.91586618399197,119.41587757587877,,5,,1,0.325533517875,1.0,15.0,,50,1.0
m,go,11,161,3,actual,low,m,gonogo,58,,54,54,120.41494932914611,120.91495918504916,,5,,1,0.408924173302,1.0,15.0,,51,1.0
m,go,11,161,4,actual,low,m,gonogo,58,,54,54,121.91400252259882,122.41401237850187,,5,,1,0.30048570395,1.0,15.0,,52,1.0
m,go,11,161,5,actual,low,m,gonogo,58,,54,54,123.41307517185851,123.9130868197426,,5,,1,0.292237722299,1.0,15.0,,53,1.0
w,nogo,12,161,6,actual,low,m,gonogo,58,,54,54,124.91316285098219,125.41317296288253,,5,,,,1.0,19.0,,54,1.0
w,nogo,12,161,7,actual,low,m,gonogo,58,,54,54,126.41322057840625,126.91323043430748,,5,,,,1.0,19.0,,55,1.0
m,go,11,161,8,actual,low,m,gonogo,58,,54,54,127.91228324376425,128.41229053969255,,5,,1,0.333863418708,1.0,15.0,,56,1.0
m,go,11,161,9,actual,low,m,gonogo,58,,54,54,129.41137227685977,129.91138341274927,,5,,1,0.383865095491,1.0,15.0,,57,1.0
m,go,11,161,10,actual,low,m,gonogo,58,,54,54,130.9104556780112,131.410467069898,,5,,1,0.308918515759,1.0,15.0,,58,1.0
m,go,11,161,11,actual,low,m,gonogo,58,,54,54,132.41050802948848,132.9105178853897,,5,,1,0.283876333779,1.0,15.0,,59,1.0
m,go,11,161,12,actual,low,m,gonogo,58,,54,54,133.91060927647777,134.41061734039795,,5,,1,0.300546119348,1.0,15.0,,60,1.0
w,nogo,12,161,1,actual,high,m,gonogo,58,,54,54,135.42309465582366,135.92310502371947,,6,,,,1.0,19.0,,61,1.0
w,nogo,12,161,2,actual,high,m,gonogo,58,,54,54,136.92267853197882,137.4226904358602,,6,,,,1.0,19.0,,62,1.0
w,nogo,12,161,3,actual,high,m,gonogo,58,,54,54,138.42175834916634,138.9217710210396,,6,,,,1.0,19.0,,63,1.0
w,nogo,12,161,4,actual,high,m,gonogo,58,,54,54,139.92073141541914,140.42074306330142,,6,,,,1.0,19.0,,64,1.0
w,nogo,12,161,5,actual,high,m,gonogo,58,,54,54,141.41991311958736,141.919923487485,,6,,,,1.0,19.0,,65,1.0
m,go,11,161,6,actual,high,m,gonogo,58,,54,54,142.91996675105293,143.41997737494603,,6,,1,0.34226269485,1.0,15.0,,66,1.0
m,go,11,161,7,actual,high,m,gonogo,58,,54,54,144.4200321583994,144.92004227029793,,6,,1,0.408870413838,1.0,15.0,,67,1.0
m,go,11,161,8,actual,high,m,gonogo,58,,54,54,145.91910224768435,146.41911415156574,,6,,1,0.31721155296,1.0,15.0,,68,1.0
m,go,11,161,9,actual,high,m,gonogo,58,,54,54,147.41816798501168,147.9181780969102,,6,,1,0.275530049108,1.0,15.0,,69,1.0
m,go,11,161,10,actual,high,m,gonogo,58,,54,54,148.9172426822497,149.41725074616988,,6,,1,0.308932851614,1.0,15.0,,70,1.0
w,nogo,12,161,11,actual,high,m,gonogo,58,,54,54,150.41633120335064,150.91634157124645,,6,,,,1.0,19.0,,71,1.0
m,go,11,161,12,actual,high,m,gonogo,58,,54,54,151.9163845788171,152.4163957147066,,6,,1,0.358917632566,1.0,15.0,,72,1.0
w,nogo,12,161,1,actual,low,m,gonogo,58,,54,54,153.46121344324638,153.96122611511964,,7,,,,1.0,19.0,,73,1.0
m,go,11,161,2,actual,low,m,gonogo,58,,54,54,154.960548745883,155.46055732179593,,7,,1,0.308879348149,1.0,15.0,,74,1.0
m,go,11,161,3,actual,low,m,gonogo,58,,54,54,156.45962881906598,156.95964123494196,,7,,1,0.38386125553,1.0,15.0,,75,1.0
m,go,11,161,4,actual,low,m,gonogo,58,,54,54,157.95868994844022,158.4587018523216,,7,,1,0.250608697923,1.0,15.0,,76,1.0
m,go,11,161,5,actual,low,m,gonogo,58,,54,54,159.45776080571704,159.95777168560744,,7,,1,0.292205210622,1.0,15.0,,77,1.0
m,go,11,161,6,actual,low,m,gonogo,58,,54,54,160.95782570106894,161.4578332529927,,7,,1,0.2588541196,1.0,15.0,,78,1.0
w,nogo,12,161,7,actual,low,m,gonogo,58,,54,54,162.457901860309,162.95791146021293,,7,,1,0.325520973998,1.0,16.0,,79,0.0
m,go,11,161,8,actual,low,m,gonogo,58,,54,54,163.95696196569224,164.45697386957363,,7,,1,0.408863501907,1.0,15.0,,80,1.0
m,go,11,161,9,actual,low,m,gonogo,58,,54,54,165.4560533027652,165.95606315866644,,7,,1,0.325557069638,1.0,15.0,,81,1.0
m,go,11,161,10,actual,low,m,gonogo,58,,54,54,166.9551034242486,167.45511276815523,,7,,1,0.400537441035,1.0,15.0,,82,1.0
m,go,11,161,11,actual,low,m,gonogo,58,,54,54,168.4541381858853,168.95414676180008,,7,,1,0.325553997669,1.0,15.0,,83,1.0
w,nogo,12,161,12,actual,low,m,gonogo,58,,54,54,169.95324949075803,170.45325934665925,,7,,,,1.0,19.0,,84,1.0
w,nogo,12,161,1,actual,high,m,gonogo,58,,54,54,171.4637355300656,171.96374589796142,,8,,,,1.0,19.0,,85,1.0
w,nogo,12,161,2,actual,high,m,gonogo,58,,54,54,172.9623151282467,173.46232319216688,,8,,,,1.0,19.0,,86,1.0
w,nogo,12,161,3,actual,high,m,gonogo,58,,54,54,174.46142412914196,174.96143168106755,,8,,,,1.0,19.0,,87,1.0
m,go,11,161,4,actual,high,m,gonogo,58,,54,54,175.96049626640524,176.46050791428934,,8,,1,0.325541197797,1.0,15.0,,88,1.0
m,go,11,161,5,actual,high,m,gonogo,58,,54,54,177.45957070764598,177.95958337952106,,8,,1,0.342212263353,1.0,15.0,,89,1.0
