stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,nogo,12,122,1,actual,low,w,gonogo,58,,54,54,43.92292235890636,44.422934262849594,37.9199084856,1,,,,1.0,19.0,,1,1.0
m,nogo,12,122,2,actual,low,w,gonogo,58,,54,54,45.42233829774705,45.92234943369476,,1,,,,1.0,19.0,,2,1.0
m,nogo,12,122,3,actual,low,w,gonogo,58,,54,54,46.92246284114299,47.422472697093326,,1,,,,1.0,19.0,,3,1.0
w,go,11,122,4,actual,low,w,gonogo,58,,54,54,48.42253490479197,48.9225437367495,,1,,1,0.367246085716,1.0,15.0,,4,1.0
w,go,11,122,5,actual,low,w,gonogo,58,,54,54,49.92257471259654,50.42258610454155,,1,,1,0.308916769431,1.0,15.0,,5,1.0
w,go,11,122,6,actual,low,w,gonogo,58,,54,54,51.42269976799071,51.922709879941976,,1,,1,0.317240056942,1.0,15.0,,6,1.0
w,go,11,122,7,actual,low,w,gonogo,58,,54,54,52.922777207611944,53.42278885555788,,1,,1,0.325546448541,1.0,15.0,,7,1.0
w,go,11,122,8,actual,low,w,gonogo,58,,54,54,54.422798583509575,54.922807159466174,,1,,1,0.3255346726,1.0,15.0,,8,1.0
w,go,11,122,9,actual,low,w,gonogo,58,,54,54,55.92193906768807,56.4219512276286,,1,,1,0.308814625925,1.0,15.0,,9,1.0
w,go,11,122,10,actual,low,w,gonogo,58,,54,54,57.422012411334435,57.92202124328833,,1,,1,0.342282623136,1.0,15.0,,10,1.0
w,go,11,122,11,actual,low,w,gonogo,58,,54,54,58.92204761116227,59.42205797911083,,1,,1,0.350534231002,1.0,15.0,,11,1.0
w,go,11,122,12,actual,low,w,gonogo,58,,54,54,60.42217061856354,60.92218201050855,,1,,1,0.342172287674,1.0,15.0,,12,1.0
w,go,11,122,1,actual,high,w,gonogo,58,,54,54,61.934772541266284,62.43478342121307,,2,,1,0.358921262206,1.0,15.0,,13,1.0
m,nogo,12,122,2,actual,high,w,gonogo,58,,54,54,63.434306239534635,63.934316351485904,,2,,,,1.0,19.0,,14,1.0
m,nogo,12,122,3,actual,high,w,gonogo,58,,54,54,64.93338502801635,65.43339616396042,,2,,,,1.0,19.0,,15,1.0
m,nogo,12,122,4,actual,high,w,gonogo,58,,54,54,66.43245972051591,66.93247008846811,,2,,,,1.0,19.0,,16,1.0
m,nogo,12,122,5,actual,high,w,gonogo,58,,54,54,67.93147758129271,68.43148666925117,,2,,,,1.0,19.0,,17,1.0
w,go,11,122,6,actual,high,w,gonogo,58,,54,54,69.43064008136935,69.93065019331698,,2,,1,0.367221509834,1.0,15.0,,18,1.0
w,go,11,122,7,actual,high,w,gonogo,58,,54,54,70.9296948059673,71.42970235792745,,2,,1,0.392227212207,1.0,15.0,,19,1.0
w,go,11,122,8,actual,high,w,gonogo,58,,54,54,72.42872085870113,72.92872969065866,,2,,1,0.392138892636,1.0,15.0,,20,1.0
w,go,11,122,9,actual,high,w,gonogo,58,,54,54,73.92879138635908,74.4288025223068,,2,,1,0.317246968913,1.0,15.0,,21,1.0
m,nogo,12,122,10,actual,high,w,gonogo,58,,54,54,75.42891592975502,75.92892860169377,,2,,,,1.0,19.0,,22,1.0
w,go,11,122,11,actual,high,w,gonogo,58,,54,54,76.92895266557389,77.42896226552693,,2,,,,1.0,18.0,,23,0.0
m,nogo,12,122,12,actual,high,w,gonogo,58,,54,54,78.42907208899487,78.92908220094614,,2,,,,1.0,19.0,,24,1.0
w,go,11,122,1,actual,low,w,gonogo,58,,54,54,79.97447282816574,80.47448396410982,,3,,1,0.342241151342,1.0,15.0,,25,1.0
w,go,11,122,2,actual,low,w,gonogo,58,,54,54,81.47419570951388,81.97420402947319,,3,,1,0.358905646281,1.0,15.0,,26,1.0
w,go,11,122,3,actual,low,w,gonogo,58,,54,54,82.97427724511726,83.47428940505779,,3,,1,0.383918516622,1.0,15.0,,27,1.0
m,nogo,12,122,4,actual,low,w,gonogo,58,,54,54,84.47434956476354,84.97435993271574,,3,,,,1.0,19.0,,28,1.0
w,go,11,122,5,actual,low,w,gonogo,58,,54,54,85.97442546839738,86.47443583634595,,3,,1,0.317241080938,1.0,15.0,,29,1.0
w,go,11,122,6,actual,low,w,gonogo,58,,54,54,87.47450623600162,87.97451967593588,,3,,1,0.35891435024,1.0,15.0,,30,1.0
w,go,11,122,7,actual,low,w,gonogo,58,,54,54,88.97458085963808,89.47459353157683,,3,,1,0.342257279262,1.0,15.0,,31,1.0
w,go,11,122,8,actual,low,w,gonogo,58,,54,54,90.47466521122988,90.97467327519189,,3,,1,0.342144383809,1.0,15.0,,32,1.0
w,go,11,122,9,actual,low,w,gonogo,58,,54,54,91.97472473093876,92.47473561088555,,3,,1,0.350560086874,1.0,15.0,,33,1.0
w,go,11,122,10,actual,low,w,gonogo,58,,54,54,93.47381785535254,93.97382745530558,,3,,1,0.325552080514,1.0,15.0,,34,1.0
w,go,11,122,11,actual,low,w,gonogo,58,,54,54,94.97391526287902,95.47392588682487,,3,,1,0.325499600771,1.0,15.0,,35,1.0
m,nogo,12,122,12,actual,low,w,gonogo,58,,54,54,96.47404031826954,96.97404863822885,,3,,,,1.0,19.0,,36,1.0
w,go,11,122,1,actual,high,w,gonogo,58,,54,54,97.98519226402641,98.48520083998301,,4,,1,0.325607632247,1.0,15.0,,37,1.0
m,nogo,12,122,2,actual,high,w,gonogo,58,,54,54,99.48415687706074,99.98416903700127,,4,,,,1.0,19.0,,38,1.0
m,nogo,12,122,3,actual,high,w,gonogo,58,,54,54,100.98318548978568,101.48319867372265,,4,,,,1.0,19.0,,39,1.0
m,nogo,12,122,4,actual,high,w,gonogo,58,,54,54,102.48226171827991,102.98227029424015,,4,,,,1.0,19.0,,40,1.0
m,nogo,12,122,5,actual,high,w,gonogo,58,,54,54,103.98139093851569,104.48139977047322,,4,,,,1.0,19.0,,41,1.0
w,go,11,122,6,actual,high,w,gonogo,58,,54,54,105.48042927919232,105.98043811114985,,4,,1,0.358894638339,1.0,15.0,,42,1.0
