stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,103,1,actual,low,m,gonogo,58,,54,54,59.880302200635924,60.38030975257789,55.5505628246,1,,,,1.0,18.0,,1,0.0
m,go,11,103,2,actual,low,m,gonogo,58,,54,54,61.380010234803194,61.880020346729,,1,,1,0.275585282052,1.0,15.0,,2,1.0
m,go,11,103,3,actual,low,m,gonogo,58,,54,54,62.88005925843754,63.38007013835886,,1,,1,0.23375416861,1.0,15.0,,3,1.0
m,go,11,103,4,actual,low,m,gonogo,58,,54,54,64.37914265724248,64.87915123318089,,1,,1,0.29226739821,1.0,15.0,,4,1.0
m,go,11,103,5,actual,low,m,gonogo,58,,54,54,65.87822298407264,66.37823232800292,,1,,1,0.225498229902,1.0,15.0,,5,1.0
m,go,11,103,6,actual,low,m,gonogo,58,,54,54,67.3773138068209,67.87732289475389,,1,,1,0.200550447113,1.0,15.0,,6,1.0
m,go,11,103,7,actual,low,m,gonogo,58,,54,54,68.8763675098453,69.37637403779809,,1,,1,0.258849662303,1.0,15.0,,7,1.0
w,nogo,12,103,8,actual,low,m,gonogo,58,,54,54,70.37544988465743,70.87545846059584,,1,,,,1.0,19.0,,8,1.0
m,go,11,103,9,actual,low,m,gonogo,58,,54,54,71.87450128370256,72.37451395560856,,1,,1,0.22554558955,1.0,15.0,,9,1.0
m,go,11,103,10,actual,low,m,gonogo,58,,54,54,73.37360029838965,73.87361194630284,,1,,1,0.250722234639,1.0,15.0,,10,1.0
w,nogo,12,103,11,actual,low,m,gonogo,58,,54,54,74.87264478548241,75.37265540940643,,1,,1,0.225624180966,1.0,16.0,,11,0.0
w,nogo,12,103,12,actual,low,m,gonogo,58,,54,54,76.37173176826036,76.87174111219429,,1,,1,0.225524597703,1.0,16.0,,12,0.0
m,go,11,103,1,actual,high,m,gonogo,58,,54,54,77.88282890187838,78.38283850180596,,2,,1,0.342208531445,1.0,15.0,,13,1.0
w,nogo,12,103,2,actual,high,m,gonogo,58,,54,54,79.38184778916184,79.88185969307233,,2,,1,0.250628539336,1.0,16.0,,14,0.0
m,go,11,103,3,actual,high,m,gonogo,58,,54,54,80.88091122011247,81.3809231240266,,2,,1,0.233858103838,1.0,15.0,,15,1.0
m,go,11,103,4,actual,high,m,gonogo,58,,54,54,82.38001049080049,82.8800231627065,,2,,1,0.325609102678,1.0,15.0,,16,1.0
m,go,11,103,5,actual,high,m,gonogo,58,,54,54,83.87907545774215,84.37908480167243,,2,,1,0.267174976496,1.0,15.0,,17,1.0
w,nogo,12,103,6,actual,high,m,gonogo,58,,54,54,85.37816781648144,85.87817613641892,,2,,,,1.0,19.0,,18,1.0
m,go,11,103,7,actual,high,m,gonogo,58,,54,54,86.8772107675868,87.3772224155,,2,,1,0.225465718144,1.0,15.0,,19,1.0
m,go,11,103,8,actual,high,m,gonogo,58,,54,54,88.37631720622085,88.87632603815291,,2,,1,0.325624718564,1.0,15.0,,20,1.0
w,nogo,12,103,9,actual,high,m,gonogo,58,,54,54,89.87536655727672,90.37537820518992,,2,,,,1.0,19.0,,21,1.0
w,nogo,12,103,10,actual,high,m,gonogo,58,,54,54,91.37444662810594,91.87445827601914,,2,,1,0.217208755443,1.0,16.0,,22,0.0
w,nogo,12,103,11,actual,high,m,gonogo,58,,54,54,92.87351901899456,93.37353143489963,,2,,,,1.0,19.0,,23,1.0
w,nogo,12,103,12,actual,high,m,gonogo,58,,54,54,94.37257784197936,94.87258795390517,,2,,,,1.0,19.0,,24,1.0
w,nogo,12,103,1,actual,low,m,gonogo,58,,54,54,95.91669053848818,96.41670218640138,,3,,,,1.0,19.0,,25,1.0
m,go,11,103,2,actual,low,m,gonogo,58,,54,54,97.41574603350091,97.9157579374114,,3,,1,0.250607291491,1.0,15.0,,26,1.0
m,go,11,103,3,actual,low,m,gonogo,58,,54,54,98.91482815231575,99.41483928823072,,3,,,,1.0,18.0,,27,0.0
m,go,11,103,4,actual,low,m,gonogo,58,,54,54,100.41391615908651,100.9139270390042,,3,,1,0.258951037547,1.0,15.0,,28,1.0
m,go,11,103,5,actual,low,m,gonogo,58,,54,54,101.91296064617927,102.41296845412216,,3,,1,0.283852740675,1.0,15.0,,29,1.0
m,go,11,103,6,actual,low,m,gonogo,58,,54,54,103.41205966086636,103.91206746880925,,3,,1,0.250587323641,1.0,15.0,,30,1.0
w,nogo,12,103,7,actual,low,m,gonogo,58,,54,54,104.91213530830646,105.41214311624935,,3,,,,1.0,19.0,,31,1.0
m,go,11,103,8,actual,low,m,gonogo,58,,54,54,106.41219124388954,106.91220289180274,,3,,1,0.433947498372,1.0,15.0,,32,1.0
m,go,11,103,9,actual,low,m,gonogo,58,,54,54,107.91228148322261,108.4122923631403,,3,,1,0.317179853257,1.0,15.0,,33,1.0
m,go,11,103,10,actual,low,m,gonogo,58,,54,54,109.41235585066897,109.91236391460916,,3,,1,0.267274303755,1.0,15.0,,34,1.0
m,go,11,103,11,actual,low,m,gonogo,58,,54,54,110.91142772955936,111.41144014546808,,3,,,,1.0,18.0,,35,0.0
w,nogo,12,103,12,actual,low,m,gonogo,58,,54,54,112.41149313707501,112.91150222500801,,3,,1,0.250617787417,1.0,16.0,,36,0.0
m,go,11,103,1,actual,high,m,gonogo,58,,54,54,113.92182560436413,114.42183469229713,,4,,1,0.108872663728,1.0,15.0,,37,1.0
w,nogo,12,103,2,actual,high,m,gonogo,58,,54,54,115.42062330929184,115.92063239722484,,4,,,,1.0,19.0,,38,1.0
m,go,11,103,3,actual,high,m,gonogo,58,,54,54,116.91969032421912,117.4197024841269,,4,,1,0.250529724068,1.0,15.0,,39,1.0
m,go,11,103,4,actual,high,m,gonogo,58,,54,54,118.41876911505824,118.91878204296154,,4,,1,0.30059399239,1.0,15.0,,40,1.0
w,nogo,12,103,5,actual,high,m,gonogo,58,,54,54,119.91782230608442,120.41783062602553,,4,,1,0.242190585977,1.0,16.0,,41,0.0
w,nogo,12,103,6,actual,high,m,gonogo,58,,54,54,121.41691415282912,121.91692452075222,,4,,,,1.0,19.0,,42,1.0
w,nogo,12,103,7,actual,high,m,gonogo,58,,54,54,122.91597092783195,123.41598334373703,,4,,,,1.0,19.0,,43,1.0
w,nogo,12,103,8,actual,high,m,gonogo,58,,54,54,124.41506840653165,124.91508107843765,,4,,,,1.0,19.0,,44,1.0
