stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
w,go,11,118,1,actual,low,w,gonogo,58,,54,54,39.59875984597966,40.09878224575732,33.5924871406,1,,1,0.339821759222,1.0,15.0,,1,1.0
w,go,11,118,2,actual,low,w,gonogo,58,,54,54,41.09786731089116,41.59787870277796,,1,,1,0.317261472461,1.0,15.0,,2,1.0
m,nogo,12,118,3,actual,low,w,gonogo,58,,54,54,42.59691743237636,43.096928312264936,,1,,,,1.0,19.0,,3,1.0
w,go,11,118,4,actual,low,w,gonogo,58,,54,54,44.09597856174878,44.595989441640995,,1,,1,0.30893643558,1.0,15.0,,4,1.0
w,go,11,118,5,actual,low,w,gonogo,58,,54,54,45.59505146700394,46.09506004292052,,1,,1,0.317216928906,1.0,15.0,,5,1.0
w,go,11,118,6,actual,low,w,gonogo,58,,54,54,47.095147338048264,47.59515924192965,,1,,1,0.317257120503,1.0,15.0,,6,1.0
w,go,11,118,7,actual,low,w,gonogo,58,,54,54,48.5952378331458,49.09524999302448,,1,,1,0.31717673731,1.0,15.0,,7,1.0
w,go,11,118,8,actual,low,w,gonogo,58,,54,54,50.09524845703709,50.59525780094555,,1,,1,0.300614470667,1.0,15.0,,8,1.0
w,go,11,118,9,actual,low,w,gonogo,58,,54,54,51.595319240332174,52.09533012022439,,1,,1,0.28388631768,1.0,15.0,,9,1.0
w,go,11,118,10,actual,low,w,gonogo,58,,54,54,53.095389255631744,53.59539936753208,,1,,1,0.34228471063,1.0,15.0,,10,1.0
w,go,11,118,11,actual,low,w,gonogo,58,,54,54,54.59552173431075,55.095533382194844,,1,,1,0.358918656555,1.0,15.0,,11,1.0
w,go,11,118,12,actual,low,w,gonogo,58,,54,54,56.09553466218131,56.59554784604916,,1,,1,0.433948947455,1.0,15.0,,12,1.0
w,go,11,118,1,actual,high,w,gonogo,58,,54,54,57.6075804939137,58.10759726174729,,2,,1,0.425581159001,1.0,15.0,,13,1.0
m,nogo,12,118,2,actual,high,w,gonogo,58,,54,54,59.10662677543587,59.606638423319964,,2,,,,1.0,19.0,,14,1.0
w,go,11,118,3,actual,high,w,gonogo,58,,54,54,60.60574140827521,61.1057494721972,,2,,1,0.308890612036,1.0,15.0,,15,1.0
w,go,11,118,4,actual,high,w,gonogo,58,,54,54,62.104773865936295,62.60478474582851,,2,,1,0.317188257191,1.0,15.0,,16,1.0
m,nogo,12,118,5,actual,high,w,gonogo,58,,54,54,63.603875954901014,64.10388965076345,,2,,,,1.0,19.0,,17,1.0
m,nogo,12,118,6,actual,high,w,gonogo,58,,54,54,65.10291225252149,65.60292159642995,,2,,,,1.0,19.0,,18,1.0
w,go,11,118,7,actual,high,w,gonogo,58,,54,54,66.60199462968376,67.10200499758139,,2,,1,0.375556954437,1.0,15.0,,19,1.0
m,nogo,12,118,8,actual,high,w,gonogo,58,,54,54,68.10106855893173,68.60108046281312,,2,,,,1.0,19.0,,20,1.0
m,nogo,12,118,9,actual,high,w,gonogo,58,,54,54,69.6001330162726,70.10014364016388,,2,,,,1.0,19.0,,21,1.0
w,go,11,118,10,actual,high,w,gonogo,58,,54,54,71.09916880189849,71.5991796817907,,2,,1,0.383919366948,1.0,15.0,,22,1.0
w,go,11,118,11,actual,high,w,gonogo,58,,54,54,72.59828394673241,73.09829277864264,,2,,,,1.0,18.0,,23,0.0
m,nogo,12,118,12,actual,high,w,gonogo,58,,54,54,74.09732126834206,74.59733291622615,,2,,,,1.0,19.0,,24,1.0
w,go,11,118,1,actual,low,w,gonogo,58,,54,54,75.64129970926297,76.14131058915518,,3,,1,0.300565575155,1.0,15.0,,25,1.0
w,go,11,118,2,actual,low,w,gonogo,58,,54,54,77.14053798886744,77.64054630878309,,3,,1,0.333890554437,1.0,15.0,,26,1.0
w,go,11,118,3,actual,low,w,gonogo,58,,54,54,78.64058803636726,79.14059661228384,,3,,1,0.292243610238,1.0,15.0,,27,1.0
w,go,11,118,4,actual,low,w,gonogo,58,,54,54,80.14067648348646,80.64068480340211,,3,,1,0.283827694264,1.0,15.0,,28,1.0
m,nogo,12,118,5,actual,low,w,gonogo,58,,54,54,81.64073702687892,82.14075865866471,,3,,,,1.0,19.0,,29,1.0
m,nogo,12,118,6,actual,low,w,gonogo,58,,54,54,83.14082547399812,83.64083584189575,,3,,,,1.0,19.0,,30,1.0
w,go,11,118,7,actual,low,w,gonogo,58,,54,54,84.64088140943932,85.14089305732341,,3,,1,0.300580935,1.0,15.0,,31,1.0
w,go,11,118,8,actual,low,w,gonogo,58,,54,54,86.14095654468838,86.6409671685833,,3,,,,1.0,18.0,,32,0.0
w,go,11,118,9,actual,low,w,gonogo,58,,54,54,87.64102195203668,88.14103001595504,,3,,1,0.267250579767,1.0,15.0,,33,1.0
w,go,11,118,10,actual,low,w,gonogo,58,,54,54,89.1410819834382,89.64109132734302,,3,,1,0.275518529223,1.0,15.0,,34,1.0
m,nogo,12,118,11,actual,low,w,gonogo,58,,54,54,90.64116172663853,91.14117439851543,,3,,,,1.0,19.0,,35,1.0
w,go,11,118,12,actual,low,w,gonogo,58,,54,54,92.14123660589394,92.64124722978522,,3,,,,1.0,18.0,,36,0.0
m,nogo,12,118,1,actual,high,w,gonogo,58,,54,54,93.65236571077912,94.15237531068487,,4,,,,1.0,19.0,,37,1.0
w,go,11,118,2,actual,high,w,gonogo,58,,54,54,95.15131573726103,95.65132661715325,,4,,1,0.283968748856,1.0,15.0,,38,1.0
m,nogo,12,118,3,actual,high,w,gonogo,58,,54,54,96.6503440989618,97.15035472285672,,4,,,,1.0,19.0,,39,1.0
m,nogo,12,118,4,actual,high,w,gonogo,58,,54,54,98.14944644392745,98.64946039578717,,4,,,,1.0,19.0,,40,1.0
w,go,11,118,5,actual,high,w,gonogo,58,,54,54,99.6485098772755,100.14852306114335,,4,,1,0.325505102155,1.0,15.0,,41,1.0
w,go,11,118,6,actual,high,w,gonogo,58,,54,54,101.14760761428624,101.64761849417482,,4,,1,0.383922182918,1.0,15.0,,42,1.0
w,go,11,118,7,actual,high,w,gonogo,58,,54,54,102.64766918167152,103.14768210954207,,4,,1,0.350541652191,1.0,15.0,,43,1.0
w,go,11,118,8,actual,high,w,gonogo,58,,54,54,104.14772767708564,104.64773830098056,,4,,1,0.267206292214,1.0,15.0,,44,1.0
w,go,11,118,9,actual,high,w,gonogo,58,,54,54,105.64694394091202,106.14695558879612,,4,,1,0.250478139227,1.0,15.0,,45,1.0
m,nogo,12,118,10,actual,high,w,gonogo,58,,54,54,107.14686445370535,107.64687712557861,,4,,,,1.0,19.0,,46,1.0
m,nogo,12,118,11,actual,high,w,gonogo,58,,54,54,108.64694086894087,109.14695328481685,,4,,,,1.0,19.0,,47,1.0
m,nogo,12,118,12,actual,high,w,gonogo,58,,54,54,110.14701421220889,110.64702381211464,,4,,,,1.0,19.0,,48,1.0
w,go,11,118,1,actual,low,w,gonogo,58,,54,54,111.69087361431593,112.19088705418108,,5,,1,0.350511188495,1.0,15.0,,49,1.0
w,go,11,118,2,actual,low,w,gonogo,58,,54,54,113.19021378090474,113.69022747676718,,5,,1,0.35884723327,1.0,15.0,,50,1.0
m,nogo,12,118,3,actual,low,w,gonogo,58,,54,54,114.68923497467767,115.18924508657437,,5,,,,1.0,19.0,,51,1.0
w,go,11,118,4,actual,low,w,gonogo,58,,54,54,116.18833373567395,116.68834461556617,,5,,1,0.292169882978,1.0,15.0,,52,1.0
w,go,11,118,5,actual,low,w,gonogo,58,,54,54,117.68739076908969,118.18740420895483,,5,,1,0.300555079259,1.0,15.0,,53,1.0
m,nogo,12,118,6,actual,low,w,gonogo,58,,54,54,119.18645983438546,119.68647404224248,,5,,,,1.0,19.0,,54,1.0
w,go,11,118,7,actual,low,w,gonogo,58,,54,54,120.68551302783817,121.18552313973487,,5,,1,0.342218407292,1.0,15.0,,55,1.0
w,go,11,118,8,actual,low,w,gonogo,58,,54,54,122.18465351641862,122.6846654203,,5,,1,0.358928896454,1.0,15.0,,56,1.0
m,nogo,12,118,9,actual,low,w,gonogo,58,,54,54,123.68367368620238,124.18368507808555,,5,,,,1.0,19.0,,57,1.0
w,go,11,118,10,actual,low,w,gonogo,58,,54,54,125.18273660755585,125.6827597753254,,5,,1,0.325602125187,1.0,15.0,,58,1.0
w,go,11,118,11,actual,low,w,gonogo,58,,54,54,126.6818292246171,127.18183856852193,,5,,1,0.333875450589,1.0,15.0,,59,1.0
w,go,11,118,12,actual,low,w,gonogo,58,,54,54,128.18086398625383,128.6808845940468,,5,,1,0.325601101198,1.0,15.0,,60,1.0
w,go,11,118,1,actual,high,w,gonogo,58,,54,54,129.69335525354109,130.1933666454279,,6,,1,0.308892660018,1.0,15.0,,61,1.0
w,go,11,118,2,actual,high,w,gonogo,58,,54,54,131.19299698511531,131.69301989688756,,6,,1,0.283886829671,1.0,15.0,,62,1.0
w,go,11,118,3,actual,high,w,gonogo,58,,54,54,132.6930598324907,133.1930696883901,,6,,1,0.35055470806,1.0,15.0,,63,1.0
w,go,11,118,4,actual,high,w,gonogo,58,,54,54,134.1931190958967,134.6931304877835,,6,,1,0.267296915306,1.0,15.0,,64,1.0
m,nogo,12,118,5,actual,high,w,gonogo,58,,54,54,135.69319474314398,136.19320664702536,,6,,,,1.0,19.0,,65,1.0
m,nogo,12,118,6,actual,high,w,gonogo,58,,54,54,137.19327371835243,137.69328511023923,,6,,,,1.0,19.0,,66,1.0
w,go,11,118,7,actual,high,w,gonogo,58,,54,54,138.69334117367907,139.19335410155327,,6,,1,0.300533575471,1.0,15.0,,67,1.0
m,nogo,12,118,8,actual,high,w,gonogo,58,,54,54,140.19339838911037,140.6934123409701,,6,,,,1.0,19.0,,68,1.0
w,go,11,118,9,actual,high,w,gonogo,58,,54,54,141.69347787631705,142.19348926820385,,6,,1,0.275531841089,1.0,15.0,,69,1.0
m,nogo,12,118,10,actual,high,w,gonogo,58,,54,54,143.19362750682194,143.69363889870874,,6,,,,1.0,19.0,,70,1.0
m,nogo,12,118,11,actual,high,w,gonogo,58,,54,54,144.69366168248234,145.19367358636373,,6,,,,1.0,19.0,,71,1.0
m,nogo,12,118,12,actual,high,w,gonogo,58,,54,54,146.19367921830417,146.693702642071,,6,,,,1.0,19.0,,72,1.0
w,go,11,118,1,actual,low,w,gonogo,58,,54,54,147.73973405449578,148.23974263040873,,7,,1,0.275563072777,1.0,15.0,,73,1.0
m,nogo,12,118,2,actual,low,w,gonogo,58,,54,54,149.2388573912467,149.73886775914434,,7,,,,1.0,19.0,,74,1.0
m,nogo,12,118,3,actual,low,w,gonogo,58,,54,54,150.73793132049104,151.23794271237784,,7,,,,1.0,19.0,,75,1.0
w,go,11,118,4,actual,low,w,gonogo,58,,54,54,152.2369653141359,152.73698745791626,,7,,1,0.292191642759,1.0,15.0,,76,1.0
w,go,11,118,5,actual,low,w,gonogo,58,,54,54,153.73606586711685,154.2361146346302,,7,,1,0.367191469959,1.0,15.0,,77,1.0
w,go,11,118,6,actual,low,w,gonogo,58,,54,54,155.23517384402294,155.73519009986194,,7,,1,0.317206945005,1.0,15.0,,78,1.0
w,go,11,118,7,actual,low,w,gonogo,58,,54,54,156.73421833356406,157.2342320294265,,7,,1,0.283910125443,1.0,15.0,,79,1.0
