stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,162,1,actual,low,m,gonogo,58,,54,54,82.0124335398632,82.51244160378155,76.0090449017,1,,1,0.408802574515,1.0,15.0,,1,1.0
w,nogo,12,162,2,actual,low,m,gonogo,58,,54,54,83.51282841592001,84.01283699183477,,1,,,,1.0,19.0,,2,1.0
m,go,11,162,3,actual,low,m,gonogo,58,,54,54,85.01284287977614,85.51285427166295,,1,,1,0.258814951991,1.0,15.0,,3,1.0
m,go,11,162,4,actual,low,m,gonogo,58,,54,54,86.51285222368278,87.01286156758943,,1,,,,1.0,18.0,,4,0.0
m,go,11,162,5,actual,low,m,gonogo,58,,54,54,88.0128625915786,88.51287167948794,,1,,1,0.317182881246,1.0,15.0,,5,1.0
m,go,11,162,6,actual,low,m,gonogo,58,,54,54,89.51284812772428,90.0128584956201,,1,,1,0.34218845559,1.0,15.0,,6,1.0
m,go,11,162,7,actual,low,m,gonogo,58,,54,54,91.01287718343337,91.5128878073283,,1,,1,0.333869306649,1.0,15.0,,7,1.0
w,nogo,12,162,8,actual,low,m,gonogo,58,,54,54,92.51287142349065,93.0128805114,,1,,,,1.0,19.0,,8,1.0
m,go,11,162,9,actual,low,m,gonogo,58,,54,54,94.01287769542796,94.51288755132919,,1,,1,0.258880999332,1.0,15.0,,9,1.0
m,go,11,162,10,actual,low,m,gonogo,58,,54,54,95.51288217538422,96.01289177528815,,1,,1,0.308855540387,1.0,15.0,,10,1.0
w,nogo,12,162,11,actual,low,m,gonogo,58,,54,54,97.01291199908519,97.51292134299183,,1,,,,1.0,19.0,,11,1.0
m,go,11,162,12,actual,low,m,gonogo,58,,54,54,98.51291596704687,99.01292710293455,,1,,1,0.367161262262,1.0,15.0,,12,1.0
w,nogo,12,162,1,actual,high,m,gonogo,58,,54,54,100.02529715543278,100.52531929921133,,2,,,,1.0,19.0,,13,1.0
w,nogo,12,162,2,actual,high,m,gonogo,58,,54,54,101.52538867451949,102.02539981040718,,2,,,,1.0,19.0,,14,1.0
m,go,11,162,3,actual,high,m,gonogo,58,,54,54,103.02538752252985,103.52539942641124,,2,,1,0.283849198051,1.0,15.0,,15,1.0
m,go,11,162,4,actual,high,m,gonogo,58,,54,54,104.52539814642478,105.0254082583233,,2,,1,0.358849025251,1.0,15.0,,16,1.0
m,go,11,162,5,actual,high,m,gonogo,58,,54,54,106.0254123542818,106.52542425816318,,2,,1,0.43389621198,1.0,15.0,,17,1.0
m,go,11,162,6,actual,high,m,gonogo,58,,54,54,107.52540864231923,108.0254210581952,,2,,1,0.31714550562,1.0,15.0,,18,1.0
m,go,11,162,7,actual,high,m,gonogo,58,,54,54,109.02542669013928,109.52543501005675,,2,,1,0.408907533467,1.0,15.0,,19,1.0
m,go,11,162,8,actual,high,m,gonogo,58,,54,54,110.52542451416048,111.02543334607253,,2,,1,0.267143060842,1.0,15.0,,20,1.0
w,nogo,12,162,9,actual,high,m,gonogo,58,,54,54,112.02542566615011,112.52543577804863,,2,,,,1.0,19.0,,21,1.0
w,nogo,12,162,10,actual,high,m,gonogo,58,,54,54,113.52544013000443,114.02544896191648,,2,,1,0.225466164946,1.0,16.0,,22,0.0
w,nogo,12,162,11,actual,high,m,gonogo,58,,54,54,115.02545612984613,115.52546777772841,,2,,1,0.242124942624,1.0,16.0,,23,0.0
w,nogo,12,162,12,actual,high,m,gonogo,58,,54,54,116.52545600184567,117.02546432176314,,2,,,,1.0,19.0,,24,1.0
