stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,111,1,actual,low,m,gonogo,58,,54,54,29.56948274431852,30.069492984166573,23.5621305335,1,,,,1.0,18.0,,1,0.0
m,go,11,111,2,actual,low,m,gonogo,58,,54,54,31.069438968967006,31.56944639285939,,1,,1,0.342268198001,1.0,15.0,,2,1.0
m,go,11,111,3,actual,low,m,gonogo,58,,54,54,32.568480775196804,33.06849357500687,,1,,1,0.333896866301,1.0,15.0,,3,1.0
m,go,11,111,4,actual,low,m,gonogo,58,,54,54,34.06755176499064,34.56756021286492,,1,,,,1.0,18.0,,4,0.0
w,nogo,12,111,5,actual,low,m,gonogo,58,,54,54,35.56663299463253,36.066641954497754,,1,,,,1.0,19.0,,5,1.0
m,go,11,111,6,actual,low,m,gonogo,58,,54,54,37.06571627224184,37.56572446412247,,1,,1,0.375637302535,1.0,15.0,,6,1.0
m,go,11,111,7,actual,low,m,gonogo,58,,54,54,38.56475244655303,39.0647611504246,,1,,1,0.408945735973,1.0,15.0,,7,1.0
m,go,11,111,8,actual,low,m,gonogo,58,,54,54,40.06381166052233,40.56381985240296,,1,,1,0.41726100451,1.0,15.0,,8,1.0
m,go,11,111,9,actual,low,m,gonogo,58,,54,54,41.562878554377676,42.06289135418774,,1,,1,0.400609987744,1.0,15.0,,9,1.0
m,go,11,111,10,actual,low,m,gonogo,58,,54,54,43.06194340026195,43.561954408098245,,1,,1,0.400562116454,1.0,15.0,,10,1.0
w,nogo,12,111,11,actual,low,m,gonogo,58,,54,54,44.56098418250622,45.06099211838591,,1,,,,1.0,19.0,,11,1.0
w,nogo,12,111,12,actual,low,m,gonogo,58,,54,54,46.06006106021232,46.56007514000157,,1,,,,1.0,19.0,,12,1.0
m,go,11,111,1,actual,high,m,gonogo,58,,54,54,47.571044577129214,48.0710527690062,,2,,1,0.38382406098,1.0,15.0,,13,1.0
m,go,11,111,2,actual,high,m,gonogo,58,,54,54,49.070154734341486,49.57016369420671,,2,,1,0.325614109282,1.0,15.0,,14,1.0
m,go,11,111,3,actual,high,m,gonogo,58,,54,54,50.56919782055047,51.06920908438042,,2,,1,0.392231232152,1.0,15.0,,15,1.0
w,nogo,12,111,4,actual,high,m,gonogo,58,,54,54,52.06828289013356,52.56829159400513,,2,,,,1.0,19.0,,16,1.0
w,nogo,12,111,5,actual,high,m,gonogo,58,,54,54,53.56737205565878,54.06738075953035,,2,,,,1.0,19.0,,17,1.0
m,go,11,111,6,actual,high,m,gonogo,58,,54,54,55.06641181391751,55.56642026179179,,2,,1,0.342257190165,1.0,15.0,,18,1.0
m,go,11,111,7,actual,high,m,gonogo,58,,54,54,56.56546232401524,57.06547307585424,,2,,1,0.417206221322,1.0,15.0,,19,1.0
w,nogo,12,111,8,actual,high,m,gonogo,58,,54,54,58.06452819388505,58.56454099369512,,2,,,,1.0,19.0,,20,1.0
w,nogo,12,111,9,actual,high,m,gonogo,58,,54,54,59.563596623716876,60.063605839579395,,2,,,,1.0,19.0,,21,1.0
m,go,11,111,10,actual,high,m,gonogo,58,,54,54,61.062655325691594,61.562664797551406,,2,,1,0.350494635855,1.0,15.0,,22,1.0
w,nogo,12,111,11,actual,high,m,gonogo,58,,54,54,62.56170685977486,63.06171786761115,,2,,,,1.0,19.0,,23,1.0
w,nogo,12,111,12,actual,high,m,gonogo,58,,54,54,64.06077989753976,64.560791417367,,2,,,,1.0,19.0,,24,1.0
w,nogo,12,111,1,actual,low,m,gonogo,58,,54,54,65.60531222832287,66.10532298016187,,3,,,,1.0,19.0,,25,1.0
m,go,11,111,2,actual,low,m,gonogo,58,,54,54,67.10493437793411,67.6049453857704,,3,,1,0.342260774112,1.0,15.0,,26,1.0
m,go,11,111,3,actual,low,m,gonogo,58,,54,54,68.60499786498985,69.10500784884061,,3,,1,0.342250278267,1.0,15.0,,27,1.0
m,go,11,111,4,actual,low,m,gonogo,58,,54,54,70.10405170303784,70.60406322286872,,3,,1,0.383920571549,1.0,15.0,,28,1.0
m,go,11,111,5,actual,low,m,gonogo,58,,54,54,71.60409957432785,72.10410827819942,,3,,1,0.333893026356,1.0,15.0,,29,1.0
m,go,11,111,6,actual,low,m,gonogo,58,,54,54,73.10418046912673,73.6041930129395,,3,,1,0.36728568254,1.0,15.0,,30,1.0
m,go,11,111,7,actual,low,m,gonogo,58,,54,54,74.60423730028197,75.1042480521246,,3,,1,0.375573559482,1.0,15.0,,31,1.0
m,go,11,111,8,actual,low,m,gonogo,58,,54,54,76.10429464343179,76.60430821123009,,3,,,,1.0,18.0,,32,0.0
w,nogo,12,111,9,actual,low,m,gonogo,58,,54,54,77.60436120244412,78.10437016230935,,3,,,,1.0,19.0,,33,1.0
m,go,11,111,10,actual,low,m,gonogo,58,,54,54,79.10442366551433,79.6044326253832,,3,,1,0.358929710612,1.0,15.0,,34,1.0
m,go,11,111,11,actual,low,m,gonogo,58,,54,54,80.60449278448868,81.10450097636931,,3,,1,0.375551031815,1.0,15.0,,35,1.0
w,nogo,12,111,12,actual,low,m,gonogo,58,,54,54,82.10453015993335,82.60454065577869,,3,,,,1.0,19.0,,36,1.0
w,nogo,12,111,1,actual,high,m,gonogo,58,,54,54,83.6155853557866,84.11559585163195,,4,,,,1.0,19.0,,37,1.0
w,nogo,12,111,2,actual,high,m,gonogo,58,,54,54,85.11466300148095,85.61467170535252,,4,,,,1.0,19.0,,38,1.0
w,nogo,12,111,3,actual,high,m,gonogo,58,,54,54,86.61372119146472,87.11372963934264,,4,,,,1.0,19.0,,39,1.0
w,nogo,12,111,4,actual,high,m,gonogo,58,,54,54,88.11275864575873,88.61276888560678,,4,,,,1.0,19.0,,40,1.0
w,nogo,12,111,5,actual,high,m,gonogo,58,,54,54,89.6118385954178,90.11185088323691,,4,,,,1.0,19.0,,41,1.0
m,go,11,111,6,actual,high,m,gonogo,58,,54,54,91.11091521713024,91.61092468899005,,4,,,,1.0,18.0,,42,0.0
m,go,11,111,7,actual,high,m,gonogo,58,,54,54,92.60998313496748,93.10999363081282,,4,,1,0.383916219609,1.0,15.0,,43,1.0
w,nogo,12,111,8,actual,high,m,gonogo,58,,54,54,94.11004457405579,94.61005455791019,,4,,,,1.0,19.0,,44,1.0
m,go,11,111,9,actual,high,m,gonogo,58,,54,54,95.61013135676694,96.11014210860958,,4,,1,0.317267865208,1.0,15.0,,45,1.0
m,go,11,111,10,actual,high,m,gonogo,58,,54,54,97.1101513244721,97.61016079633191,,4,,1,0.383978426686,1.0,15.0,,46,1.0
m,go,11,111,11,actual,high,m,gonogo,58,,54,54,98.61022812333249,99.11023733919501,,4,,1,0.358952238275,1.0,15.0,,47,1.0
m,go,11,111,12,actual,high,m,gonogo,58,,54,54,100.11027241067495,100.61028111454289,,4,,1,0.383948987124,1.0,15.0,,48,1.0
m,go,11,111,1,actual,low,m,gonogo,58,,54,54,101.65583205420262,102.15584306204255,,5,,1,0.39224940788,1.0,15.0,,49,1.0
m,go,11,111,2,actual,low,m,gonogo,58,,54,54,103.155423740267,103.65543500410058,,5,,1,0.392284735357,1.0,15.0,,50,1.0
m,go,11,111,3,actual,low,m,gonogo,58,,54,54,104.6554864593345,105.15549695517984,,5,,,,1.0,18.0,,51,0.0
m,go,11,111,4,actual,low,m,gonogo,58,,54,54,106.15554329049337,106.65555276234954,,5,,1,0.358881839325,1.0,15.0,,52,1.0
m,go,11,111,5,actual,low,m,gonogo,58,,54,54,107.65561240946408,108.15562316130672,,5,,1,0.375560247681,1.0,15.0,,53,1.0
w,nogo,12,111,6,actual,low,m,gonogo,58,,54,54,109.15567461654064,109.65568306441492,,5,,,,1.0,19.0,,54,1.0
m,go,11,111,7,actual,low,m,gonogo,58,,54,54,110.65573528764071,111.15574424750957,,5,,1,0.400552644594,1.0,15.0,,55,1.0
m,go,11,111,8,actual,low,m,gonogo,58,,54,54,112.15578162295424,112.65579032682217,,5,,1,0.408907336547,1.0,15.0,,56,1.0
m,go,11,111,9,actual,low,m,gonogo,58,,54,54,113.65585893380558,114.1558709656274,,5,,1,0.36724267518,1.0,15.0,,57,1.0
m,go,11,111,10,actual,low,m,gonogo,58,,54,54,115.15591192501961,115.65592190887037,,5,,1,0.350610602134,1.0,15.0,,58,1.0
w,nogo,12,111,11,actual,low,m,gonogo,58,,54,54,116.65598360395234,117.15599358780673,,5,,,,1.0,19.0,,59,1.0
w,nogo,12,111,12,actual,low,m,gonogo,58,,54,54,118.15604145909674,118.65605016296468,,5,,,,1.0,19.0,,60,1.0
w,nogo,12,111,1,actual,high,m,gonogo,58,,54,54,119.66885099689898,120.16887224458333,,6,,,,1.0,19.0,,61,1.0
m,go,11,111,2,actual,high,m,gonogo,58,,54,54,121.16818156683803,121.66818975871865,,6,,1,0.40894727195,1.0,15.0,,62,1.0
w,nogo,12,111,3,actual,high,m,gonogo,58,,54,54,122.667222093085,123.16723054095928,,6,,,,1.0,19.0,,63,1.0
w,nogo,12,111,4,actual,high,m,gonogo,58,,54,54,124.1662813070543,124.66628924293764,,6,,,,1.0,19.0,,64,1.0
m,go,11,111,5,actual,high,m,gonogo,58,,54,54,125.66534794491236,126.16536023273147,,6,,1,0.383929531414,1.0,15.0,,65,1.0
m,go,11,111,6,actual,high,m,gonogo,58,,54,54,127.16439384707701,127.66440306294317,,6,,1,0.367282610587,1.0,15.0,,66,1.0
m,go,11,111,7,actual,high,m,gonogo,58,,54,54,128.66347200476594,129.1634850605733,,6,,,,1.0,18.0,,67,0.0
w,nogo,12,111,8,actual,high,m,gonogo,58,,54,54,130.1625235388492,130.66253249871443,,6,,,,1.0,19.0,,68,1.0
m,go,11,111,9,actual,high,m,gonogo,58,,54,54,131.6615935046575,132.16160144054084,,6,,1,0.392247871903,1.0,15.0,,69,1.0
w,nogo,12,111,10,actual,high,m,gonogo,58,,54,54,133.16165033581274,133.6616631356228,,6,,,,1.0,19.0,,70,1.0
m,go,11,111,11,actual,high,m,gonogo,58,,54,54,134.66172303873464,135.16173353457998,,6,,1,0.333921953927,1.0,15.0,,71,1.0
w,nogo,12,111,12,actual,high,m,gonogo,58,,54,54,136.16178345383742,136.66179394968276,,6,,,,1.0,19.0,,72,1.0
m,go,11,111,1,actual,low,m,gonogo,58,,54,54,137.70725145073084,138.20725887461958,,7,,1,0.383875260221,1.0,15.0,,73,1.0
m,go,11,111,2,actual,low,m,gonogo,58,,54,54,139.20692710354342,139.70693478342946,,7,,1,0.375568951549,1.0,15.0,,74,1.0
m,go,11,111,3,actual,low,m,gonogo,58,,54,54,140.70698982261456,141.20699980646532,,7,,1,0.29221582118,1.0,15.0,,75,1.0
m,go,11,111,4,actual,low,m,gonogo,58,,54,54,142.2070469097671,142.70705689361785,,7,,,,1.0,18.0,,76,0.0
m,go,11,111,5,actual,low,m,gonogo,58,,54,54,143.70711116481107,144.20711858870345,,7,,1,0.350541227162,1.0,15.0,,77,1.0
m,go,11,111,6,actual,low,m,gonogo,58,,54,54,145.20717413987586,145.70718693968593,,7,,1,0.433855446114,1.0,15.0,,78,1.0
m,go,11,111,7,actual,low,m,gonogo,58,,54,54,146.70722380313964,147.20723532296688,,7,,1,0.392245311941,1.0,15.0,,79,1.0
w,nogo,12,111,8,actual,low,m,gonogo,58,,54,54,148.20729804203802,148.7073093058716,,7,,,,1.0,19.0,,80,1.0
w,nogo,12,111,9,actual,low,m,gonogo,58,,54,54,149.7073582011435,150.2073679290006,,7,,,,1.0,19.0,,81,1.0
m,go,11,111,10,actual,low,m,gonogo,58,,54,54,151.20740863239553,151.7074186162463,,7,,1,0.392269375585,1.0,15.0,,82,1.0
w,nogo,12,111,11,actual,low,m,gonogo,58,,54,54,152.7074882472116,153.2075005350307,,7,,,,1.0,19.0,,83,1.0
m,go,11,111,12,actual,low,m,gonogo,58,,54,54,154.20754610235235,154.70755455023027,,7,,1,0.342326053142,1.0,15.0,,84,1.0
w,nogo,12,111,1,actual,high,m,gonogo,58,,54,54,155.71895508495436,156.2189653248024,,8,,,,1.0,19.0,,85,1.0
m,go,11,111,2,actual,high,m,gonogo,58,,54,54,157.21865531340518,157.71866504125865,,8,,1,0.392180544903,1.0,15.0,,86,1.0
w,nogo,12,111,3,actual,high,m,gonogo,58,,54,54,158.71770787147034,159.2177209272777,,8,,,,1.0,19.0,,87,1.0
m,go,11,111,4,actual,high,m,gonogo,58,,54,54,160.21677502132297,160.71678628515656,,8,,1,0.333947297549,1.0,15.0,,88,1.0
w,nogo,12,111,5,actual,high,m,gonogo,58,,54,54,161.71582834738,162.21583781923982,,8,,,,1.0,19.0,,89,1.0
m,go,11,111,6,actual,high,m,gonogo,58,,54,54,163.21490804104542,163.71491725690794,,8,,1,0.292248588692,1.0,15.0,,90,1.0
m,go,11,111,7,actual,high,m,gonogo,58,,54,54,164.7139698149731,165.21398210279222,,8,,1,0.417250508664,1.0,15.0,,91,1.0
w,nogo,12,111,8,actual,high,m,gonogo,58,,54,54,166.21302877294875,166.71303747681668,,8,,,,1.0,19.0,,92,1.0
m,go,11,111,9,actual,high,m,gonogo,58,,54,54,167.71311171571506,168.21312144357216,,8,,1,0.308873493846,1.0,15.0,,93,1.0
m,go,11,111,10,actual,high,m,gonogo,58,,54,54,169.21315830702588,169.71316957085583,,8,,1,0.425540177581,1.0,15.0,,94,1.0
w,nogo,12,111,11,actual,high,m,gonogo,58,,54,54,170.7132207700961,171.21323254592062,,8,,,,1.0,19.0,,95,1.0
w,nogo,12,111,12,actual,high,m,gonogo,58,,54,54,172.2132824651817,172.71329270502974,,8,,,,1.0,19.0,,96,1.0
w,nogo,12,111,1,actual,low,m,gonogo,58,,54,54,173.75922661500226,174.25923659885302,,9,,,,1.0,19.0,,97,1.0
m,go,11,111,2,actual,low,m,gonogo,58,,54,54,175.25842227494286,175.75842969883524,,9,,1,0.375546423889,1.0,15.0,,98,1.0
m,go,11,111,3,actual,low,m,gonogo,58,,54,54,176.75847859410715,177.25848704198143,,9,,1,0.325559838089,1.0,15.0,,99,1.0
