stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,111,1,actual,low,m,gonogo,58,,54,54,49.5332021950162,50.033213970840734,43.5278592983,1,,1,0.389262956222,1.0,15.0,,1,1.0
m,go,11,111,2,actual,low,m,gonogo,58,,54,54,51.03221072173619,51.5322204495933,,1,,1,0.300579728992,1.0,15.0,,2,1.0
w,nogo,12,111,3,actual,low,m,gonogo,58,,54,54,52.531275311626814,53.03128503948028,,1,,,,1.0,19.0,,3,1.0
m,go,11,111,4,actual,low,m,gonogo,58,,54,54,54.03033478158977,54.53034399745229,,1,,1,0.275579652192,1.0,15.0,,4,1.0
m,go,11,111,5,actual,low,m,gonogo,58,,54,54,55.529390923606115,56.02940116345417,,1,,1,0.308846102253,1.0,15.0,,5,1.0
m,go,11,111,6,actual,low,m,gonogo,58,,54,54,57.02844655362787,57.52845781746146,,1,,1,0.283918728375,1.0,15.0,,6,1.0
w,nogo,12,111,7,actual,low,m,gonogo,58,,54,54,58.52752087137196,59.027533415184735,,1,,,,1.0,19.0,,7,1.0
m,go,11,111,8,actual,low,m,gonogo,58,,54,54,60.026586229250825,60.52659493311876,,1,,1,0.267243903963,1.0,15.0,,8,1.0
m,go,11,111,9,actual,low,m,gonogo,58,,54,54,61.52565619505913,62.02566643490718,,1,,1,0.283790986272,1.0,15.0,,9,1.0
m,go,11,111,10,actual,low,m,gonogo,58,,54,54,63.02469032139925,63.52470312120931,,1,,1,0.275594499974,1.0,15.0,,10,1.0
m,go,11,111,11,actual,low,m,gonogo,58,,54,54,64.52376515113792,65.02377283102396,,1,,1,0.30051035402,1.0,15.0,,11,1.0
m,go,11,111,12,actual,low,m,gonogo,58,,54,54,66.02283486094893,66.52284305282592,,1,,1,0.308942612821,1.0,15.0,,12,1.0
w,nogo,12,111,1,actual,high,m,gonogo,58,,54,54,67.53430886658316,68.03432115440228,,2,,,,1.0,19.0,,13,1.0
m,go,11,111,2,actual,high,m,gonogo,58,,54,54,69.03392615226403,69.53393767209491,,2,,1,0.258950907097,1.0,15.0,,14,1.0
m,go,11,111,3,actual,high,m,gonogo,58,,54,54,70.53298203828308,71.03299253412843,,2,,1,0.267203712559,1.0,15.0,,15,1.0
w,nogo,12,111,4,actual,high,m,gonogo,58,,54,54,72.03204842014748,72.53205686802175,,2,,,,1.0,19.0,,16,1.0
w,nogo,12,111,5,actual,high,m,gonogo,58,,54,54,73.53110251419275,74.03111224204622,,2,,1,0.242167796292,1.0,16.0,,17,0.0
m,go,11,111,6,actual,high,m,gonogo,58,,54,54,75.0301801598871,75.5301909117261,,2,,1,0.267223936258,1.0,15.0,,18,1.0
m,go,11,111,7,actual,high,m,gonogo,58,,54,54,76.52923553391156,77.02924833372163,,2,,1,0.333856162906,1.0,15.0,,19,1.0
w,nogo,12,111,8,actual,high,m,gonogo,58,,54,54,78.02820207725745,78.52821538905846,,2,,,,1.0,19.0,,20,1.0
w,nogo,12,111,9,actual,high,m,gonogo,58,,54,54,79.52742922473044,80.02743895258754,,2,,,,1.0,19.0,,21,1.0
m,go,11,111,10,actual,high,m,gonogo,58,,54,54,81.02646386306515,81.52647231093943,,2,,1,0.342258470144,1.0,15.0,,22,1.0
m,go,11,111,11,actual,high,m,gonogo,58,,54,54,82.52547110980595,83.02547930168294,,2,,1,0.350523563426,1.0,15.0,,23,1.0
w,nogo,12,111,12,actual,high,m,gonogo,58,,54,54,84.02454491555909,84.5245554114008,,2,,,,1.0,19.0,,24,1.0
m,go,11,111,1,actual,low,m,gonogo,58,,54,54,85.56914918127586,86.06915737315285,,3,,1,0.308816150697,1.0,15.0,,25,1.0
m,go,11,111,2,actual,low,m,gonogo,58,,54,54,87.06869888395886,87.56870681984219,,3,,1,0.375597879123,1.0,15.0,,26,1.0
m,go,11,111,3,actual,low,m,gonogo,58,,54,54,88.56875699509692,89.06876697894768,,3,,1,0.333848739014,1.0,15.0,,27,1.0
w,nogo,12,111,4,actual,low,m,gonogo,58,,54,54,90.0688104983019,90.56882227412643,,3,,1,0.3672347393,1.0,16.0,,28,0.0
m,go,11,111,5,actual,low,m,gonogo,58,,54,54,91.56887193739021,92.06888268923285,,3,,1,0.292172813817,1.0,15.0,,29,1.0
m,go,11,111,6,actual,low,m,gonogo,58,,54,54,93.06895027222708,93.56895846410771,,3,,1,0.433874133836,1.0,15.0,,30,1.0
w,nogo,12,111,7,actual,low,m,gonogo,58,,54,54,94.56800999818734,95.06801921405349,,3,,,,1.0,19.0,,31,1.0
m,go,11,111,8,actual,low,m,gonogo,58,,54,54,96.0680678533281,96.56807962915627,,3,,1,0.325603101446,1.0,15.0,,32,1.0
m,go,11,111,9,actual,low,m,gonogo,58,,54,54,97.56714217107583,98.06715061895011,,3,,1,0.358863663594,1.0,15.0,,33,1.0
m,go,11,111,10,actual,low,m,gonogo,58,,54,54,99.06719337031245,99.56720130619578,,3,,1,0.392287039322,1.0,15.0,,34,1.0
m,go,11,111,11,actual,low,m,gonogo,58,,54,54,100.56725736936278,101.0672694011846,,3,,1,0.400521413056,1.0,15.0,,35,1.0
m,go,11,111,12,actual,low,m,gonogo,58,,54,54,102.06731727247461,102.56733007228468,,3,,1,0.350543787124,1.0,15.0,,36,1.0
m,go,11,111,1,actual,high,m,gonogo,58,,54,54,103.5787795022843,104.07878667017576,,4,,1,0.367251379052,1.0,15.0,,37,1.0
w,nogo,12,111,2,actual,high,m,gonogo,58,,54,54,105.07841521969385,105.57842341157084,,4,,,,1.0,19.0,,38,1.0
w,nogo,12,111,3,actual,high,m,gonogo,58,,54,54,106.5774856974931,107.07749824130588,,4,,,,1.0,19.0,,39,1.0
m,go,11,111,4,actual,high,m,gonogo,58,,54,54,108.07652622374007,108.57653492761165,,4,,1,0.342266662024,1.0,15.0,,40,1.0
m,go,11,111,5,actual,high,m,gonogo,58,,54,54,109.57561462127705,110.07562383713957,,4,,1,0.375505208496,1.0,15.0,,41,1.0
m,go,11,111,6,actual,high,m,gonogo,58,,54,54,111.07469354695058,111.57470532277512,,4,,1,0.383909819706,1.0,15.0,,42,1.0
w,nogo,12,111,7,actual,high,m,gonogo,58,,54,54,112.57374687300762,113.0737581368412,,4,,,,1.0,19.0,,43,1.0
w,nogo,12,111,8,actual,high,m,gonogo,58,,54,54,114.07379602427682,114.57380421615744,,4,,,,1.0,19.0,,44,1.0
w,nogo,12,111,9,actual,high,m,gonogo,58,,54,54,115.57386104731268,116.07387435911369,,4,,,,1.0,19.0,,45,1.0
w,nogo,12,111,10,actual,high,m,gonogo,58,,54,54,117.07389919074558,117.57391045457916,,4,,,,1.0,19.0,,46,1.0
m,go,11,111,11,actual,high,m,gonogo,58,,54,54,118.57401131707957,119.07402334890139,,4,,1,0.417207501301,1.0,15.0,,47,1.0
m,go,11,111,12,actual,high,m,gonogo,58,,54,54,120.07405099649259,120.5740602123551,,4,,1,0.333899682257,1.0,15.0,,48,1.0
m,go,11,111,1,actual,low,m,gonogo,58,,54,54,121.61963879960604,122.11965057543057,,5,,1,0.3588631516,1.0,15.0,,49,1.0
m,go,11,111,2,actual,low,m,gonogo,58,,54,54,123.11920949397972,123.61922050181602,,5,,1,0.392219456327,1.0,15.0,,50,1.0
m,go,11,111,3,actual,low,m,gonogo,58,,54,54,124.6192397015293,125.11925198934841,,5,,1,0.417237196863,1.0,15.0,,51,1.0
m,go,11,111,4,actual,low,m,gonogo,58,,54,54,126.11934593995102,126.61935694779095,,5,,1,0.333905570169,1.0,15.0,,52,1.0
m,go,11,111,5,actual,low,m,gonogo,58,,54,54,127.61933595610026,128.11934721993384,,5,,1,0.333919905956,1.0,15.0,,53,1.0
w,nogo,12,111,6,actual,low,m,gonogo,58,,54,54,129.11941838687562,129.6194268347499,,5,,,,1.0,19.0,,54,1.0
m,go,11,111,7,actual,low,m,gonogo,58,,54,54,130.61948673786173,131.11949800169532,,5,,1,0.367169972262,1.0,15.0,,55,1.0
m,go,11,111,8,actual,low,m,gonogo,58,,54,54,132.11954843294734,132.6195609767601,,5,,1,0.3422277506,1.0,15.0,,56,1.0
w,nogo,12,111,9,actual,low,m,gonogo,58,,54,54,133.6196078240646,134.11961831990993,,5,,,,1.0,19.0,,57,1.0
w,nogo,12,111,10,actual,low,m,gonogo,58,,54,54,135.11969076683454,135.61969972669976,,5,,,,1.0,19.0,,58,1.0
m,go,11,111,11,actual,low,m,gonogo,58,,54,54,136.61975015795178,137.11975783783782,,5,,1,0.400520133076,1.0,15.0,,59,1.0
m,go,11,111,12,actual,low,m,gonogo,58,,54,54,138.11979316531142,138.61980289316853,,5,,1,0.308890133601,1.0,15.0,,60,1.0
m,go,11,111,1,actual,high,m,gonogo,58,,54,54,139.63227605196516,140.1322865478105,,6,,1,0.30051189,1.0,15.0,,61,1.0
m,go,11,111,2,actual,high,m,gonogo,58,,54,54,141.13190613745974,141.6319163773078,,6,,1,0.350598058321,1.0,15.0,,62,1.0
w,nogo,12,111,3,actual,high,m,gonogo,58,,54,54,142.63099248702565,143.13100503083842,,6,,,,1.0,19.0,,63,1.0
w,nogo,12,111,4,actual,high,m,gonogo,58,,54,54,144.13005554093616,144.63006706076703,,6,,,,1.0,19.0,,64,1.0
w,nogo,12,111,5,actual,high,m,gonogo,58,,54,54,145.62911219494345,146.12912064281772,,6,,,,1.0,19.0,,65,1.0
w,nogo,12,111,6,actual,high,m,gonogo,58,,54,54,147.12815579314338,147.62816475301224,,6,,,,1.0,19.0,,66,1.0
m,go,11,111,7,actual,high,m,gonogo,58,,54,54,148.62724163071834,149.12725007859262,,6,,1,0.40052653298,1.0,15.0,,67,1.0
w,nogo,12,111,8,actual,high,m,gonogo,58,,54,54,150.12629649275186,150.6263054526171,,6,,,,1.0,19.0,,68,1.0
m,go,11,111,9,actual,high,m,gonogo,58,,54,54,151.6253534027528,152.12536159463343,,6,,1,0.367190195961,1.0,15.0,,69,1.0
