stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
w,go,11,126,1,actual,low,w,gonogo,58,,54,54,78.6513837397979,79.15139295568224,72.6455838751,1,,,,1.0,18.0,,1,0.0
w,go,11,126,2,actual,low,w,gonogo,58,,54,54,80.15095187310362,80.65096083299431,,1,,1,0.325582431244,1.0,15.0,,2,1.0
w,go,11,126,3,actual,low,w,gonogo,58,,54,54,81.65101996826706,82.1510294401487,,1,,1,0.358917061625,1.0,15.0,,3,1.0
m,nogo,12,126,4,actual,low,w,gonogo,58,,54,54,83.15110367923626,83.65111647907906,,1,,,,1.0,19.0,,4,1.0
w,go,11,126,5,actual,low,w,gonogo,58,,54,54,84.65116511848464,85.15118534223438,,1,,,,1.0,18.0,,5,0.0
w,go,11,126,6,actual,low,w,gonogo,58,,54,54,86.15123986956314,86.65124882945383,,1,,,,1.0,18.0,,6,0.0
w,go,11,126,7,actual,low,w,gonogo,58,,54,54,87.65126598124334,88.15127468513674,,1,,,,1.0,18.0,,7,0.0
w,go,11,126,8,actual,low,w,gonogo,58,,54,54,89.15136914797404,89.65137989984214,,1,,,,1.0,18.0,,8,0.0
w,go,11,126,9,actual,low,w,gonogo,58,,54,54,90.65140601152234,91.15141778737961,,1,,1,0.408908895326,1.0,15.0,,9,1.0
w,go,11,126,10,actual,low,w,gonogo,58,,54,54,92.1514779466379,92.65148997849246,,1,,,,1.0,18.0,,10,0.0
m,nogo,12,126,11,actual,low,w,gonogo,58,,54,54,93.65154629779863,94.15155960963602,,1,,,,1.0,19.0,,11,1.0
m,nogo,12,126,12,actual,low,w,gonogo,58,,54,54,95.15162770479947,95.6516353847037,,1,,1,0.43387959649,1.0,16.0,,12,0.0
m,nogo,12,126,1,actual,high,w,gonogo,58,,54,54,96.66376502765343,97.16377577952153,,2,,,,1.0,19.0,,13,1.0
w,go,11,126,2,actual,high,w,gonogo,58,,54,54,98.16271313658217,98.66272593642498,,2,,,,1.0,18.0,,14,0.0
