stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
w,go,11,134,1,actual,low,w,gonogo,58,,54,54,43.40086332799183,43.900874975905026,37.3905427646,1,,1,0.433936490455,1.0,15.0,,1,1.0
w,go,11,134,2,actual,low,w,gonogo,58,,54,54,44.89989962314576,45.399911271058954,,1,,1,0.233903671498,1.0,15.0,,2,1.0
m,nogo,12,134,3,actual,low,w,gonogo,58,,54,54,46.399017837691645,46.89902590163183,,1,,1,0.217236403234,1.0,16.0,,3,0.0
w,go,11,134,4,actual,low,w,gonogo,58,,54,54,47.89810738045344,48.39811826037112,,1,,1,0.275557890258,1.0,15.0,,4,1.0
w,go,11,134,5,actual,low,w,gonogo,58,,54,54,49.39714188361904,49.89715020355652,,1,,1,0.233942327213,1.0,15.0,,5,1.0
w,go,11,134,6,actual,low,w,gonogo,58,,54,54,50.8972354509242,51.39724607484459,,1,,1,0.292200326705,1.0,15.0,,6,1.0
w,go,11,134,7,actual,low,w,gonogo,58,,54,54,52.39731007437149,52.89731967429907,,1,,1,0.342243091189,1.0,15.0,,7,1.0
w,go,11,134,8,actual,low,w,gonogo,58,,54,54,53.89737471389162,54.3973830338291,,1,,1,0.283923908151,1.0,15.0,,8,1.0
w,go,11,134,9,actual,low,w,gonogo,58,,54,54,55.3974536893038,55.89746508121971,,1,,1,0.29222669451,1.0,15.0,,9,1.0
w,go,11,134,10,actual,low,w,gonogo,58,,54,54,56.89753394470972,57.39754252064449,,1,,1,0.32558171088,1.0,15.0,,10,1.0
w,go,11,134,11,actual,low,w,gonogo,58,,54,54,58.39761189612909,58.897622008054896,,1,,1,0.333957712697,1.0,15.0,,11,1.0
m,nogo,12,134,12,actual,low,w,gonogo,58,,54,54,59.89768267960608,60.397693047529174,,1,,,,1.0,19.0,,12,1.0
m,nogo,12,134,1,actual,high,w,gonogo,58,,54,54,61.40946896010428,61.909476000051654,,2,,1,0.225539957592,1.0,16.0,,13,0.0
w,go,11,134,2,actual,high,w,gonogo,58,,54,54,62.90879248512647,63.40880259705227,,2,,,,1.0,18.0,,14,0.0
w,go,11,134,3,actual,high,w,gonogo,58,,54,54,64.40787972390171,64.90789188381314,,2,,1,0.275618049815,1.0,15.0,,15,1.0
m,nogo,12,134,4,actual,high,w,gonogo,58,,54,54,65.90693573090903,66.40694891481326,,2,,,,1.0,19.0,,16,1.0
m,nogo,12,134,5,actual,high,w,gonogo,58,,54,54,67.40603423360153,67.90604716150847,,2,,,,1.0,19.0,,17,1.0
w,go,11,134,6,actual,high,w,gonogo,58,,54,54,68.9050334090316,69.40504275296189,,2,,1,0.375567899784,1.0,15.0,,18,1.0
m,nogo,12,134,7,actual,high,w,gonogo,58,,54,54,70.40416672746869,70.90417735138908,,2,,1,0.350654932736,1.0,16.0,,19,0.0
w,go,11,134,8,actual,high,w,gonogo,58,,54,54,71.90322606245172,72.40323899035502,,2,,1,0.425611688257,1.0,15.0,,20,1.0
m,nogo,12,134,9,actual,high,w,gonogo,58,,54,54,73.4023176531955,73.90233109309338,,2,,,,1.0,19.0,,21,1.0
m,nogo,12,134,10,actual,high,w,gonogo,58,,54,54,74.90133270050865,75.40134281243081,,2,,,,1.0,19.0,,22,1.0
w,go,11,134,11,actual,high,w,gonogo,58,,54,54,76.40045680301046,76.90046742693085,,2,,1,0.31716884534,1.0,15.0,,23,1.0
w,go,11,134,12,actual,high,w,gonogo,58,,54,54,77.89951434600516,78.39952215394806,,2,,1,0.333858385435,1.0,15.0,,24,1.0
w,go,11,134,1,actual,low,w,gonogo,58,,54,54,79.44386204877082,79.9438706247056,,3,,1,0.350598357156,1.0,15.0,,25,1.0
w,go,11,134,2,actual,low,w,gonogo,58,,54,54,80.94370576192887,81.44371689784748,,3,,1,0.300532808847,1.0,15.0,,26,1.0
m,nogo,12,134,3,actual,low,w,gonogo,58,,54,54,82.44278890473652,82.94280055264971,,3,,,,1.0,19.0,,27,1.0
