stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,go,11,104,1,actual,low,m,gonogo,58,,54,54,72.84244765300173,73.34245802089754,31.5469413553,1,,,,1.0,18.0,,1,0.0
m,go,11,104,2,actual,low,m,gonogo,58,,54,54,74.34197367373417,74.84198429762728,,1,,1,0.400547680933,1.0,15.0,,2,1.0
m,go,11,104,3,actual,low,m,gonogo,58,,54,54,75.84199632950731,76.34200695340223,,1,,1,0.292237210304,1.0,15.0,,3,1.0
m,go,11,104,4,actual,low,m,gonogo,58,,54,54,77.34204458502609,77.84205751289664,,1,,,,1.0,18.0,,4,0.0
m,go,11,104,5,actual,low,m,gonogo,58,,54,54,78.84215171995675,79.34216003987422,,1,,1,0.258778600355,1.0,15.0,,5,1.0
w,nogo,12,104,6,actual,low,m,gonogo,58,,54,54,80.34220458342861,80.84221495132442,,1,,1,0.342270374773,1.0,16.0,,6,0.0
m,go,11,104,7,actual,low,m,gonogo,58,,54,54,81.84229712650449,82.34230851839129,,1,,1,0.392246707808,1.0,15.0,,7,1.0
m,go,11,104,8,actual,low,m,gonogo,58,,54,54,83.34234000607648,83.84235728590465,,1,,,,1.0,18.0,,8,0.0
m,go,11,104,9,actual,low,m,gonogo,58,,54,54,84.84240771740042,85.34241526932601,,1,,1,0.383852295619,1.0,15.0,,9,1.0
m,go,11,104,10,actual,low,m,gonogo,58,,54,54,86.3424920685593,86.84250371644157,,1,,,,1.0,18.0,,10,0.0
m,go,11,104,11,actual,low,m,gonogo,58,,54,54,87.84256873979211,88.3425762917177,,1,,1,0.34226346284,1.0,15.0,,11,1.0
m,go,11,104,12,actual,low,m,gonogo,58,,54,54,89.342625443227,89.84263376314448,,1,,1,0.43388622808,1.0,15.0,,12,1.0
m,go,11,104,1,actual,high,m,gonogo,58,,54,54,90.8545691319814,91.35458052386821,,2,,,,1.0,18.0,,13,0.0
m,go,11,104,2,actual,high,m,gonogo,58,,54,54,92.35378104385018,92.8537911557487,,2,,1,0.267180692468,1.0,15.0,,14,1.0
w,nogo,12,104,3,actual,high,m,gonogo,58,,54,54,93.85281119753199,94.35282002944405,,2,,,,1.0,19.0,,15,1.0
m,go,11,104,4,actual,high,m,gonogo,58,,54,54,95.35186618296757,95.85187552687421,,2,,1,0.30051283968,1.0,15.0,,16,1.0
w,nogo,12,104,5,actual,high,m,gonogo,58,,54,54,96.85092244838961,97.35093128030167,,2,,,,1.0,19.0,,17,1.0
m,go,11,104,6,actual,high,m,gonogo,58,,54,54,98.35000533754646,98.85001570544227,,2,,1,0.283896557577,1.0,15.0,,18,1.0
w,nogo,12,104,7,actual,high,m,gonogo,58,,54,54,99.84907261085755,100.34908118677231,,2,,,,1.0,19.0,,19,1.0
w,nogo,12,104,8,actual,high,m,gonogo,58,,54,54,101.34817469982227,101.84818583571177,,2,,,,1.0,19.0,,20,1.0
m,go,11,104,9,actual,high,m,gonogo,58,,54,54,102.84822244334646,103.34822999527023,,2,,1,0.35054498016,1.0,15.0,,21,1.0
w,nogo,12,104,10,actual,high,m,gonogo,58,,54,54,104.34830679450351,104.84831511442098,,2,,,,1.0,19.0,,22,1.0
w,nogo,12,104,11,actual,high,m,gonogo,58,,54,54,105.8483727138464,106.3483841057332,,2,,,,1.0,19.0,,23,1.0
m,go,11,104,12,actual,high,m,gonogo,58,,54,54,107.3484419611541,107.84845360903819,,2,,1,0.308921587726,1.0,15.0,,24,1.0
m,go,11,104,1,actual,low,m,gonogo,58,,54,54,108.89384093189074,109.39385104379107,,3,,1,0.383844615695,1.0,15.0,,25,1.0
m,go,11,104,2,actual,low,m,gonogo,58,,54,54,110.39362807001635,110.89363741392299,,3,,1,0.350576723842,1.0,15.0,,26,1.0
w,nogo,12,104,3,actual,low,m,gonogo,58,,54,54,111.89365712572726,112.39366826161495,,3,,,,1.0,19.0,,27,1.0
w,nogo,12,104,4,actual,low,m,gonogo,58,,54,54,113.39375274077247,113.8937623406764,,3,,,,1.0,19.0,,28,1.0
w,nogo,12,104,5,actual,low,m,gonogo,58,,54,54,114.89380842021637,115.39381853211489,,3,,,,1.0,19.0,,29,1.0
m,go,11,104,6,actual,low,m,gonogo,58,,54,54,116.39386665963502,116.89387984350287,,3,,1,0.400545120958,1.0,15.0,,30,1.0
m,go,11,104,7,actual,low,m,gonogo,58,,54,54,117.89394896281192,118.39396137868971,,3,,,,1.0,18.0,,31,0.0
m,go,11,104,8,actual,low,m,gonogo,58,,54,54,119.39400054629732,119.89401065819766,,3,,1,0.350443349174,1.0,15.0,,32,1.0
m,go,11,104,9,actual,low,m,gonogo,58,,54,54,120.89408822542282,121.39409628934118,,3,,1,0.350503252575,1.0,15.0,,33,1.0
m,go,11,104,10,actual,low,m,gonogo,58,,54,54,122.39417283257717,122.89418396846668,,3,,1,0.350522196386,1.0,15.0,,34,1.0
m,go,11,104,11,actual,low,m,gonogo,58,,54,54,123.89423004800665,124.3942388799187,,3,,1,0.433874452197,1.0,15.0,,35,1.0
m,go,11,104,12,actual,low,m,gonogo,58,,54,54,125.39427727953444,125.89428662344108,,3,,1,0.417257914098,1.0,15.0,,36,1.0
w,nogo,12,104,1,actual,high,m,gonogo,58,,54,54,126.90371654529372,127.40372716918682,,4,,,,1.0,19.0,,37,1.0
m,go,11,104,2,actual,high,m,gonogo,58,,54,54,128.40341894826452,128.90342778017657,,4,,1,0.400615008261,1.0,15.0,,38,1.0
m,go,11,104,3,actual,high,m,gonogo,58,,54,54,129.9024416780212,130.402453069908,,4,,,,1.0,18.0,,39,0.0
w,nogo,12,104,4,actual,high,m,gonogo,58,,54,54,131.40155631086054,131.90156821474193,,4,,,,1.0,19.0,,40,1.0
m,go,11,104,5,actual,high,m,gonogo,58,,54,54,132.90062819212653,133.400636512044,,4,,1,0.383923206909,1.0,15.0,,41,1.0
w,nogo,12,104,6,actual,high,m,gonogo,58,,54,54,134.39970237736998,134.89971069728745,,4,,,,1.0,19.0,,42,1.0
m,go,11,104,7,actual,high,m,gonogo,58,,54,54,135.89974781691672,136.3997548568459,,4,,1,0.417175994915,1.0,15.0,,43,1.0
