stimulus,trialType,TTLStim,participant,trialNo,blockType,noGoFreq,goLetter,task,fixationFrames,postFixationFrames,targetFrames,targetRemoveFrames,startTime,endTime,firstTR,blockNumber,elapsedTime,resp,rt,iti,responseTTL,choice,overallTrialNum,acc
m,nogo,12,133,1,actual,low,w,gonogo,58,,54,54,49.89211856091242,50.39213123281843,43.8829755888,1,,1,0.300575560528,1.0,16.0,,1,0.0
w,go,11,133,2,actual,low,w,gonogo,58,,54,54,51.391336358719855,51.891346214646546,,1,,1,0.350547925533,1.0,15.0,,2,1.0
m,nogo,12,133,3,actual,low,w,gonogo,58,,54,54,52.89045278127924,53.390464429192434,,1,,,,1.0,19.0,,3,1.0
w,go,11,133,4,actual,low,w,gonogo,58,,54,54,54.38952747614894,54.88953579608642,,1,,1,0.267194944345,1.0,15.0,,4,1.0
w,go,11,133,5,actual,low,w,gonogo,58,,54,54,55.88861036295748,56.38861919489136,,1,,1,0.292310405888,1.0,15.0,,5,1.0
m,nogo,12,133,6,actual,low,w,gonogo,58,,54,54,57.38867141850278,57.8886830664178,,1,,,,1.0,19.0,,6,1.0
w,go,11,133,7,actual,low,w,gonogo,58,,54,54,58.88876063384123,59.38876997777152,,1,,1,0.242216441786,1.0,15.0,,7,1.0
w,go,11,133,8,actual,low,w,gonogo,58,,54,54,60.388838073266015,60.88885023317562,,1,,1,0.300539208798,1.0,15.0,,8,1.0
w,go,11,133,9,actual,low,w,gonogo,58,,54,54,61.88890194479245,62.388911032725446,,1,,1,0.283858884632,1.0,15.0,,9,1.0
w,go,11,133,10,actual,low,w,gonogo,58,,54,54,63.388981432202854,63.888991032130434,,1,,1,0.300488777171,1.0,15.0,,10,1.0
w,go,11,133,11,actual,low,w,gonogo,58,,54,54,64.8890504236897,65.3890636075921,,1,,1,0.308944138398,1.0,15.0,,11,1.0
w,go,11,133,12,actual,low,w,gonogo,58,,54,54,66.38913016709739,66.889142327007,,1,,1,0.308902666708,1.0,15.0,,12,1.0
w,go,11,133,1,actual,high,w,gonogo,58,,54,54,67.9009187515785,68.4009265595214,,2,,1,0.30887527491,1.0,15.0,,13,1.0
w,go,11,133,2,actual,high,w,gonogo,58,,54,54,69.40024765256203,69.90025930047523,,2,,1,0.325559951043,1.0,15.0,,14,1.0
m,nogo,12,133,3,actual,high,w,gonogo,58,,54,54,70.89932132343893,71.39933194735931,,2,,,,1.0,19.0,,15,1.0
m,nogo,12,133,4,actual,high,w,gonogo,58,,54,54,72.39839217833651,72.89840101027039,,2,,,,1.0,19.0,,16,1.0
m,nogo,12,133,5,actual,high,w,gonogo,58,,54,54,73.89746917718912,74.39747877711852,,2,,,,1.0,19.0,,17,1.0
w,go,11,133,6,actual,high,w,gonogo,58,,54,54,75.39653388813167,75.89654451205388,,2,,1,0.300568904577,1.0,15.0,,18,1.0
w,go,11,133,7,actual,high,w,gonogo,58,,54,54,76.8956131909672,77.39562611887231,,2,,1,0.292205702664,1.0,15.0,,19,1.0
m,nogo,12,133,8,actual,high,w,gonogo,58,,54,54,78.39467662192146,78.89468929382747,,2,,,,1.0,19.0,,20,1.0
w,go,11,133,9,actual,high,w,gonogo,58,,54,54,79.89375566875788,80.39376526868728,,2,,1,0.383931101695,1.0,15.0,,21,1.0
m,nogo,12,133,10,actual,high,w,gonogo,58,,54,54,81.39281756372293,81.89282588366041,,2,,,,1.0,19.0,,22,1.0
w,go,11,133,11,actual,high,w,gonogo,58,,54,54,82.89187741070236,83.39188701063176,,2,,1,0.258894973964,1.0,15.0,,23,1.0
m,nogo,12,133,12,actual,high,w,gonogo,58,,54,54,84.39097309741555,84.89098116135574,,2,,,,1.0,19.0,,24,1.0
w,go,11,133,1,actual,low,w,gonogo,58,,54,54,85.93462934931267,86.43463792524744,,3,,1,0.250687162899,1.0,15.0,,25,1.0
m,nogo,12,133,2,actual,low,w,gonogo,58,,54,54,87.43414922487682,87.93416087279002,,3,,,,1.0,19.0,,26,1.0
w,go,11,133,3,actual,low,w,gonogo,58,,54,54,88.93423204026112,89.43424496816624,,3,,1,0.217221555347,1.0,15.0,,27,1.0
w,go,11,133,4,actual,low,w,gonogo,58,,54,54,90.43431690363104,90.93432471157394,,3,,1,0.383893469974,1.0,15.0,,28,1.0
m,nogo,12,133,5,actual,low,w,gonogo,58,,54,54,91.93439997501446,92.43441085493396,,3,,,,1.0,19.0,,29,1.0
w,go,11,133,6,actual,low,w,gonogo,58,,54,54,93.43444899865062,93.93445808658362,,3,,1,0.242210809827,1.0,15.0,,30,1.0
